,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,y,256
0,0,0,0,0,0,5,3,2,7,16,25,26,76,161,296,396,578,769,1061,1365,1779,2246,2756,3325,4092,4923,5949,7007,8755,10178,11855,14000,16141,18719,21610,25249,28772,32767,37648,42374,47985,53961,60163,66985,74390,81174,89334,97828,107036,116311,126402,135853,146084,156705,167986,178454,189829,201013,212311,222901,234967,246083,256868,268316,278808,289055,297349,307102,315645,323048,330687,336357,341792,347830,352763,357403,361412,365486,368102,371494,371047,373630,372431,372546,372550,372326,371884,370524,368583,364703,361768,355916,349897,343116,336751,326059,315395,304234,291296,278200,264619,251796,237614,225015,211532,198764,185322,171829,158608,146171,134932,123865,112619,102867,94075,84850,77027,70008,63930,57753,52111,47318,43623,39124,35459,31913,28734,26000,22856,20939,18346,16204,14041,12142,10546,9166,7818,6651,5437,4298,3543,2712,2158,1670,1346,1081,881,753,699,576,531,483,482,409,409,428,374,363,370,381,375,355,350,363,344,369,388,378,448,430,396,390,380,352,358,294,263,298,275,271,255,235,220,216,203,188,174,158,208,171,211,193,199,214,186,181,184,125,130,78,65,41,20,16,10,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,2,5,2,13,30,57,66,118,134,184,275,536,735,1018,1417,1913,2360,3065,3723,4760,5749,6992,8318,10346,12574,14810,17605,20805,24411,28456,32325,36811,41895,47745,52920,59549,66568,73546,81849,88974,98445,107286,117232,127803,139368,151972,163209,175208,185012,196695,208431,218678,229640,241258,250643,259505,269870,279124,288050,295961,303792,310768,316681,322699,327830,333309,336345,340648,342304,343871,346917,346820,348947,347374,344204,342129,338907,337146,333793,329142,323484,316250,308296,299759,288427,279138,268078,256552,244524,232193,220717,208909,196990,185541,172938,161314,151713,142069,132560,123564,115073,106586,98400,90740,83498,77161,69852,63059,57711,51803,47251,42814,38217,34520,30778,27717,24820,22120,20029,17902,15923,14076,12271,10743,9445,8046,7214,6058,5113,4238,3416,2895,2265,1925,1599,1330,1088,872,745,647,609,495,477,448,404,370,379,344,360,313,331,317,306,287,255,278,233,252,285,242,237,227,214,185,176,179,171,130,128,124,128,100,92,74,44,52,37,37,15,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,0,0,0,0,7,30,59,137,228,377,548,722,920,1190,1682,2350,3367,4407,5593,7158,8981,10962,13181,15904,19065,23002,27250,31999,37106,43374,49744,57431,65456,74858,84332,95289,106081,118234,130882,144303,159344,174282,191123,207351,225529,242967,260388,277852,296373,315320,334485,354618,373266,391308,406408,422530,436094,450914,462109,470323,480759,489089,495585,501257,507648,511123,513404,514934,516363,515985,516596,513935,512539,507941,503196,498262,490749,484413,473757,463687,453188,443057,428053,414602,399308,382871,366351,349590,329679,311281,291686,273303,254194,235968,218865,202610,186195,172404,157460,145126,132503,121294,110135,99472,90225,80801,73535,65954,59024,53282,47275,42263,37422,33196,29460,26105,22852,20371,17675,15570,13602,11992,10343,9209,7813,6743,5689,4623,3868,3369,2803,2451,1966,1781,1625,1514,1404,1222,1229,1140,1101,1098,1010,1041,977,1036,974,990,992,1060,1123,1132,1195,1207,1268,1385,1416,1547,1660,1833,1962,2168,2391,2634,2777,2814,2937,2934,2977,3014,2780,2784,2508,2220,1934,1596,1326,1012,843,624,451,366,243,219,127,49,39,35,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,0,0,4,2,1,17,34,57,110,193,308,528,839,1218,1608,2331,3465,4843,6672,8662,10661,13426,16529,20542,25200,30384,35490,41874,49565,58072,67397,79129,90825,105642,121358,138765,158780,179202,201776,225336,248914,275011,302371,329804,355599,381592,408506,433423,455659,478445,497645,515190,532157,543204,556179,563112,569364,573080,574110,572821,569048,565577,558724,552126,543151,535335,524950,515119,505177,493751,483403,472679,461348,451332,438545,426033,415153,403304,391751,378460,366460,352469,340168,325296,311615,298196,284060,270853,257982,244737,231320,217692,204190,191789,179459,167740,155763,145268,133883,122939,111943,102304,93176,83607,75510,67451,59956,53582,46964,41801,36775,32556,28449,25056,22006,19005,16662,14351,12334,10774,9071,7909,6703,5761,4888,4080,3571,3312,2784,2482,2232,2047,1899,1759,1545,1519,1508,1407,1427,1371,1383,1311,1315,1319,1242,1206,1307,1290,1353,1343,1287,1345,1400,1341,1413,1422,1488,1543,1629,1752,1693,1771,1824,1820,1838,1845,1857,1892,1833,1790,1688,1578,1335,1134,951,793,618,495,336,272,227,179,174,117,98,66,58,33,48,46,26,35,11,8,5,2,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,0,0,0,3,13,28,58,108,187,300,431,618,689,1000,1407,1882,2379,3114,4168,5327,6703,8328,10408,12951,15382,18048,21541,24630,29155,33346,38370,43382,48664,55224,62766,70846,79148,88476,98291,109084,121205,133570,145325,158095,172410,185782,200627,216275,231582,246481,260805,275059,289309,303784,317336,329579,340229,350167,358322,365933,374384,377417,384492,388511,392205,395031,397956,399209,399126,398177,397343,394693,392422,388225,383992,378939,373998,367989,360157,351464,341533,332779,324661,311969,299054,286329,272425,258137,244098,229266,215825,203239,191291,178067,166309,154519,142507,132223,121557,112444,101888,93429,84863,76693,69956,63691,58142,52481,47892,43060,39240,35825,32326,28834,25630,22747,20275,18109,16065,14020,12473,10984,9608,8162,7129,6118,5318,4378,3604,3134,2626,2164,1772,1472,1205,965,789,679,666,577,538,534,492,527,437,479,440,393,377,370,334,361,348,316,288,290,276,275,311,253,273,296,302,248,274,263,250,208,169,176,139,111,106,62,45,45,37,27,25,9,6,4,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,0,0,0,0,0,0,4,58,91,107,198,309,464,673,994,1458,2055,2955,3973,5056,6594,7949,9719,11198,13486,16163,19126,22535,26556,31233,35889,41908,48314,55108,61958,70476,78766,87457,96737,106380,116404,127387,137532,148083,158354,169386,180822,191350,202352,215085,225652,236045,247799,257005,268197,277102,285802,296185,304678,313005,321570,326534,332613,338879,345957,348899,352252,355463,357886,359587,361394,361582,360931,360496,358340,355929,353921,348823,344865,339246,334321,326035,317549,308561,299270,288603,278564,264567,252519,239855,225836,212938,199243,186077,171943,159104,146220,135572,124171,113312,104179,94346,86265,78579,71646,64608,58769,52620,47556,43098,38051,33490,29604,26374,22846,20060,17368,15223,13083,11441,9648,8537,7431,6393,5375,4535,3891,3353,2933,2606,2242,2048,1753,1459,1419,1227,1160,1033,1027,968,969,860,864,838,867,843,843,891,945,906,873,934,890,860,881,880,997,1026,1027,1067,1048,1259,1364,1421,1532,1559,1618,1676,1820,1870,1901,2004,1918,1921,1846,1708,1565,1233,1074,822,668,503,392,260,201,125,85,66,44,32,20,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,0,0,0,4,8,12,24,35,65,112,158,280,395,507,724,1026,1486,2028,2784,3450,4326,5460,6655,8184,9605,11718,13973,16323,19397,22524,26624,30810,34597,39521,44749,51170,56684,64023,72125,80471,89864,99158,109352,121071,133069,145253,159671,172697,186982,201367,216271,231694,248766,265517,281255,300097,316277,332503,347880,364799,380925,396958,410619,425924,439279,450807,463243,472265,482236,490332,495682,500597,505421,508352,509729,510601,508552,505479,500855,497617,488436,483405,475919,465520,459159,448036,438138,428403,416683,405700,394963,381797,370291,357602,343030,328164,314052,298413,282992,267179,251486,235746,218731,204452,189280,174027,160738,146736,133881,121864,109495,98980,88464,78870,70791,63055,55523,48615,42364,37289,32177,27533,23306,19270,16035,13036,10734,8676,6958,5767,4768,3881,3224,2704,2259,1857,1684,1461,1346,1301,1156,1087,1023,883,916,829,838,755,703,637,682,696,670,649,673,645,586,608,667,605,649,633,629,645,686,613,575,620,648,565,540,533,516,512,451,493,460,419,354,260,221,155,119,89,25,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,6,7,18,59,151,430,752,1114,1241,1247,1175,1247,1322,1519,1940,2289,2634,3168,3863,4592,5709,6599,7703,8873,10217,12011,14296,16444,19180,21864,24606,27785,31655,35856,40146,45213,51050,57223,64244,71845,80502,90376,100347,110465,122466,133891,145705,161030,174234,189880,205017,219029,235571,252364,268278,283954,301514,315146,332712,347939,363076,377225,392674,405311,419242,430738,442309,452544,461565,469799,477275,482535,487111,490506,492911,495185,496276,497064,495500,494001,492582,489281,488314,484737,480098,475914,470168,464082,454941,446817,437847,426712,414818,403534,391860,376886,362193,347699,330603,314600,297067,280332,263872,247400,232065,217908,203842,189925,176471,164136,151359,138749,127067,116809,105770,95892,87394,78210,69660,62421,56062,49930,44680,39304,34448,29722,26100,22545,19224,16433,14217,12206,10583,8686,7274,5908,5089,4165,3318,2840,2365,2106,1764,1563,1356,1245,1227,1106,1103,966,926,810,806,734,682,589,575,563,559,537,536,596,532,513,499,515,485,415,401,453,459,480,508,412,445,443,431,412,390,320,320,258,252,205,220,212,222,225,195,183,154,140,190,185,168,177,176,183,167,218,235,214,178,129,95,48,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,0,0,0,0,0,5,18,27,33,116,199,271,369,642,1042,1190,1652,1925,2261,2565,2934,3569,4380,5276,6283,7552,8825,10466,11838,13755,15546,17811,19925,22655,25497,28832,32849,36213,40604,44964,50091,56150,61594,67765,74192,80776,87899,95987,103869,112293,120770,128230,137212,146207,155055,164241,174550,183904,193384,203156,212853,223193,233547,243443,252480,261395,270498,278789,287189,294428,303306,310832,316547,323095,329168,333908,338451,342328,345493,347472,351986,351739,354808,355854,356533,357347,357829,357542,357330,356119,354600,354382,352408,348065,345060,339364,335189,327441,317692,308411,297308,286007,275506,262826,250899,238023,224815,211850,199132,187021,173397,162509,149855,137781,126749,116339,105174,95117,85664,77981,70401,62769,56399,49748,44347,39331,34463,30660,26534,23103,20286,17420,15090,12913,10497,8998,7317,6193,5060,4288,3526,2726,2213,1737,1377,1169,860,734,698,503,455,381,315,226,245,191,137,131,110,82,81,76,74,66,49,43,63,60,63,44,66,40,24,26,15,11,12,9,8,8,2,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,0,0,0,0,0,2,2,8,22,40,70,96,121,192,316,490,844,1201,1666,2443,3007,3705,4428,5606,6342,7525,8837,10214,11998,13611,15261,17893,20169,22911,25742,28896,32541,36456,41007,45138,50421,55200,61132,67030,73476,80373,86989,93618,100599,107929,115489,122861,130874,138670,146517,154867,162904,171560,180350,189028,196150,204694,213245,221882,229200,238231,246092,252604,260588,266153,271780,275845,282374,287024,291512,296654,299744,303551,306510,309441,312359,314619,316644,316685,320767,321465,321817,321746,322875,322240,320603,319098,314099,309860,305002,298962,291313,283228,274622,265036,254488,244641,235489,225308,215310,204742,194470,184657,174467,164601,155060,145960,137581,128636,119626,111318,103860,97114,89582,81935,75146,68662,62457,56701,50342,45614,40845,36158,31476,27935,24120,20635,17308,14465,11791,9117,7502,5725,4492,3443,2570,1893,1453,1149,872,768,639,553,456,395,335,293,287,230,179,212,155,178,168,180,188,150,172,123,133,140,141,142,127,121,139,107,122,127,115,115,118,126,109,116,116,116,121,103,115,136,130,118,121,103,101,87,128,101,98,59,45,21,25,11,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,0,0,0,0,7,18,21,40,49,102,159,217,346,472,688,996,1550,2037,2835,3679,4504,5349,6513,7916,9432,11362,12993,15438,18054,20925,25004,28516,32947,37453,42569,48443,54228,60402,67402,74629,82885,91867,99895,110534,120428,131460,142703,154015,165626,177034,189891,202549,213999,227507,240540,253182,266024,276962,289152,300639,309541,318649,328399,337065,347648,354588,363385,369823,376805,383437,391286,395630,401550,405957,409363,415120,418836,421554,425994,429266,432922,434216,437418,440598,442893,445486,446181,448459,448157,448480,447239,443578,441611,435003,426642,419283,408078,396047,381654,367683,351922,335086,319243,302852,285339,268706,251779,234295,218430,202802,187080,172454,158230,144800,131840,119417,108339,98543,89589,80248,72012,64072,57005,50241,44310,38885,34263,29578,25278,21449,18138,15365,12520,10122,8293,6805,5491,4376,3355,2720,2175,1711,1360,1141,922,788,695,606,521,447,406,355,333,319,267,231,221,205,183,160,113,118,121,117,122,129,104,100,84,75,79,81,49,30,30,17,16,17,14,12,11,13,9,10,9,7,12,4,9,6,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,29,51,109,298,504,679,1002,1427,1869,2517,3302,4218,5268,6785,8612,10602,12735,15144,17820,20648,24454,27221,30943,35464,40321,46052,52323,59279,65731,74407,81393,90996,100179,111071,120910,131466,142871,153912,163831,175361,188014,199765,210761,223175,235391,248251,259357,271942,281902,294608,303637,313908,322782,331466,341039,348205,355558,362105,370824,375983,382138,388636,391880,396560,400741,403842,408263,411277,413857,417589,419400,420188,422498,423675,427861,428350,429797,432394,433199,432371,431289,429333,427342,425208,421205,416179,409001,401063,390847,381544,368298,356077,341841,327082,311145,295036,277388,260932,245045,228120,210598,195840,180160,165739,152081,138893,126089,113319,102556,91892,82799,75255,66824,59725,53052,46715,40935,35947,31288,27051,23056,19423,16045,12950,10776,8840,7149,5745,4745,3724,3034,2594,2223,1905,1579,1283,1156,1077,931,908,870,735,641,632,596,571,517,476,488,419,382,370,364,357,313,320,256,283,277,234,231,233,217,220,208,188,176,193,171,179,211,175,174,192,208,165,139,123,124,97,111,87,94,100,86,59,62,41,27,21,11,13,7,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,0,0,0,0,0,1,17,28,37,54,52,84,83,160,202,347,411,562,842,1028,1158,1433,1731,2287,2749,3284,4162,5079,6124,7237,8679,10225,11616,13815,16064,18526,21324,23858,27294,30681,33834,37679,42579,46540,52403,58096,64270,71177,78067,85172,93538,102050,110670,120100,129692,140399,151155,162061,174075,185063,196208,207344,218786,229636,240500,252101,262222,272280,282488,291682,302443,310326,318866,327336,334473,340803,345514,350870,355479,358023,362722,365006,367323,368194,368211,367129,367742,367287,364953,362429,360565,358232,356703,353900,349396,345373,340838,334587,328580,319409,310658,300701,289743,277269,263378,248582,234827,220058,206410,192070,178252,165469,153582,141985,130813,121344,111510,102861,94449,85776,78757,71135,64472,57802,51177,45836,40296,34303,29512,25225,21959,18254,15197,12667,10363,8454,6863,5463,4245,3562,2485,2041,1563,1203,1009,813,693,606,511,461,379,338,280,254,225,232,186,180,154,142,118,108,92,83,84,76,55,39,36,39,54,36,13,9,9,9,8,6,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,36,53,62,76,112,172,265,443,658,986,1401,2097,2885,3660,4509,5626,6613,7962,9056,10442,11923,13739,15634,17928,19950,22439,25194,27868,31124,34733,38275,42142,46394,51121,56079,62310,67911,74764,80940,88107,95885,104246,112533,121440,130568,140800,150678,159650,169916,180147,190505,200571,211304,222320,232559,242459,251131,260810,270203,280119,289735,296197,305008,311881,318462,325312,329498,334870,337669,341359,344519,346794,347536,350392,350984,350684,350397,349540,348038,346933,344463,339623,336993,332187,329187,323662,318251,310102,301077,292280,281449,269692,259568,245897,234127,220087,206720,194261,181940,169398,156348,143757,132384,121486,111072,100927,91255,82276,73552,66203,58271,52107,46143,40768,35224,30340,26446,22550,18540,15267,12771,10543,8400,6884,5479,4474,3698,2956,2421,1999,1731,1381,999,764,642,551,511,418,416,378,326,296,313,284,249,252,206,190,161,130,152,152,143,166,161,150,147,138,138,119,112,111,122,98,93,109,88,100,127,109,111,94,122,135,129,110,119,125,159,155,149,161,143,143,135,122,93,85,45,31,19,9,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,0,3,8,16,31,44,61,101,108,122,193,219,360,543,725,1067,1553,1959,2696,3376,4152,4849,5618,6689,7397,8811,10065,11739,13193,14484,15816,17856,19842,21940,24920,27655,30818,34285,38805,43054,48149,53433,59238,65443,73678,80579,89754,98311,108084,118628,129203,140707,152177,164813,177802,190996,204626,219443,234034,249787,263809,279880,295228,310076,325242,339510,354094,369640,380618,393984,405720,417432,427159,438578,445506,453986,463259,468684,474285,477814,480937,481791,483323,482688,479437,477053,473461,468072,461590,455576,447711,441889,437161,430700,424219,417758,410170,401813,391816,382090,370810,356517,342094,325590,307747,289958,270970,254141,235423,217804,201362,185550,169196,154725,140479,125801,113708,102231,91174,81815,72822,64735,56516,49933,44195,39054,34132,29870,25808,21868,18756,15624,13333,11257,9497,7614,6399,5234,4318,3618,2907,2571,2132,1766,1517,1237,1068,1002,827,716,659,562,503,442,396,409,369,318,282,232,226,190,162,140,147,135,126,135,113,99,94,48,47,49,35,38,34,34,27,31,32,24,18,20,3,5,1,3,2,3,2,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,0,0,0,0,0,3,4,9,16,18,27,33,39,63,98,211,338,477,723,1020,1456,1992,2520,3087,4002,4919,6041,7198,8933,10692,13155,15543,17916,21271,24788,28995,32758,37393,41804,47131,52396,58528,64306,71715,79079,87529,96102,105538,115066,125935,137141,148445,161335,174709,188399,201244,215937,230365,243582,259519,275121,290745,305465,321643,336912,351674,366810,383495,397422,410806,426238,436932,449849,461319,471365,479726,488224,496446,501910,508723,512658,517206,518343,519026,516595,513647,510227,505650,499604,493421,486881,477505,471957,465535,458770,451219,442116,433527,423295,413157,400739,387854,372911,358600,339307,319068,299802,280141,260475,242330,222907,205216,187672,172188,155617,141134,126434,114154,103356,91090,80560,70712,62109,53754,46716,40274,34135,28676,24240,19940,16348,12942,10568,8473,6905,5545,4532,3769,3119,2496,2060,1748,1560,1416,1124,1080,957,864,832,752,696,641,567,526,495,471,488,455,369,348,308,249,305,281,254,252,265,241,252,233,185,221,220,191,242,204,214,203,195,203,192,170,160,162,169,164,137,116,138,146,155,157,138,157,114,115,125,156,138,104,138,142,144,146,135,138,133,126,98,88,62,47,38,32,17,18,10,7,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,6,54,89,199,417,842,1522,3966,4070,3175,2530,2112,2194,2445,2393,2465,2486,2731,3214,3949,4647,5450,6116,7000,8131,8963,10089,11546,12609,14129,15529,16959,18942,20510,22727,25059,27411,30007,32703,35746,39841,44381,48533,54214,59642,65634,72316,79715,86801,93651,102103,110726,119930,128726,138916,148673,158395,168684,179120,188816,200100,209910,221913,232160,243613,253286,264887,273518,284914,294264,303234,313141,323665,331714,338935,346437,353040,358238,362917,367460,370376,374596,375571,378094,379123,379043,378359,378213,376919,376534,373503,373797,367643,365832,360023,355266,349248,342175,334621,325217,315568,304599,292192,277841,262595,245559,228693,210979,195027,179383,164806,149173,135779,122657,110776,99849,90460,81160,72399,63826,57188,50178,44790,39449,34507,29622,26080,22401,19171,16332,13850,11953,9851,8214,6690,5662,4539,3718,3000,2467,2097,1666,1383,1172,1030,827,703,646,534,445,406,350,337,317,250,273,246,214,202,164,189,162,155,143,134,121,92,78,73,77,69,49,47,34,36,43,25,33,21,22,29,23,18,24,15,12,13,9,2,1,3,5,1,3,2,3,1,2,4,3,5,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,28,54,68,121,219,303,441,573,773,1009,1078,1432,1770,2203,2813,3315,3960,4631,5386,6259,7249,8519,9822,11321,13344,15359,17660,19815,22431,24982,28630,32048,35818,39562,43965,48604,53515,59558,65347,72406,78911,86129,93388,101695,108482,117090,125916,134168,143027,152565,162429,172544,182461,193287,203918,213078,224257,234100,244402,255426,266094,277813,287388,297219,306878,316357,323877,332949,341010,348457,354498,359011,362395,366954,367207,368705,368920,369370,367145,362991,359088,354087,347550,343563,336739,330070,324143,317484,310271,304833,297712,290103,282397,273723,265593,254333,245032,232318,220174,207142,195173,181260,168459,155448,143687,130272,118493,107384,97262,87299,78322,69863,62481,55159,48829,43169,37474,33040,28656,24885,21658,19282,17110,14640,12856,11001,9313,8018,6857,5780,4964,4125,3324,2865,2295,1878,1600,1239,1130,907,846,711,660,640,612,576,570,575,594,549,511,502,558,571,520,531,568,557,514,569,569,594,603,577,686,677,681,686,751,771,803,726,730,780,697,769,741,654,640,548,453,304,259,192,127,100,65,66,36,17,14,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,0,0,0,0,4,4,19,32,80,137,185,199,251,288,420,467,674,779,996,1333,1778,2449,3130,3966,4965,5885,6938,8348,9898,12044,14043,16099,18581,21257,24339,27899,31270,34896,39986,44994,49777,55269,61109,67136,74152,81250,88614,96963,105947,115290,125038,135957,147027,159076,170886,183066,195758,208649,221359,235292,248971,263151,277935,291725,307821,321927,335546,349118,362335,376278,388721,401337,413222,424052,433429,442448,448338,457561,461124,466170,469548,470926,471556,471007,469281,465675,461752,455761,449098,442355,434284,427813,419200,411507,403634,393837,386435,377133,369431,362125,352429,344566,336681,326385,316388,304518,293032,279904,267050,253423,238169,224210,209017,195164,179632,166107,152410,139242,126581,114468,102209,91032,80399,70272,61077,52119,44517,37235,30898,25136,20507,16361,12924,10171,8088,6587,5286,4390,3664,3100,2747,2315,2062,1798,1604,1408,1203,1152,1009,868,786,679,648,607,599,575,510,469,510,437,395,325,355,304,299,263,248,277,241,255,276,260,276,274,231,263,271,244,251,229,203,230,225,228,206,183,178,159,205,158,169,171,151,144,152,127,103,113,112,112,122,92,83,68,58,86,31,30,14,16,19,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1
0,0,0,0,0,0,0,0,2,4,4,4,6,15,24,37,89,123,204,400,586,820,1194,1697,2532,3377,4483,5878,7711,9983,12649,16203,20196,24379,29088,35043,40694,47388,54229,61760,69190,77948,86391,94442,103778,112057,121531,130738,139173,148687,158105,167698,176388,185984,193910,203162,210993,217758,223992,228067,232700,236929,239464,241227,241253,241967,241639,239784,237396,235028,232345,228603,222177,218859,212124,206581,200609,193763,185764,178080,171043,164307,155946,147876,140857,132303,124688,117897,110708,103974,97137,90796,84679,79346,73773,68170,63286,58619,54371,50261,46619,42881,39873,36738,34013,31525,29149,27047,25323,23496,22234,21051,19957,18990,18011,17035,16421,15708,14573,14050,13295,12827,12045,11126,10421,9460,8840,8196,7637,7012,6194,5624,5042,4650,4114,3623,3159,2611,2143,1714,1309,1062,855,743,629,548,445,451,368,331,285,270,232,214,172,158,129,133,127,89,75,98,73,62,38,41,30,19,16,18,15,10,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
