,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
258,0,12,1353,18472,86125,250886,606145,1196737,1964759,2612445,2916299,2797237,2428221,1927562,1336387,750673,283929,61320,10941,3233,1087,191,94,32,4,0,0,0,0,0,0,0
259,0,150,8315,42116,201543,601435,1149106,1469197,1458913,1271348,1014421,754753,513772,316906,178207,92071,35674,14627,9052,7163,4399,1927,733,414,148,10,0,0,0,0,0,0
260,0,43,7343,88616,270529,505506,778146,950858,986675,924676,772883,579822,415341,255633,126947,60182,29723,12500,7377,6204,3661,1954,855,246,52,28,0,0,0,0,0,0
261,0,119,7329,98538,397264,876827,1386611,1613702,1535569,1280738,982674,734740,540184,358360,202418,112934,57746,25965,14706,9086,4212,1833,1118,1165,1038,343,45,0,0,0,0,0
262,0,191,17764,133107,245295,362208,673639,1193772,1740523,2104112,2267267,2338516,2292932,2030268,1614420,1205079,781580,325962,80925,20282,5416,1984,1062,854,338,213,50,1,0,0,0,0
263,0,11,2811,31491,144934,443803,1011513,1819538,2584585,2986263,3116617,3091536,2840300,2282883,1680657,1205697,732638,277035,60849,19360,11012,8373,7736,9643,15758,13226,4718,1072,61,0,0,0
264,0,840,37927,166764,309484,509857,936095,1699381,2614220,3272230,3541818,3502747,3135190,2475808,1776322,1249339,798743,339764,75954,20655,9294,5866,5559,6732,5249,1695,10754,11631,722,0,0,0
265,0,99,2385,19874,76388,235344,585014,1149794,1831624,2489581,2911549,2929336,2587962,2026774,1422773,927981,506654,181102,41733,13888,8261,7395,8016,11329,9906,1856,161,5,0,0,0,0
266,0,7,949,14937,67362,221516,535249,1054139,1737078,2395626,2788823,2745788,2309492,1651357,1113808,764065,439815,155419,31711,7090,2496,1373,1048,939,1109,1427,1032,145,0,0,0,0
267,2,241,2133,25360,111730,333050,763830,1503949,2536886,3506255,3927013,3563649,2777430,2020572,1462833,929485,422786,123181,26425,7168,2428,972,570,417,203,253,252,94,1,0,0,0
268,0,25,1413,19652,97687,305336,777981,1627333,2741814,3752073,4194202,3930788,3198338,2360362,1640066,994013,489681,182913,54379,16488,6253,3266,2348,2065,1891,1566,1152,502,45,0,0,0
269,0,0,844,13537,68219,200450,501429,1065770,1777841,2425708,2803243,2839313,2586115,2155076,1569080,863907,329875,84306,18773,4579,1838,694,231,86,78,0,0,0,0,0,0,0
270,0,46,1958,17732,78306,220370,509868,992134,1634547,2281270,2679203,2649426,2328047,1886717,1327707,750610,321370,83185,24585,8874,3726,1927,988,612,576,394,340,197,5,0,0,0
271,2,547,4911,20231,92673,300264,725270,1507105,2533335,3391904,3782983,3620518,3166328,2488635,1650578,893840,348236,78878,18742,8348,5660,5502,6995,7628,1962,41,35,1,0,0,0,0
272,0,14,5066,58138,168102,368184,827868,1669454,2809864,3781338,4134546,3808431,3139155,2372610,1580229,855261,355497,81470,18105,8016,4979,3938,4220,4227,904,209,133,10,0,0,0,0
273,0,83,7750,48238,129139,284272,596039,1173679,1939659,2601113,2889290,2808270,2407454,1798649,1209939,734376,332632,77918,14311,7106,4892,4927,6792,12589,5954,369,0,0,0,0,0,0
274,0,0,1178,12403,55830,178638,453628,950679,1631571,2266963,2692209,2797859,2494884,1856117,1209114,792572,476456,211049,83342,34678,17296,10646,8004,7494,6423,2863,3458,3961,1109,0,0,0
275,0,2,3113,25734,107127,298544,660836,1176455,1770629,2399199,2945104,3219626,3108091,2834898,2454607,1841935,1122348,541908,197159,46839,15243,9702,8903,8642,3866,1103,535,596,128,0,0,0
276,0,1,2874,42045,208060,627115,1325510,2199396,2902389,3150326,2980767,2564186,2088582,1530397,1003560,607077,325212,114673,20188,4703,1690,812,590,483,568,754,1238,585,19,0,0,0
277,0,91,9366,117740,531859,1379383,2614640,3817546,4561090,4830980,4737635,4220517,3153038,1880621,1001597,430372,172168,72521,30676,18022,16640,18908,26971,28020,8390,515,14,0,0,0,0,0
278,0,261,12953,119156,491500,1386895,2672388,3824440,4460819,4497494,4014508,3162699,2036534,987698,389392,140418,49209,22162,11768,8744,8797,11702,22263,35196,7297,227,8,0,0,0,0,0
279,19,3036,9567,61994,256777,778769,1769551,3014961,4052303,4459144,4136747,3292786,2054639,914828,323335,99190,30999,14545,9754,7410,6831,7216,9217,16109,46467,86656,42502,9881,55,0,0,0
280,0,148,6595,56412,228367,666159,1554751,2849044,4076203,4587345,4200234,3223390,2006872,931940,357529,118692,33263,12155,7408,5448,4695,4708,5446,9189,18070,12026,4697,356,10,0,0,0
281,0,346,3024,32625,150133,447162,1055730,1970824,2832146,3229025,3050617,2492140,1614753,794388,333499,116931,32632,9052,3302,1804,1067,714,880,1025,574,7,0,0,0,0,0,0
282,0,179,3756,41394,215081,652216,1479309,2680153,3868290,4506711,4326428,3420401,2126537,1017740,401389,132902,34771,10845,5281,3251,2776,2469,2814,3474,1757,84,0,0,0,0,0,0
283,0,51,8300,75910,319688,904999,2052712,3560610,4689493,4893855,4368544,3313025,1860544,803766,315254,110269,34885,12647,6885,4460,4292,4430,5827,6019,1316,11,0,0,0,0,0,0
284,22,279,4615,49338,199537,555618,1277698,2300308,3134793,3393459,3173542,2515730,1532167,731188,303282,109417,33225,10741,4785,2111,1574,1353,1123,1275,292,0,0,0,0,0,0,0
285,0,94,5831,41024,169241,490792,1117454,2031822,2817011,3120434,2980677,2449122,1575908,757654,299169,105192,29953,8864,2915,1059,560,107,7,2,4,0,0,0,0,0,0,0
286,35,9194,11334,55966,237648,660971,1565161,2910731,3982796,4243725,3935520,3202363,1958662,939509,395302,159443,60894,17056,4368,2052,1150,922,951,508,11,0,0,0,0,0,0,0
287,0,290,6299,67935,291979,853556,1947053,3450995,4680879,4979190,4421208,3181289,1664804,729399,290818,97520,26506,7388,3215,1387,270,68,32,0,0,0,0,0,0,0,0,0
288,0,58,4533,45514,185763,502575,1109534,2036181,2981305,3526837,3468011,2785916,1711130,836964,348608,113164,27405,7563,3767,2425,1927,1911,2146,2966,10077,10848,1256,0,0,0,0,0
289,0,35,2857,31864,138820,417657,967138,1802771,2671762,3152764,3061358,2566592,1801108,833970,280288,80187,18742,4293,1294,590,207,86,17,0,0,0,0,0,0,0,0,0
290,83,1123,8421,51499,226522,635962,1403854,2509943,3595884,4163410,4027667,3432159,2595225,1557235,715388,252299,70607,20302,6623,3591,2402,2472,2035,1743,2010,4046,3245,560,10,0,0,0
291,0,108,4756,52867,203685,590852,1318334,2357833,3441467,4075759,4021402,3470008,2770041,1899365,1032806,511752,223977,56756,6553,1555,534,124,26,0,0,0,0,0,0,0,0,0
292,0,17,3877,40353,171101,468646,1024956,1799730,2586057,3008175,2986011,2623841,2072358,1471995,887975,466969,218116,92700,33086,11258,4280,2248,2047,2098,1450,2063,2756,4838,1367,0,0,0
293,0,169,3682,40998,177989,491202,1028999,1746519,2427028,2790758,2646015,2126174,1659716,1207658,755601,436457,211190,72110,25682,5432,2047,1474,1137,1287,1779,9051,11484,1002,0,0,0,0
294,61,654,5050,56412,246288,688097,1500388,2599629,3614880,4036193,3591256,2735306,2104688,1619414,1087045,611101,263196,83443,22610,7123,3599,2290,1864,1828,1763,1916,1937,2600,417,0,0,0
295,0,114,3168,37844,163943,478953,1100995,2063979,3136979,3889212,3974800,3376647,2661648,2117116,1498236,895161,496601,211513,55424,12710,3755,2001,1168,217,0,0,0,0,0,0,0,0
296,0,4473,113468,413444,677359,753885,975680,1494328,2171787,2686750,2669375,2206628,1721358,1307685,919202,597827,395890,241315,116825,54336,25115,9392,2571,911,562,359,172,105,142,80,0,0
297,0,273,13337,53737,115032,297001,688427,1349280,2139150,2720337,2816459,2455074,1878524,1361251,967742,688844,487149,285495,136610,61498,25161,9361,4553,2381,1436,1080,1072,1155,808,21,0,0
298,5,423,5430,64710,346482,1083921,2186012,3233961,3745622,3520471,2813850,2135891,1680067,1368680,1034925,738002,508224,280085,85238,16941,3796,1272,466,223,17,6,0,0,0,0,0,0
299,0,264,14827,188412,1064279,2555225,3133632,3413135,3626060,3225602,2450730,1785986,1416284,1170182,939276,692614,394487,152615,41977,12060,5066,3079,2388,2371,1217,755,596,246,75,0,0,0
300,0,84,5082,58492,333106,1056100,1822571,2295459,2377625,2241673,2121314,1981356,1674934,1237044,871996,619005,367710,137012,31417,9911,4807,3043,2534,2618,4311,2592,380,8,0,0,0,0
301,0,0,410,9952,51813,177778,446345,907882,1564773,2238521,2651699,2550843,2127232,1703013,1306144,990125,714184,389886,144031,33672,9342,3685,2374,2239,2198,1853,1588,2115,1099,44,0,0
302,0,28,3765,44517,164373,383160,780810,1453582,2324120,3056276,3446945,3372612,2923700,2342555,1785819,1264561,773121,326406,81708,18725,6740,3176,2299,2312,2479,2509,2122,390,6,0,0,0
303,0,13,1767,19814,88415,261929,638459,1252893,2006820,2758443,3335781,3645309,3586850,3156033,2426487,1695448,1032307,467191,131547,25922,10079,6683,5314,4975,4641,3833,2883,1850,202,0,0,0
304,0,0,934,17058,81816,259835,615230,1161587,1807052,2365641,2642443,2589585,2309929,1854257,1411539,1125305,761911,290516,61255,15689,7267,5001,4524,5617,12941,10923,3771,326,0,0,0,0
305,0,0,534,14824,80425,251583,594536,1131865,1742727,2225895,2453817,2387115,2085556,1653578,1231284,879929,550636,222564,52830,13201,5144,2620,1697,1677,2362,1469,350,6,0,0,0,0
306,0,0,984,15115,90760,292127,737249,1489185,2485730,3421468,3840939,3660865,3185851,2529466,1741340,1004836,481430,196185,69120,19601,7739,4921,4959,11026,31643,30620,8299,494,0,0,0,0
307,4,2227,3064,16586,87071,266259,634914,1293674,2234048,3200731,3835014,3908611,3581419,2903882,1889243,984319,411474,109127,25321,12336,8998,7787,9103,20525,57148,26840,3136,99,0,0,0,0
308,53,953,2400,13769,62290,208931,531323,1102345,1881601,2649006,3073335,3015146,2647614,1959198,1138548,563900,229223,77416,36472,23091,17205,12259,8663,7703,10445,24758,33330,12010,1007,6,0,0
309,6,294,968,12313,60296,188768,474033,1007424,1732745,2436389,2904048,3011193,2710341,2005047,1180239,591652,267847,100223,23396,6344,2055,604,185,6,0,0,0,0,0,0,0,0
310,0,62,234,583,2846,16991,93950,447515,945744,1338344,1412006,1412355,1525736,1112717,747252,442511,269062,60188,3880,996,867,731,666,262,22,0,0,0,0,0,0,0
311,1,39,889,10846,62099,203407,514946,1052870,1779051,2575963,3281639,3646207,3416662,2438839,1381677,724252,347971,137882,34249,9910,4351,3295,1557,279,15,0,0,0,0,0,0,0
312,0,29,583,12450,69699,249012,663857,1436639,2480868,3314998,3507873,3023852,2226465,1254142,577509,251404,88843,27644,8736,3610,1523,765,288,292,168,59,4,0,0,0,0,0
313,0,150,6400,35494,105728,267487,632256,1310365,2199381,2933773,3119670,2731644,2100744,1344339,662356,266338,91637,26173,7990,3354,1559,1058,423,147,22,0,0,0,0,0,0,0
314,0,96,2904,24530,101628,295837,714481,1414410,2367234,3271666,3808511,3907043,3577246,2690038,1616059,837859,362121,109110,22136,6075,1465,408,212,88,11,0,0,0,0,0,0,0
315,0,8,1446,16847,95632,322717,833283,1733584,2873707,3796076,4167848,3936733,3312076,2350462,1355171,612498,224571,69991,19871,9075,6149,5170,4572,4647,6355,9815,6925,2383,44,0,0,0
316,0,6,1054,15955,65133,216814,553418,1162814,2005904,2789603,3156140,2920439,2380773,1806840,1107911,501616,154431,27192,7498,4049,2255,1852,1892,2260,4163,7363,1964,37,0,0,0,0
317,0,25,645,11225,65821,210947,524146,1068463,1783573,2421959,2765235,2741405,2488738,1961795,1205018,628681,244178,54128,14121,6883,4793,3952,4442,8066,18314,11760,2264,175,0,0,0,0
318,0,30,763,11568,72146,263921,670009,1378240,2343761,3273899,3723944,3597064,3137005,2471394,1615378,807710,268384,53390,10918,3853,1795,908,527,116,37,0,0,0,0,0,0,0
319,0,8,607,15236,95552,296617,709629,1432833,2433496,3437312,4134387,4204359,3623293,2654893,1692033,942851,406064,140256,58298,21745,9486,6475,6268,9402,13750,6478,993,123,4,0,0,0
320,0,6,708,14873,74027,213812,489254,933336,1556787,2238159,2787589,3007174,2781541,2215410,1486073,875207,425400,136219,30926,10377,6175,5144,5881,8614,8081,2318,82,27,0,0,0,0
321,0,65,1169,14555,88630,266280,583659,1074544,1703930,2313977,2682318,2653238,2296256,1831277,1249189,722039,366862,124337,36949,11674,4665,2079,1276,745,493,487,607,532,56,0,0,0
322,0,21,764,24619,117664,370227,883186,1714296,2685377,3413815,3624167,3355742,2856145,2197016,1439061,906395,529269,215141,63488,17626,6174,2939,1441,797,647,742,1278,1246,109,0,0,0
323,0,8,1094,18843,107830,355033,829072,1537938,2445004,3299827,3832612,3894595,3434766,2580270,1792807,1303050,842537,358400,81712,16644,7218,4781,3910,4110,3591,2541,2248,1281,134,0,0,0
324,0,8,972,17154,84885,247110,578280,1099861,1778983,2371918,2652268,2620291,2330812,1892121,1350401,827529,492911,282182,90322,15994,5180,3409,2467,2110,1615,459,96,30,0,0,0,0
325,0,81,1301,19154,87865,265337,623303,1197704,1908392,2469889,2701038,2505611,2024447,1491661,1042409,774421,574427,283928,78651,20844,8274,4323,2748,1692,806,132,2,0,0,0,0,0
326,0,30,722,17952,110268,360949,884055,1715400,2706920,3412579,3598963,3368332,2913637,2301344,1604756,1052371,710845,395378,133276,35387,13611,7654,5069,3682,2347,1100,989,885,187,0,0,0
327,0,100,1527,16934,90008,300730,722885,1419074,2304330,3051881,3389400,3256564,2796725,2151236,1511784,1044638,679620,320609,92879,20309,8978,6986,7117,10996,17402,3830,178,0,0,0,0,0
328,0,0,53,982,7302,21766,128238,509269,1020040,1222148,1497433,1894481,1688221,1204976,1351000,916956,484845,241068,51483,4999,2379,2155,2106,2287,1255,368,243,59,0,0,0,0
329,0,344,6186,14740,15421,35062,140856,403352,765810,949145,1331103,1881707,1816026,1299448,1112865,762459,357817,109881,18806,2357,901,916,1186,1533,1272,580,410,470,35,0,0,0
330,0,3052,103956,307906,298866,281780,443355,823166,1381408,1913973,2278978,2398883,2230902,1812157,1258816,757511,401564,137619,28964,9358,5173,3869,4334,7516,8461,608,17,0,0,0,0,0
331,0,142,3922,30703,152992,484794,1054196,1703979,2262076,2720086,3028357,3126919,2959983,2580264,1963769,1264499,677853,275100,100650,42499,21670,11384,6562,8226,7178,1643,220,30,0,0,0,0
332,18,388,7855,65239,262333,715092,1441508,2288277,3007122,3431983,3603880,3408206,2914048,2238379,1433619,727856,278264,77612,23105,11551,8618,8064,10722,24545,43476,16346,2021,9,0,0,0,0
333,0,650,6390,76905,330860,962934,1903013,2635920,2845964,2752325,2600122,2279194,1699667,1084564,586465,256011,94354,32881,14823,8685,6743,6290,7417,7376,3333,401,53,4,0,0,0,0
334,0,65,6288,72779,322491,909335,1779088,2442294,2636640,2549412,2283137,1852941,1312369,814045,466533,227323,85587,29990,11724,6334,5290,6069,10197,19665,11728,1391,5,0,0,0,0,0
335,2,168,4873,48365,192354,565685,1303443,2250705,2912389,3196048,3302808,3326378,3129838,2214868,1225302,515475,166300,41920,15457,9337,7919,9056,15076,41477,30846,2870,344,17,0,0,0,0
336,0,38,2286,27371,127931,387537,939238,1731366,2527894,3124895,3486606,3651899,3683544,3069076,1932357,961134,367887,93662,21755,9887,7707,8389,12903,29308,26551,4802,390,3,0,0,0,0
337,0,50,3776,22472,96825,320947,777226,1418362,2032559,2511110,2825126,2865677,2560107,1821684,983796,441644,150959,34546,8357,4100,3364,3606,4579,8455,3193,232,0,0,0,0,0,0
338,0,25,3321,34622,160460,508367,1137906,1831506,2307810,2584969,2667276,2541154,2058899,1311093,659836,253778,73161,17119,6009,3095,1867,1299,963,461,52,0,0,0,0,0,0,0
339,0,221,3113,41620,217846,664306,1561236,2563852,3212356,3733439,3933184,3636967,2673412,1531625,743735,292973,95233,26968,11086,6085,3090,2265,1859,1390,1035,792,591,105,0,0,0,0
340,4,199,5244,39458,164134,524837,1211606,2089416,2757121,3290418,3642930,3725967,3485906,2669983,1561204,757814,302457,81869,17489,6492,3845,2297,1686,1328,1092,1229,857,190,0,0,0,0
341,0,78,5299,46530,177849,535352,1195069,1858107,2352183,2757998,3006093,2830334,2152389,1327902,675948,281809,94238,25579,8072,3492,2549,2338,3114,4052,1178,0,0,0,0,0,0,0
342,0,75,5128,48834,209977,639608,1419056,2184183,2548596,2663311,2692790,2472977,1717158,919895,418177,159945,52775,18768,6780,3552,2429,2284,2627,3670,1466,203,0,0,0,0,0,0
343,0,159,6692,61090,266057,778754,1691268,2725044,3332981,3540234,3571768,3316404,2413510,1335557,626135,270372,92468,26697,10467,5886,4687,4614,5056,6289,10658,26296,32787,11676,791,11,0,0
344,0,306,4080,32072,127216,344228,737703,1287687,1867373,2319986,2539357,2469183,2104810,1582220,1009306,529121,223569,61655,13657,5918,4024,3107,2696,2508,2620,3719,3387,460,0,0,0,0
345,0,138,845,4253,29444,233042,808941,868845,1113520,1945348,2144516,1509640,1045790,764912,462422,289767,161169,51387,5099,433,312,197,130,26,0,0,0,0,0,0,0,0
346,0,58,3620,42308,161930,441538,905198,1432204,1847629,2103042,2269385,2382952,2223269,1692488,1027992,522407,227235,72826,15494,3981,1637,1093,986,943,904,1246,869,14,0,0,0,0
347,0,182,18013,161891,308721,405646,607066,894374,1106698,1173668,1140578,1042428,830653,562494,341287,173170,68285,19969,5587,1975,1086,737,563,423,497,1077,1259,153,0,0,0,0
348,21,655,6411,21047,48816,231285,690215,1007316,1154336,1375586,1575791,1516173,1258857,874569,491492,192179,45694,6956,3100,2459,2141,2092,2215,2594,3462,3790,908,0,0,0,0,0
349,0,5596,166157,384071,653663,1318977,2137340,2631748,2782581,2848901,2909058,2841387,2327360,1454714,726643,293775,95588,31169,14651,8577,5302,3625,2879,3147,4739,5816,2401,423,0,0,0,0
350,0,1318,28449,107157,263268,638152,1185870,1629825,1839624,1884982,1862410,1755404,1410243,905291,462686,182303,55463,14556,5868,3067,1407,855,665,257,99,12,1,0,0,0,0,0
351,0,140,6412,19529,42051,289119,1031454,1142340,940724,1498319,2365610,2272501,1855010,1438291,1131688,647414,271811,60134,6241,2885,2558,2372,2423,2753,3554,2157,602,148,0,0,0,0
352,0,56,329,6777,78644,394802,945311,1217290,1548513,2142333,2407415,1888579,1318762,969051,565306,180153,36229,4133,2151,1674,1740,1653,1758,1952,2685,6002,3495,183,0,0,0,0
353,0,46,664,5880,36302,227694,799847,1058144,1028795,1441880,2201843,2176704,1564695,1116363,888183,558766,202365,32078,4121,1914,1683,1546,1666,1667,2134,3111,5443,7434,1719,1,0,0
354,0,58,1020,5516,17183,178883,649829,1243466,1350046,1732589,2405378,2748110,2428996,1659011,1225214,792020,294616,59838,7400,1142,890,875,1046,1461,1440,101,0,0,0,0,0,0
355,0,142,4818,55211,236727,630926,1308837,2161369,2973729,3380476,3391270,3131933,2684054,1919468,1095262,536122,220964,67068,15160,4376,1889,828,876,1349,3781,19540,11062,465,2,0,0,0
356,5,663,7622,58381,247606,706237,1508999,2388859,2921764,2948532,2615906,2163632,1625334,953842,462153,206855,86347,35111,15508,7501,4054,2512,1830,1431,1508,1559,1550,482,9,0,0,0
357,0,100,3671,33976,137958,387437,897612,1623258,2307038,2683175,2746914,2586280,2106761,1312880,608080,229907,74108,20519,7662,3011,1254,689,292,132,51,3,0,0,0,0,0,0
358,0,294,6135,36231,151333,438827,958729,1710674,2625522,3381688,3694468,3624185,3227025,2433948,1442900,657643,201784,33494,6047,3213,2356,2277,2835,4046,2153,396,85,0,0,0,0,0
359,0,157,4215,39923,182316,546937,1215083,2115481,2965261,3522473,3650883,3470060,3005494,2200499,1241923,535938,166505,35940,7635,3570,2310,1726,1378,1332,1168,1204,1359,572,66,0,0,0
360,0,5,5327,53426,267149,781599,1538514,2213292,2577805,2706266,2537593,2151046,1659355,1149869,692863,360768,155597,53911,19117,6794,2822,1625,1024,786,639,516,140,8,0,0,0,0
361,0,1,663,23715,106867,309005,710135,1324606,2017190,2484393,2554593,2386866,2113986,1634197,1053776,599356,320233,125130,36768,10956,4706,2895,2223,1828,1698,1541,929,220,4,0,0,0
362,0,2,944,21376,114690,370708,909914,1758766,2742324,3401817,3420747,3047988,2654490,2150704,1483891,958367,624940,318258,100748,24625,7313,2849,1646,1112,455,26,11,9,0,0,0,0
363,0,1,1057,27944,148345,439322,986048,1817590,2886429,3730637,3836475,3221266,2607261,2147130,1642614,1165301,763555,411907,143915,32926,10446,6579,5896,6669,10400,6163,912,170,10,0,0,0
364,0,7,632,17305,94566,303718,725925,1370818,2083141,2532055,2610658,2413937,2004791,1488678,1071776,801986,617788,343294,104257,20182,5990,2777,1871,2111,1728,121,0,0,0,0,0,0
365,0,0,670,19834,105976,308936,773642,1492541,2232515,2604744,2513905,2187794,1779598,1271061,854219,592086,401470,222971,83979,24630,8103,3570,2497,2275,1726,977,743,599,139,0,0,0
366,0,27,2206,29341,159619,497553,1077084,1864076,2660472,3211687,3380627,3235982,2880617,2164613,1410962,909730,608790,417762,193568,68386,22700,7363,2069,821,295,40,7,3,0,0,0,0
367,0,62,2449,28435,153531,451840,989405,1731616,2570399,3284533,3534893,3241069,2715552,2121996,1571837,1194348,906955,576885,271773,78374,19512,6092,2607,1498,989,687,420,217,68,6,0,0
368,0,16,1218,20573,119301,358638,787526,1399657,2100471,2672658,2707760,2287048,1893202,1500933,1103777,800027,580003,369628,145645,34897,8410,2663,598,169,30,0,0,0,0,0,0,0
369,0,0,782,23966,129394,394829,820722,1365316,1929434,2293747,2333670,2137341,1942551,1556980,1047351,696800,476075,282322,120131,40853,10479,3380,2885,3295,2559,289,17,0,0,0,0,0
370,2,472,2322,32785,193826,663013,1493172,2521949,3347487,3607047,3352966,2864361,2178407,1431918,962516,718877,545123,331405,123134,37854,13347,7837,7494,9900,23525,33668,13934,1605,38,0,0,0
371,0,3,1363,30633,167023,535724,1277299,2300439,3265766,3692834,3573799,3100125,2524096,1856447,1315231,1009215,747427,421338,135503,36143,12212,6080,4351,3917,4840,3796,998,499,155,16,0,0
372,0,19,834,19239,87416,268397,620476,1113319,1679323,2158898,2386913,2432358,2387381,1876355,1188525,826131,622290,385429,122074,27047,4723,971,365,109,8,0,0,0,0,0,0,0
373,0,169,12106,149335,531347,1153880,1982156,2491981,2561128,2375460,1941364,1383866,902641,581838,392319,291887,200743,121118,74263,33844,17021,9804,5002,2312,898,217,21,0,0,0,0,0
374,0,255,1398,11991,60824,180530,444654,934121,1673468,2484688,3104147,3356067,3243919,2786015,2107801,1516706,1145500,873146,519780,221013,79831,27351,11426,6095,5657,6794,4365,1794,280,0,0,0
375,0,6,4325,68578,357539,1059637,1980368,2737857,3126576,3038859,2890397,2824206,2536766,1915925,1294323,882917,566684,276075,95016,26719,11653,7933,7658,11262,39843,50604,17314,1104,0,0,0,0
376,0,27,4190,66813,355799,1153810,2129831,2545349,2547754,2310634,2027323,1676780,1248982,881004,653498,478953,299431,141687,45718,17275,9362,6486,6224,9028,37752,50508,34727,7310,1293,52,0,0
377,0,0,2080,37313,185010,622300,1455646,2436830,2934298,2986799,2971202,2964944,2676800,2039760,1388832,883928,508995,203561,43589,12781,6790,5267,5202,6525,16029,53428,16873,1161,9,0,0,0
378,0,16,2039,30822,152635,503802,1167988,1970510,2610098,2926645,3069515,3172624,3110359,2775524,2151676,1349633,670842,234471,58640,15742,7089,5387,5562,8154,19357,7686,3777,1506,221,0,0,0
379,0,38,2607,35601,162884,491389,991057,1565899,2105386,2389527,2410727,2272513,2073151,1794473,1336722,866292,481812,163288,32406,8197,3480,1651,1380,1621,1404,135,0,0,0,0,0,0
380,0,32,2300,27264,139237,419957,898686,1501578,2000555,2276307,2332660,2268713,2063698,1671178,1199989,785231,413060,148998,43727,14848,8342,5866,5408,5910,6234,3086,304,0,0,0,0,0
381,0,44,2769,30712,148262,435988,936528,1555509,2113703,2557452,2877328,3021376,2953465,2666204,2126241,1488981,883522,354471,81133,18436,7890,6286,7008,11575,45499,52235,8503,104,0,0,0,0
382,0,13,1714,30953,166165,527494,1172816,1905954,2441008,2827609,3166931,3360837,3247219,2663888,1891967,1085176,488925,195609,72249,30094,16343,11088,9639,15094,42867,19817,4858,1306,47,0,0,0
383,0,8,2043,33143,143986,413247,924397,1591460,2195386,2608738,2778057,2621280,2318547,1840680,1252227,753138,404492,187962,55884,16202,4991,1824,1353,1174,718,169,13,1,0,0,0,0
384,6,91,5128,48041,217544,599143,1255262,1969880,2412778,2538031,2408547,2114372,1738128,1306917,846953,435319,189117,72469,21583,6602,3607,1901,1020,656,431,287,183,132,48,0,0,0
385,0,1612,108202,288679,311067,579596,1230698,2094106,2831868,3299945,3478951,3346823,2801755,1854393,1051421,549512,250883,97672,33878,14452,9658,8712,11920,32929,25510,4048,889,982,296,7,0,0
386,0,105,4296,38054,156986,460357,1108885,2013964,2866670,3550939,3999652,4002754,3498819,2434509,1362761,650775,245857,66020,18976,10103,7062,7168,9735,24022,35493,9419,1410,41,0,0,0,0
387,0,52,1675,25655,127017,364224,833591,1458465,2026141,2478936,2773299,2828930,2491613,1741847,1019068,476231,177312,49482,14947,7415,5289,5223,7430,14340,13438,7248,2340,192,0,0,0,0
388,0,43,1298,14828,79625,250363,614825,1194866,1778713,2252549,2517775,2561017,2389088,1787131,1077704,540330,223588,72274,19643,6733,3734,3270,3518,4844,10295,20544,10744,1273,25,0,0,0
389,22,249,3419,25788,119891,374140,897992,1677163,2577083,3350010,3783328,3848375,3450105,2508134,1468242,769088,348699,121054,37122,12457,5978,5256,5475,7479,15470,25824,11078,1731,4,0,0,0
390,0,3,1607,36988,203145,586284,1278773,2187371,2992886,3582635,3886535,3782484,3134028,2021705,1089532,518746,214057,71401,20583,6737,3286,1773,1483,2371,2482,1608,418,7,0,0,0,0
391,0,230,2125,19826,100654,316575,703553,1354202,2105162,2660914,2937490,2884687,2396484,1539177,905625,505348,254000,95242,18792,3239,1102,438,31,0,0,0,0,0,0,0,0,0
392,0,30,1072,20646,111153,338026,753016,1396877,2104628,2652713,2946068,2874949,2326768,1481897,842224,422985,188606,61519,13808,4184,1419,434,141,55,14,0,0,0,0,0,0,0
393,18,2111,6714,34340,150576,451038,1012798,1811127,2646246,3353936,3781225,3739810,3094379,2069588,1175462,567047,233434,70571,18907,7983,5899,5132,4535,3907,3948,2945,729,88,3,0,0,0
394,52,1493,10823,32139,145670,434333,1026061,1974067,3041190,3794389,4064627,3790123,3034629,1936984,1014547,512812,233877,73546,13600,3443,1104,550,69,0,0,0,0,0,0,0,0,0
395,37,2596,3570,19009,87572,271012,609875,1169082,1879365,2517401,2931353,2876301,2291466,1535939,955270,557893,278520,98141,16457,3124,1188,620,299,70,0,0,0,0,0,0,0,0
396,0,763,2919,25232,113682,331164,714028,1300842,1952495,2516315,2880979,2842405,2268383,1524668,897796,468202,190724,57351,12333,3873,1662,226,56,37,25,0,0,0,0,0,0,0
397,0,399,2837,27066,139935,457501,1014684,1855542,2885810,3719897,3981732,3469649,2490139,1552489,894237,459084,190116,55081,12325,4291,2361,1586,932,223,4,0,0,0,0,0,0,0
398,23,2779,65294,208193,343701,681395,1329299,2342257,3356776,3861142,3767946,3198439,2318195,1443560,832460,471551,226818,69737,15038,4222,1637,830,148,0,0,0,0,0,0,0,0,0
399,221,3876,14044,42310,133963,390135,841659,1527683,2275582,2890273,3134091,2844366,2125071,1326641,726627,379593,179342,57824,11034,2867,1698,841,599,354,90,0,0,0,0,0,0,0
400,0,236,3335,35672,177259,597755,1322669,2284231,3140246,3657363,3753218,3307631,2356110,1434941,840576,474710,240863,82729,17644,4463,2136,1151,797,343,42,0,0,0,0,0,0,0
401,13,3042,62642,233789,384507,687349,1249429,1969564,2641502,3147994,3553607,3663787,3101472,2105507,1267139,681600,316162,109327,22278,5459,2711,1929,1267,505,115,8,0,0,0,0,0,0
