,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,y,256
0,0,0,0,0,0,0,0,0,0,2,8,15,19,34,67,120,184,283,413,606,882,1339,1791,2361,3053,4164,5295,6707,8040,9597,11250,13425,16264,19383,23194,27439,31626,36869,41986,48201,54719,61895,71104,79226,89558,100887,112597,125393,138650,153511,168139,185063,202997,221177,240968,259041,278803,299916,320470,340426,363335,383769,403571,422797,441334,461522,478019,494488,509392,522988,534020,546034,551078,558703,561904,565426,567148,565887,564788,562542,556069,546957,538236,527616,517177,505272,491831,478361,464087,449750,432859,415017,396561,379071,360720,341774,323567,304752,286887,267434,247781,228684,209637,192597,173505,157083,142228,128257,114706,102086,91121,81567,72157,63699,56580,49486,44373,39099,34586,30195,26252,22686,19574,17294,14707,12591,11210,9580,8066,6822,5937,4880,4194,3639,3096,2837,2526,2172,1814,1688,1551,1405,1298,1102,1129,1032,1023,961,968,913,851,753,752,789,697,705,713,661,595,612,569,619,608,548,575,558,591,555,585,533,519,541,582,601,620,580,619,627,616,614,646,673,750,813,854,935,940,1111,1164,1339,1504,1719,1952,2150,2332,2425,2465,2527,2380,2201,2244,1940,1765,1558,1283,1216,1064,1028,978,867,746,624,526,424,318,208,129,104,63,46,32,19,9,9,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,1,2,4,14,33,35,33,57,45,77,107,120,164,235,321,443,549,785,1101,1443,2039,2779,3820,4570,5955,7342,8906,10727,12873,15082,17909,20986,24401,28037,32613,36918,42189,47397,53897,60833,67182,74901,83911,93489,103950,115038,126212,137982,151362,164331,177896,192854,207565,220939,236073,250870,265006,280229,293909,307920,320325,332372,343811,354559,362857,371678,379041,385563,390935,394900,397330,398181,399663,399442,398025,393972,391811,387119,382677,375791,369054,362350,353932,345554,336094,328688,318767,307940,296833,284618,273023,257896,244743,228911,213982,199062,183756,169510,155159,142132,130652,118704,108142,98486,87721,79489,71722,64526,57910,52024,46649,41742,36576,32597,28449,25033,22159,19281,17002,14665,12902,10952,9322,7974,6782,5769,4842,4190,3432,2823,2563,2172,1877,1566,1408,1080,928,885,755,655,596,535,458,414,392,353,309,309,296,265,267,240,198,189,174,161,153,148,172,156,151,119,89,97,73,103,95,99,84,84,89,92,107,112,99,116,102,117,112,152,113,146,139,119,140,121,131,142,148,109,122,77,38,24,11,10,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,0,0,5,5,3,16,14,28,42,59,70,118,184,261,353,539,784,1038,1478,2102,2745,3497,4617,5908,7574,9536,11385,14214,17108,21022,25331,30384,35588,41820,47696,54454,62181,69956,78125,88100,97041,109231,121737,133770,147877,162055,177029,193513,209797,227162,245047,263981,282479,302128,322508,340867,360795,379632,398152,416494,434383,451817,466912,483787,497119,509836,522256,533734,542593,548857,553802,556038,559654,559466,560296,556780,553452,547553,541370,534724,524019,513619,499648,486799,470488,455491,439699,424149,403221,384521,364570,344694,323778,303459,283481,262935,242831,222713,203677,185138,169447,153972,139262,126006,112327,101304,90135,80808,71705,63365,56336,49657,43832,38780,33683,29393,25740,22222,19216,16565,14340,12181,10572,8787,7300,6153,5157,4403,3669,3034,2597,2296,2010,1776,1576,1383,1217,1073,993,888,845,755,747,661,623,622,525,511,503,456,410,379,393,322,348,349,349,334,325,325,308,349,318,329,294,361,297,283,288,304,303,321,291,352,372,360,390,383,369,424,454,445,471,476,501,519,440,456,392,333,236,209,173,93,44,45,26,17,21,9,4,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,0,0,0,0,0,1,7,16,23,39,58,138,251,400,661,1028,1580,2285,3368,4206,5313,6846,8601,10652,12894,15654,18992,22973,27581,32320,37730,43655,50455,58303,65722,74343,84507,95503,107334,120952,133941,149734,166580,183056,202889,223473,244232,266310,289472,311266,335190,359549,383566,407409,428737,451727,471375,491338,510616,529259,545818,561621,573497,585467,593619,599617,606926,608994,608532,606865,607532,604875,599663,594752,587371,579840,571404,561278,551522,538483,525091,510938,497939,481813,466383,447095,429063,409499,389437,367726,344641,321536,298025,272954,249839,228161,206277,186163,167333,150565,136053,122049,109901,99049,88715,79353,71234,63636,55951,49969,44979,39328,34318,30866,26644,23699,20784,18256,15990,13736,12220,10786,9158,7837,6725,5963,5137,4464,3825,3295,2994,2608,2333,1993,1766,1532,1457,1352,1242,1133,1087,995,884,829,814,747,705,650,614,588,579,496,525,538,523,549,528,485,535,510,521,496,574,547,544,531,548,539,566,546,644,631,709,685,732,775,796,825,834,850,836,904,856,800,764,733,582,473,322,250,185,156,89,77,53,28,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,2,2,2,5,6,9,6,8,9,15,37,49,85,123,142,214,289,386,550,930,1292,1884,2608,3408,4415,5377,6734,8423,10234,12376,15076,17696,20870,23744,27108,31115,35623,40651,46125,52232,58012,65713,74279,82783,92519,102380,113775,125326,138744,150548,165682,181902,196531,212072,227668,242895,259186,276426,292240,307514,323739,338018,350953,361738,373752,384338,390973,397998,404912,409985,413167,418357,419137,420161,419160,419858,417835,415511,411650,408862,403426,399520,391570,384207,375576,366830,357650,347286,336196,324707,309837,296880,282129,266824,250683,234520,218782,203222,188145,172479,158415,145243,133258,121245,109767,99192,90152,80576,73227,65284,58467,52616,47229,42465,37305,33653,29894,26113,22997,20275,17972,15741,14022,12113,10477,8907,7699,6616,5644,4815,4202,3581,3094,2617,2252,1977,1764,1528,1416,1252,1144,990,955,825,787,675,654,546,549,473,336,366,319,310,260,236,236,233,214,194,203,184,212,202,196,170,141,170,173,185,164,161,184,156,143,132,180,154,137,147,150,155,150,188,215,185,184,154,193,123,122,83,63,50,29,22,15,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,0,0,0,2,2,1,5,10,49,57,87,188,260,373,579,779,1075,1486,1939,2449,2967,3764,4691,5750,6912,8462,10137,12089,14392,17126,20335,23449,26862,30998,35684,40620,46073,52062,58409,65403,72918,80868,90273,99247,109502,120980,133559,145187,157947,172547,186522,199789,214762,229057,243934,258018,272572,287024,300971,313241,325614,334468,344439,352090,358380,365700,372658,377547,381648,383367,385788,386296,386913,384858,384054,383023,380255,376889,373228,367191,361104,355963,350264,342659,333102,323195,312789,301635,289372,278081,265136,250951,236486,222005,207906,194053,178871,165773,150610,138262,126443,114013,102687,92879,82985,74781,67063,59451,53529,47108,41882,37092,32625,29184,25587,22496,19751,17382,15456,13412,11691,9977,8443,7379,6127,5346,4611,3879,3160,2737,2406,2087,1796,1524,1366,1169,1049,893,764,735,607,551,477,403,290,279,247,227,199,175,171,124,112,118,105,96,88,106,96,74,64,49,48,46,24,23,25,15,10,10,2,3,3,3,0,1,0,1,0,0,1,1,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,3,3,9,34,123,257,462,579,889,1799,2033,2304,2545,1898,1380,1166,1059,1389,1662,2156,2667,3498,4727,6143,7827,9788,12176,14474,17501,20754,24209,28005,32572,37278,43221,48739,54867,61783,69604,78270,87648,97970,109969,122799,136851,151571,167666,184140,202543,222271,242753,262915,284722,307413,327774,348456,369400,390821,410157,428823,446515,462403,475718,487013,497972,507025,514181,518614,525220,526003,527358,528742,526665,522975,520056,514188,510585,505430,499167,494043,484812,478656,470041,459964,448879,438033,426328,412524,396847,377532,359834,341847,321624,300155,279989,258303,238814,220660,201948,184490,169447,154540,140182,126483,115003,103730,93785,84253,76183,68452,61055,54506,48450,43699,39352,34887,31409,28004,25093,22775,19999,18058,15798,14250,12591,11151,9808,8759,7714,6807,5862,5141,4379,3719,3214,2563,2061,1719,1411,1137,918,862,733,589,571,491,449,459,392,360,332,292,274,215,225,206,175,165,170,135,167,136,144,124,121,112,112,123,124,110,112,140,101,99,110,115,142,124,129,158,116,138,95,89,74,40,44,25,29,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,0,0,0,0,8,4,20,34,56,86,140,206,321,425,558,762,1181,1826,2453,3331,4572,5819,7525,9459,11751,14458,17392,21107,24914,29262,34081,39849,45810,53380,61977,70240,79761,89641,101207,113276,126637,141086,157686,174139,192732,211517,231721,252495,273460,296792,319326,342174,366293,390437,414317,437790,458761,482104,503004,522136,541539,557269,571939,585158,593517,602764,610357,616518,618541,617994,617407,616213,611693,606348,598346,589912,580893,571186,559328,545607,528910,515248,498710,479781,460272,439162,417830,391972,367885,343907,317096,294311,269273,246019,224269,202435,183452,166680,150268,135897,122452,110589,100172,89912,80958,72524,64818,57663,51210,45544,40849,36241,32080,28259,25006,22003,18747,16440,14269,12271,10403,8998,7408,6561,5544,4672,3911,3296,2841,2388,2015,1743,1507,1309,1077,968,855,741,729,580,582,537,494,406,379,362,308,293,249,225,192,176,165,138,111,91,89,63,59,20,28,23,16,10,10,8,8,8,11,6,8,10,5,6,9,6,3,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,0,0,0,0,2,9,6,12,15,23,29,74,154,195,325,545,824,1309,1960,2613,3369,4346,5353,6562,7943,9431,11330,13696,16049,18782,22037,26081,30022,33804,38675,43914,48908,54813,61180,67408,74162,82182,90261,99929,110516,121180,133232,144501,156807,170850,184845,198454,214003,227533,243888,257727,275261,290699,305412,319300,333928,347343,358733,372570,384804,395556,406651,412922,422727,429094,433304,436841,438235,442159,442312,441161,439787,439262,435039,428768,422573,414511,404004,393605,383346,370979,357354,344593,329430,313071,297500,280225,262082,244476,226196,209995,193254,177793,163797,149359,136790,124332,113315,102979,93302,85069,76029,68725,61233,54864,48412,42909,37988,33344,29166,25439,22014,18887,16437,14182,11973,10422,8587,7312,6240,5001,4174,3444,2914,2434,1981,1628,1428,1272,1118,988,848,746,708,708,663,560,502,452,420,409,370,336,370,302,290,284,266,283,282,272,260,262,218,204,231,225,232,236,223,207,217,240,235,235,249,263,263,246,230,225,256,283,302,340,349,331,341,359,336,446,473,603,937,1055,1235,1466,1645,1729,1758,1838,2044,1786,1531,1321,969,773,563,443,313,258,142,94,37,26,11,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,0,2,0,0,3,3,3,6,19,7,36,44,73,149,201,369,592,891,1182,1660,2201,2718,3527,4274,5544,7016,8469,10196,11850,14105,16384,19060,22623,26251,30046,34662,39495,44450,50212,56414,63116,70660,78409,87006,96101,105087,115653,126210,137833,149939,162032,175301,188292,201311,215398,229881,243100,258655,272391,287340,298918,311244,322592,334642,344832,354099,363283,372041,379243,383368,387126,389322,393388,392367,393174,392723,391333,387521,382254,376551,372631,363451,356543,348976,342083,334698,325232,317690,307509,298141,288520,276283,265227,252711,238876,222998,206791,191333,175514,160386,143277,129415,114536,100409,89484,78753,69208,60450,53161,46092,39873,34555,29820,25671,21891,18914,16046,13820,11761,10010,8857,7348,6059,4915,4091,3507,2939,2373,2000,1695,1315,1176,946,815,685,598,496,408,340,315,207,233,207,175,170,128,142,136,105,93,88,61,68,60,62,61,51,45,25,24,25,21,9,12,12,13,12,7,17,9,10,7,7,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,2,3,7,18,22,43,68,91,91,120,185,157,222,271,352,484,640,728,1267,1811,1784,2163,2776,3503,4615,5953,7411,8969,10875,13338,16042,19352,23126,27059,31396,36415,41506,47475,54202,60848,68229,76565,84776,94139,104686,115829,127970,140109,153613,169270,182893,197905,214370,230455,247513,265113,283515,301505,320464,337907,356339,373785,390362,407070,422881,437818,450171,462906,473090,484099,493476,501825,507892,510592,516221,517687,519007,519553,516625,514259,509602,503170,497683,489122,481535,472076,462982,454070,444005,434925,425064,412724,401959,389845,378560,365423,350784,335857,321148,305838,290696,273601,256621,240414,224362,207662,191267,175696,161552,147205,134360,121034,109333,98342,87374,78318,69821,61605,53808,47633,41128,36030,30757,26710,23042,19647,16574,13999,12079,10283,8708,7417,6228,5614,4601,3956,3481,2956,2479,2152,1917,1663,1420,1221,1020,944,769,740,699,594,554,533,499,469,457,439,366,386,366,305,324,330,294,290,316,323,291,324,325,291,297,288,274,241,263,279,276,257,246,257,262,221,239,258,256,216,227,239,213,196,181,181,221,245,249,275,312,330,358,364,389,476,514,610,748,725,700,541,501,445,347,288,275,202,171,112,72,60,59,44,24,16,10,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,0,0,0,0,0,10,9,16,27,41,86,132,189,299,440,594,851,1249,1884,2565,3462,4503,5605,7204,9124,11410,13386,15948,18355,20843,24250,27613,32185,36723,42243,47993,55083,62759,71287,79556,88946,98962,109130,119942,132745,145089,158225,171316,185192,200554,216777,233331,248421,265645,282401,301174,319299,336295,354122,369237,386887,402810,418695,432390,445956,458156,469591,477949,487941,495366,501126,505770,509220,512218,513679,512423,510293,506568,500973,496691,491158,483716,475372,466624,457967,449894,437576,427540,416812,407623,397757,387017,374932,364831,353362,343321,333102,320258,307721,293061,279661,266070,250912,235193,219454,204037,189656,176020,162233,149125,137581,127010,115954,106601,98177,89620,81972,75549,68733,62925,57843,52404,47468,43138,39200,35013,31439,27704,24421,20854,18197,15213,12867,10209,8444,6623,5230,4199,3096,2301,1775,1287,1008,787,621,478,463,426,350,252,225,185,159,138,95,115,98,88,67,90,63,67,54,32,23,24,15,22,25,17,22,11,11,7,11,6,5,6,7,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,0,0,0,0,1,0,4,2,8,14,62,83,131,213,353,554,760,1100,1497,2077,2772,3519,4421,5515,6786,8555,10459,12546,14806,17292,20401,23595,27120,30684,34783,39464,44424,50020,56251,62911,70051,77480,85636,93714,103456,112856,123770,134367,144882,155661,167365,179501,190745,203466,215391,228528,242408,255542,267381,280833,292703,303672,315188,324160,332124,340522,349135,356002,361669,366827,369794,373762,375181,378047,377212,378105,376520,374844,372126,368997,365974,361559,355851,351792,345250,340277,332553,325552,317204,308608,300731,291741,282806,274850,266265,256174,247072,238339,228470,218790,209913,201669,192385,182368,172905,163138,152614,144028,135159,127183,117519,108928,101277,93908,86027,79487,73719,67989,62970,58356,52977,48779,44039,40100,36115,32942,29475,26912,24406,21823,19570,17606,15461,14187,12565,11170,10191,8938,7864,6777,5853,5120,4561,3955,3430,2934,2595,2191,1943,1716,1532,1349,1269,1130,973,864,708,649,549,521,502,475,431,353,342,303,288,256,257,243,252,263,266,227,250,254,252,266,255,240,297,252,289,295,254,214,214,172,161,167,173,175,173,208,197,204,236,235,252,270,264,272,284,319,366,341,347,373,364,404,428,461,497,600,612,680,713,738,618,522,388,216,125,39,16,12,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,0,0,0,1,2,11,12,18,33,53,99,108,147,225,289,486,735,1027,1494,2064,2841,3595,4545,5536,7180,8776,10845,12995,15293,17765,20844,24561,28091,32677,37102,41834,47496,52896,59276,65650,72363,79645,87715,96111,104725,114331,123502,133484,143313,154052,165667,175992,188064,198772,210073,222242,232717,242800,253919,263917,275269,285231,294061,303149,311407,318798,325575,331514,337323,340881,344280,345692,348061,346588,347132,344367,342281,338547,333693,327088,320862,313118,306129,297018,288697,279573,271100,263131,255366,246335,239175,232166,226172,219340,212727,205785,199835,192835,185491,179369,172445,165246,157600,149631,142439,134091,126707,119904,112639,105537,99251,93393,87436,81782,76741,71697,66956,62291,58380,53893,49708,45408,41869,38684,34885,31846,28988,26132,23315,20329,17385,15225,13149,11566,9938,8551,7328,6559,5860,5177,4628,4193,3597,3162,2541,2227,1700,1364,1129,816,752,678,515,428,378,342,301,307,296,256,227,203,217,217,192,184,170,185,185,199,167,143,134,132,115,134,148,166,131,158,140,140,150,145,150,172,143,154,141,176,194,249,254,290,344,373,501,696,990,1195,1608,2011,2134,2133,2032,1762,1497,1250,1077,762,564,348,250,188,111,75,39,27,12,9,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,1,6,6,5,10,13,25,49,58,55,65,83,112,127,127,145,215,300,432,649,1000,1455,1991,2783,3773,4884,6176,7831,9742,12142,15033,17898,21580,25032,29479,33742,39068,44113,50742,57142,64537,73033,82424,92001,101950,113232,125604,138351,151958,165059,178568,193893,210232,225958,242445,260287,277510,295478,312129,328983,346966,363413,379306,395446,410687,424392,437839,451135,464039,473563,481058,489468,495082,498320,499439,500551,499516,494207,490689,483454,475789,467045,455699,445001,433016,418882,405372,391736,377821,363990,350615,337206,325389,314117,303674,294330,284051,275877,268320,260792,253496,247374,240102,232695,224895,217929,208925,200367,193126,184715,176267,167280,159203,150365,142428,134224,126415,118630,110731,103387,96103,88849,81754,74645,68281,62124,56335,50807,45447,40637,35979,31714,28357,24700,21349,18797,16190,13809,11589,9841,8031,7000,5879,5089,4251,3654,3115,2642,2410,1989,1840,1454,1338,1059,960,852,726,748,622,627,557,483,454,421,437,367,360,310,282,269,278,294,290,263,246,260,250,253,240,211,205,211,201,234,202,251,231,238,228,253,207,167,192,198,210,219,246,226,228,227,241,261,287,288,245,274,250,270,226,215,214,248,299,280,276,328,329,361,358,344,353,338,269,198,138,49,30,17,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,0,0,0,0,0,2,3,9,32,41,72,78,134,184,303,446,636,876,1272,1795,2527,3242,4293,5486,6655,8224,10079,11842,14172,16925,19776,22958,26496,30114,34617,39741,45221,51300,57714,64846,72348,80663,89444,99162,109643,120607,132161,144725,157579,171241,185406,199596,215676,231210,246668,264173,280948,298721,315343,331238,348671,363305,379247,393657,408684,421286,433790,445157,458071,467901,475056,483500,489837,494792,498952,500610,500996,499006,497310,493557,485864,478169,470948,461601,452017,439727,427442,416560,405580,394219,381159,369674,359884,347673,339052,328759,320231,311117,302674,295569,286718,278724,271842,264868,255619,246699,237769,227374,217197,207356,196409,185846,176162,164695,154464,145151,134919,125835,118287,110551,103261,96056,88842,82648,76293,71053,65984,61087,56444,51497,46767,41964,37677,33068,28915,25064,21556,18512,15770,13387,11001,9116,7767,6180,5331,4408,3623,3070,2567,2146,1750,1514,1195,1093,950,829,746,605,500,454,398,361,367,313,323,268,267,277,254,225,223,214,222,193,180,172,150,124,117,115,82,56,42,43,23,14,14,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,0,0,9,15,31,83,178,394,755,1361,2418,3823,6062,8422,11387,14935,19071,23146,27338,31918,37829,43169,48582,54192,59415,64895,69975,74066,77610,81748,84576,86727,88344,89635,90400,91338,92177,93157,94298,95513,97647,99636,102141,105775,109949,113886,118975,124880,131574,138953,145202,153032,161922,171708,180139,190079,200313,210393,221073,231697,242242,252663,263228,272755,283118,292454,301140,309558,317503,324289,329557,335494,338766,341221,342933,342452,340972,339068,335695,330168,324768,318870,312759,305359,297617,288475,279654,272653,264325,256628,249886,242133,234303,227244,219930,213539,206452,199699,193399,187152,180041,174028,168796,162515,156650,150962,144986,138462,131602,125956,119583,113215,107376,101872,96520,91536,86061,81617,77971,73987,69897,66864,63386,59942,57194,55067,51801,48595,46152,44024,41793,40041,37253,34860,32285,29518,26937,24410,22012,20124,18029,16681,15339,14418,13357,12163,11018,10079,9121,8305,7204,6229,5457,4761,4417,4203,3981,3660,3388,3094,2716,2408,2056,1833,1577,1478,1197,1119,975,816,684,573,473,379,348,317,277,250,233,166,139,135,124,112,90,91,80,79,87,93,88,75,62,61,56,49,54,76,54,54,32,36,31,24,33,26,18,21,16,18,19,11,16,9,10,11,15,15,13,14,12,14,21,15,19,18,16,21,23,21,13,18,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,0,0,0,2,2,2,15,17,55,109,168,319,493,749,1109,1713,2359,3077,3664,4270,5094,5722,6592,7327,7648,8563,9385,10336,11022,12407,13616,15554,17442,19570,22284,25401,28866,32234,35589,39803,44423,49342,55079,61143,67110,74601,82780,90755,99616,108826,118767,128501,138850,150596,161576,173138,185309,197681,209952,221850,233689,246532,257734,269556,281067,291447,301732,311825,320089,326425,333180,338217,342907,347300,349062,351793,352190,351010,350422,348848,345313,341641,337999,332467,325646,319064,311323,303677,294828,286086,276888,268544,259310,250461,240702,233130,223545,215765,207386,199312,190149,183841,176987,168222,161273,155234,148185,143268,136785,131368,125341,119676,114580,110033,105319,101346,97497,92740,88944,85762,81666,78525,75349,71890,69306,66658,63140,60606,57359,54164,51266,47873,44118,41140,37705,34595,32044,29033,26600,24037,21553,20171,17746,16313,14749,13560,12391,10982,10001,8965,8133,7277,6649,6029,5227,4699,4320,3834,3387,2980,2528,2212,1902,1669,1471,1351,1163,1042,1054,924,807,740,712,617,582,580,509,500,472,422,375,336,307,275,264,260,224,208,218,195,175,156,172,176,170,149,149,152,148,143,125,134,112,120,114,119,143,127,156,133,132,116,139,141,163,145,133,133,173,177,172,144,156,121,98,61,36,26,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,1,1,3,3,3,13,14,61,53,69,101,108,147,191,291,438,735,1006,1349,2026,2718,3763,4932,6610,8698,11030,13835,17464,21544,26393,32148,38320,45670,54261,63536,74108,85830,97954,110916,125467,141668,158113,174576,190951,208864,226306,245357,263526,281639,298665,315355,332434,349567,364557,380189,395386,409908,422367,432766,440341,448771,455505,460507,464279,467496,468319,466971,464398,460530,456273,451791,443863,436809,426271,416186,404798,393424,382625,370966,358951,346479,334732,322976,313119,303336,292608,283501,272944,264452,256110,246363,240229,233052,225055,219896,213488,209256,203011,198603,193766,189313,184794,180417,175572,170326,165279,160682,155681,149549,144089,139637,133607,128222,122734,117789,113243,108768,103908,99251,95214,91974,86747,83062,79402,75764,73256,69023,66521,62561,59003,56074,53056,49549,45616,41756,37646,33834,29622,26102,22666,19295,16408,14006,11957,9844,7971,6604,5412,4404,3688,2964,2424,1968,1481,1303,1019,843,752,647,598,425,409,372,281,257,237,244,201,169,124,119,98,94,85,72,62,56,50,49,53,54,44,43,30,23,33,21,16,18,6,2,1,3,2,3,3,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,0,0,0,0,0,0,2,20,42,90,153,218,351,673,1100,1691,2672,3912,5419,7670,10121,13766,18353,23890,30973,38649,49461,61644,77175,95007,115375,137426,161018,185996,213015,239199,264477,290090,311263,330722,347895,362484,372619,380578,385703,389471,392029,395243,396855,401503,404155,407345,411582,417408,422041,427545,433452,438164,443720,447648,448965,452128,452510,452358,447974,443760,439045,432446,425977,416276,408502,399121,387311,376273,362739,350017,338555,326398,313317,302433,289374,278040,267789,257117,247842,237406,229230,220379,213548,206222,200042,194112,189914,185111,179890,176524,171922,168491,163982,161834,156806,152509,149043,145787,140982,137766,134566,131292,128465,125072,120250,116325,112954,109581,105986,101361,98112,94761,89773,85981,81786,76367,71536,66829,62037,57383,52968,47760,43311,39179,35336,31393,27487,24143,20928,17917,15326,13260,11356,9518,8177,6868,5818,4967,4022,3418,3014,2545,2216,1906,1684,1473,1309,1101,1023,989,808,722,711,560,592,563,495,503,459,407,422,379,360,332,335,327,318,337,315,317,284,312,329,307,314,292,309,268,317,298,272,250,216,194,176,158,134,129,90,96,87,108,91,85,99,94,99,100,109,108,95,90,71,68,70,70,48,50,40,37,22,16,19,25,26,15,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
