,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256
10,35798,262375,0,211077,0,26254,0,2332387,0,261,0,3384,0,3309,0,8082535,0,72066,0,10133,0,6803,0,50473,0,10116,0,5678,0,50815,0,5146056,0,0,0,0,0,0,0,12539,0,0,0,49,0,0,0,8200,0,0,0,649,0,61,0,6590,0,0,0,6808,0,8184,0,927314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1819,0,2393,0,0,0,0,0,0,0,16830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1332,0,0,0,0,0,0,0,24369,0,0,0,0,0,0,0,416987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473856,0
11,33549,241375,0,199270,0,23143,0,2145707,0,229,0,3325,0,3272,0,7574373,0,64915,0,9574,0,5428,0,46476,0,9374,0,5506,0,46219,0,4704862,0,0,0,0,0,0,0,11788,0,0,0,43,0,0,0,7342,0,0,0,635,0,41,0,6586,0,0,0,6679,0,7473,0,842966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1254,0,1985,0,0,0,0,0,0,0,13901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1347,0,0,0,0,0,0,0,22593,0,0,0,0,0,0,0,370810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415960,0
12,46112,337759,0,274891,0,33050,0,3072420,0,305,0,4313,0,4321,0,10580859,0,92282,0,13204,0,7915,0,66107,0,13003,0,7241,0,66490,0,6715730,0,0,0,0,0,2,0,16375,0,0,0,60,0,0,0,10458,0,0,0,803,0,76,0,8627,0,0,0,9021,0,10630,0,1191118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1958,0,2907,0,0,0,0,0,0,0,21138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1767,0,0,0,0,0,0,0,31774,0,0,0,0,0,0,0,534341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612443,0
13,47469,350900,0,283195,0,34309,0,3176643,0,316,0,4524,0,4367,0,10805138,0,95138,0,13546,0,8874,0,68579,0,13752,0,7326,0,68537,0,6917477,0,0,0,0,0,0,0,17172,0,0,0,75,0,0,0,10959,0,0,0,910,0,52,0,9126,0,0,0,9141,0,10969,0,1236928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2629,0,3340,0,0,0,1,0,0,0,23171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1822,0,0,0,0,0,0,0,32794,0,0,0,0,0,0,0,553120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,635201,0
14,32216,241989,0,187577,0,23403,0,2191995,0,217,0,2893,0,2805,0,7388085,0,65477,0,8777,0,6142,0,47413,0,8755,0,4871,0,47385,0,4910549,0,0,0,0,0,1,0,11795,0,0,0,45,0,0,0,8022,0,0,0,520,0,54,0,5818,0,0,0,5832,0,7794,0,891085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1774,0,2382,0,0,0,0,0,0,0,18015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1132,0,0,0,0,0,0,0,22882,0,0,0,0,0,0,0,429476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502824,0
15,13538,134863,0,59227,0,14715,0,1275183,0,28,0,777,0,747,0,3037003,0,37221,0,2798,0,6495,0,29922,0,2766,0,1024,0,30170,0,3130795,0,0,0,0,0,0,0,4758,0,0,0,14,0,0,0,5218,0,0,0,83,0,13,0,1255,0,0,0,1254,0,5244,0,575121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2726,0,3008,0,0,0,0,0,0,0,26220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,11860,0,0,0,0,0,0,0,452195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590593,1
16,23448,174634,0,140116,0,16030,0,1559792,0,148,0,2145,0,2163,0,5452789,0,48079,0,6787,0,3655,0,33661,0,6608,0,3573,0,33623,0,3494247,0,0,0,0,0,0,0,8762,0,0,0,32,0,0,0,5641,0,0,0,374,0,32,0,4397,0,0,0,4581,0,5561,0,633765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,1424,0,0,0,0,0,0,0,10510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,854,0,0,0,0,0,0,0,16489,0,0,0,0,0,0,0,283932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323838,0
17,46354,354140,0,277024,0,33824,0,3236617,0,272,0,4088,0,4090,0,10916880,0,98179,0,13393,0,8553,0,69644,0,13566,0,6782,0,69786,0,7177988,0,0,0,0,0,1,0,17160,0,0,0,65,0,0,0,11270,0,0,0,827,0,67,0,8470,0,0,0,8395,0,11602,0,1282971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2033,0,3088,0,0,0,0,0,0,0,23893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1594,0,0,0,0,0,0,0,32941,0,0,0,0,0,0,0,589105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693338,0
18,32407,252645,0,191715,0,23807,0,2299452,0,180,0,2854,0,2783,0,7732266,0,70541,0,9207,0,5805,0,49827,0,9144,0,4525,0,50096,0,5205864,0,0,0,0,0,1,0,12210,0,0,0,34,0,0,0,8469,0,0,0,548,0,34,0,5720,0,0,0,5753,0,8455,0,942079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,0,2181,0,0,0,0,0,0,0,18020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1099,0,0,0,0,0,0,0,23217,0,0,0,0,0,0,0,448519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523603,0
19,30986,236296,0,183864,0,21708,0,2148749,0,188,0,2819,0,2706,0,7352856,0,64494,0,8504,0,5235,0,46315,0,8554,0,4437,0,46559,0,4851595,0,0,0,0,0,0,0,11507,0,0,0,57,0,0,0,7910,0,0,0,529,0,35,0,5637,0,0,0,5475,0,7834,0,879696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1164,0,2069,0,0,0,0,0,0,0,16300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990,0,0,0,0,0,0,0,22309,0,0,0,0,0,0,0,411319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474304,0
20,45106,334483,0,267505,0,32662,0,3043631,0,304,0,4109,0,4167,0,10336725,0,91973,0,13217,0,8417,0,65665,0,12926,0,7017,0,65924,0,6702120,0,0,0,0,0,0,0,16337,0,0,0,64,0,0,0,10417,0,0,0,824,0,45,0,8524,0,0,0,8466,0,10544,0,1193243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2125,0,3112,0,0,0,0,0,0,0,22549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1602,0,0,0,0,0,0,0,31051,0,0,0,0,0,0,0,545115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630031,0
21,49562,362744,0,296646,0,37022,0,3200438,0,347,0,4645,0,4635,0,10973847,0,99107,0,14308,0,10451,0,69993,0,14148,0,8267,0,70233,0,7011495,0,0,0,0,0,2,0,17599,0,0,0,76,0,0,0,11257,0,0,0,868,0,72,0,10003,0,0,0,9999,0,10877,0,1237849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3393,0,3917,0,0,0,0,0,0,0,24953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,0,0,0,0,0,0,0,32923,0,0,0,0,0,0,0,558826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634488,0
22,35878,263295,0,214048,0,26204,0,2309924,0,249,0,3245,0,3454,0,8080905,0,72503,0,10224,0,6707,0,50764,0,10201,0,5888,0,50900,0,5131621,0,0,0,0,0,2,0,12713,0,0,0,50,0,0,0,8337,0,0,0,639,0,50,0,7035,0,0,0,7012,0,8132,0,910379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1764,0,2472,0,0,0,0,0,0,0,16617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1352,0,0,0,0,0,0,0,24377,0,0,0,0,0,0,0,407569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455990,0
