,0,1,2,3,4,5,6,7,8,9,10
63,39107,312728,228723,2856416,9344452,6502539,1167457,550056,648470,400052,0
64,8847,87086,39215,807903,1880312,1925644,342381,280183,366617,124312,1
65,38222,461785,93066,5492044,7736477,12730696,1927484,3130484,4956881,732361,1
66,45314,349373,265566,3141826,10515118,7075252,1243614,588130,696959,449348,0
67,45133,346711,268268,3162333,10672973,7102676,1251581,577076,674069,441180,0
68,41130,327692,239271,3062402,10009509,6942609,1238244,591843,699462,420338,0
69,43656,343823,256608,3200524,10591664,7228021,1284242,600085,707721,436156,0
70,44114,340923,259661,3149981,10510107,7021763,1248636,582015,684365,430935,0
71,33989,266177,199147,2401667,8130480,5488037,979711,453689,525251,334352,0
72,30133,231513,176417,2088971,7107127,4746377,865069,395927,454504,290962,0
73,45702,350500,273643,3197818,10762470,7113659,1265952,564749,658176,442331,0
74,47574,361124,281365,3257626,10895271,7209590,1295730,581529,678689,451502,0
75,33018,240533,197446,2131468,7366909,4671509,854558,370502,415810,301247,0
76,46353,347439,275332,3015904,10229268,6638333,1188762,519775,589938,441396,0
77,25751,193769,150897,1666863,5830453,3759668,681217,298895,331937,245050,0
78,23517,194848,114651,1696614,4649245,4006775,740196,495787,650116,283751,1
79,45019,335682,266736,2987176,10185280,6576098,1168378,521588,594199,426844,0
80,35363,264576,209508,2371422,8173859,5273336,947802,426914,487758,334962,0
81,32962,248634,195230,2194547,7564863,4908678,886310,400422,455263,315591,0
82,45512,340869,273218,3049528,10308906,6672583,1199408,537817,626167,430992,0
83,49640,359077,297058,3211768,10937519,6916534,1246206,548487,629184,451527,0
84,25256,183462,147729,1615307,5506323,3561428,660976,306251,353315,232953,0
85,12672,151722,29858,1795829,2616368,4289230,682989,1081584,1734069,321179,1
86,18488,142440,107970,1208917,4164039,2713593,479924,224886,249416,182327,0
87,46833,363721,272532,3198960,10578740,7158838,1279495,604207,701652,470022,0
88,29868,239626,172148,2131883,7067032,4896227,890918,436262,506781,306755,0
89,42960,335936,250564,3080418,10064310,6896100,1235118,598773,700672,437649,0
90,46876,353200,276680,3154977,10693682,6962034,1234408,563465,645297,457381,0
91,34682,258345,202420,2213594,7735795,4921451,867693,396459,431911,339650,0
92,49676,368484,291598,3215067,10900338,7051972,1253545,557878,630811,478131,0
93,49110,364986,290440,3165676,10813108,6952589,1233121,539618,601935,471917,0
94,36213,269511,210658,2332282,7969073,5180930,931628,417613,462359,354733,0
95,34004,252269,198045,2155670,7410040,4806904,866222,385963,425131,328752,0
96,47293,349134,282043,3038821,10393192,6613964,1185075,514836,579898,445744,0
97,49759,370311,294253,3202956,10944865,7023389,1242476,538024,602063,476904,0
98,49844,370838,294561,3236150,11070493,7088827,1254042,549193,615015,478537,0
99,35617,262984,207536,2210024,7652607,4902993,885176,381410,416215,335438,0
100,35044,257424,205912,2201295,7588734,4881458,886525,384392,423734,327482,0
101,25006,188117,146950,1574239,5523448,3545906,633866,279318,304584,238566,0
102,19399,144504,110983,1382745,4560420,3104769,570334,268325,311110,184911,1
103,47900,366372,283745,3264508,10978262,7241374,1288359,577527,656469,477984,0
104,16774,134345,98042,1162140,3802603,2653021,479131,228009,263920,174515,0
105,32244,379566,89814,4543750,6887110,10577286,1601907,2507067,4154743,709013,1
106,46608,359897,272783,3255672,10734073,7258086,1286989,615932,725317,462643,0
107,33983,255007,201229,2262995,7749606,5033112,913135,408908,467417,321608,0
108,34271,260920,202018,2302775,7824697,5166382,927854,425593,487447,333543,0
109,33801,251241,195367,2176895,7531834,4876370,876435,387084,430211,320762,0
110,44397,340539,259485,3006832,10199087,6751145,1182416,549887,635361,445851,0
111,49054,360525,290145,3196240,10943874,7005475,1245630,545649,621070,459338,0
112,48630,358538,289348,3228972,10994775,7026089,1248252,566532,653591,452773,0
113,36246,266674,212474,2324299,7998160,5159310,928280,415207,469702,337148,0
114,31974,240265,187089,2105079,7133393,4728537,862185,391618,446208,299152,0
