,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
27,0,14,165,503,1044,4515,14667,33576,60786,94171,143083,204083,275511,364935,459882,558288,650252,743231,838000,937847,1042579,1116568,1153047,1136217,1067180,964982,848955,735691,612583,482227,357060,252792,170455,114631,74814,45509,25364,14910,8613,4611,1986,914,377,167,82,60,30,30,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,0,3,115,1202,6357,20767,45803,83972,137370,206484,294135,391223,494237,602816,716192,839938,967757,1101874,1244159,1360179,1414938,1400735,1326924,1205562,1027064,836911,666310,516190,388532,292202,214876,156054,110426,75335,48271,26876,12730,5886,2715,1050,545,331,195,143,75,38,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0,10,63,363,2085,9685,26629,55585,94013,144664,219266,313935,425182,541696,650388,753185,849474,943040,1042470,1140136,1202320,1221331,1187119,1109546,978703,820672,651787,508671,394239,300810,230289,175055,128927,91573,59830,36455,20992,10946,5742,2920,1335,560,167,82,48,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,0,32,407,2696,10816,30105,70183,132984,218858,327807,468634,639641,819778,985815,1125125,1235080,1325875,1401058,1488046,1574074,1656323,1709020,1690534,1542297,1255935,958212,720773,552870,432692,337368,260237,196893,150554,110510,76660,48019,27204,13794,6192,2450,916,428,243,204,96,36,11,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,8,650,5596,22514,56342,96690,134808,170336,214801,276289,365625,484521,628605,792770,967965,1137978,1296074,1444529,1571691,1692763,1794360,1845540,1820438,1686771,1471327,1218572,970057,762765,597832,466929,364130,285946,216440,155282,99000,57280,30997,15877,7949,3950,1526,570,312,241,161,93,44,34,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0,32,88,689,2655,9543,27243,58661,106258,178232,276234,400465,538038,667581,778466,873310,955132,1028691,1090567,1153036,1208501,1256995,1293437,1271848,1153729,947275,727761,562336,446601,354204,279395,219276,169628,126013,90238,60384,36260,21460,11748,5333,2525,1120,401,289,240,186,143,128,58,32,24,10,1,0,0,0,0,0,0,0,0,0,0,0
33,0,19,102,276,1466,6708,20884,45151,80336,130886,198813,288700,392844,505253,614725,714881,800327,874515,933234,976498,1022152,1071453,1122141,1141437,1104771,991783,846353,716290,610502,510720,422061,337364,260454,191649,132437,82793,48619,30667,19098,11559,6753,3619,1527,472,137,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0,0,169,1441,4127,11609,29231,59574,101761,165917,256905,377018,521367,678508,840417,996234,1143925,1274825,1389065,1486312,1572287,1655479,1694113,1668013,1548299,1331479,1072506,829277,628120,472018,362588,282819,221481,171069,120954,76951,43937,25079,13732,8163,5741,4606,3055,1588,642,90,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,14,142,416,1796,6450,17160,38921,75192,129320,210693,324011,472499,654123,847251,1042151,1222955,1388244,1537147,1667005,1776601,1882088,1971484,1981071,1826171,1493574,1130736,809176,568149,399277,289065,212102,160477,119805,84143,48608,23563,10490,4196,1797,831,367,251,214,174,95,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,0,1,129,1173,5735,20114,44842,84134,144717,228586,341896,477073,628530,777463,918767,1038826,1137533,1204801,1249550,1265956,1258813,1223716,1178212,1114425,986613,817091,623847,450050,319642,234909,176222,135886,102270,71965,40842,17979,6644,2324,969,511,157,72,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0,6,140,570,2659,10352,28532,57395,102444,161778,239593,335986,448034,566660,693596,814873,916176,993174,1060234,1108769,1136366,1136716,1120403,1094916,1039687,952578,809893,618799,433227,300074,210608,154046,116639,87624,60412,34575,14697,5085,1501,536,244,156,106,66,46,21,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0,51,261,1616,8560,31036,76957,144535,230644,342450,482217,643147,823726,996159,1148882,1266281,1353017,1403457,1416954,1410948,1402097,1372959,1343695,1295233,1209752,1099720,955669,751661,537882,379416,268177,199115,159390,125993,93955,56580,29384,12685,4362,1729,865,502,230,149,98,70,59,60,63,39,13,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0,0,40,892,5153,20162,53240,109179,191594,302703,442277,611293,798288,997591,1192020,1354707,1494120,1596397,1654042,1676115,1669731,1642489,1579678,1470645,1329335,1156110,931953,695479,496455,354229,261083,197493,150505,110476,77781,52751,30536,16024,6787,2495,878,488,321,311,244,156,144,50,21,25,8,4,2,0,0,0,0,0,0,0,0,0,0,0
40,0,0,19,246,1567,7522,18576,39792,75762,129636,203044,298236,416885,552378,701307,846902,989803,1111281,1209348,1278925,1318923,1328201,1314430,1257214,1107509,891738,691957,527387,389902,283314,209103,163678,135338,111903,83368,53573,28672,12357,4625,1652,787,309,136,57,43,40,16,17,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,0,8,51,251,1827,7297,22944,57185,113988,201884,325392,485042,669809,877810,1078855,1276943,1448725,1594391,1702741,1751962,1756139,1711515,1621948,1480760,1277639,1029981,778732,566152,415066,309999,236470,181553,135565,100472,70940,46144,26427,13542,5995,2456,1101,720,375,116,35,22,14,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0,0,18,256,2053,10126,32396,75261,148442,261525,420701,615907,837746,1069299,1277488,1446153,1578884,1674025,1721247,1717992,1691449,1644468,1575812,1458960,1284385,1067732,849235,645447,480692,353675,272558,217278,176214,136989,99917,64476,35571,15622,6367,2783,1221,702,501,374,259,146,58,34,32,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,0,29,276,666,3535,13608,38152,83614,146763,233006,349727,492533,635139,757059,844186,903999,936196,943746,937586,915153,890249,849492,794796,720385,613887,487232,368335,270307,205043,162080,133183,108429,82090,58073,39652,25461,13759,6541,2863,1287,733,422,298,231,145,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,0,32,118,926,5091,17443,47041,102324,186530,316614,503643,749069,1014531,1259564,1443702,1571269,1643257,1685426,1701868,1697711,1657223,1558627,1411684,1207682,971599,749590,569673,429149,330157,254708,196670,150673,113837,81285,51722,28896,14540,6603,3400,1446,788,456,256,124,42,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,0,113,1970,9315,28330,67745,137834,252885,418381,631581,843325,1032675,1143744,1159494,1112614,1034166,966166,928684,923821,938767,942790,903214,798568,635687,466142,332423,250332,200239,166973,138606,111488,83216,56983,34347,17506,7272,2623,1182,542,323,187,67,18,23,13,19,16,17,14,12,14,11,8,8,7,0,0,0,0,0,0,0,0
46,0,5,66,629,3650,14271,40041,92838,187545,331307,529739,763577,997339,1195824,1324043,1393908,1414112,1393595,1372421,1352491,1327746,1271974,1160594,994849,788106,581775,409042,294923,220233,172521,133016,100212,76125,56041,36727,19920,8645,3245,1210,558,334,161,69,20,15,10,12,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,0,2,50,442,2204,9247,24890,52456,100518,177056,282689,414234,566799,724828,867816,997838,1108782,1201783,1248895,1258391,1230654,1158940,1038495,876654,692045,518912,382240,281298,211473,163147,128717,99430,70588,48812,31500,17202,7830,3041,1188,447,251,148,54,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,0,0,34,223,1430,6550,19866,44081,85598,151512,247542,361681,487225,630571,779382,928397,1071015,1201130,1296090,1359802,1369893,1322922,1221742,1063968,871498,672428,496030,361288,262328,193559,144701,106490,75000,49761,30944,16919,9001,4329,2042,1333,929,642,277,187,59,23,23,23,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,25,339,1514,3624,9553,24793,55908,106451,187782,308564,468556,652441,847352,1044958,1234220,1417323,1600916,1757573,1872409,1930139,1910279,1817454,1638763,1403193,1131825,872242,645159,464223,337395,246689,178767,130524,94997,68033,46721,28901,16212,9045,4847,2954,1721,1119,679,412,223,106,47,13,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,0,99,688,2418,7738,21258,49978,100752,183719,306848,463622,652884,865159,1095558,1324254,1519226,1682020,1790316,1863295,1882821,1861482,1782564,1624647,1403879,1113095,820622,571389,397137,286865,214986,164344,123113,91879,67587,46844,27995,14830,6892,3339,1798,1192,663,357,200,72,35,28,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,1,75,575,2147,6061,15370,36070,71807,128712,212026,323114,463553,632746,819412,1004365,1167946,1294294,1383196,1434201,1454297,1432421,1351067,1213479,1015044,793194,581099,416754,298839,216210,156479,115049,83422,59823,43474,30444,18258,9229,4508,2269,1163,803,515,336,243,160,122,69,30,11,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0
52,0,101,981,2448,4777,11885,28432,57353,101906,167216,260686,369589,504471,655427,814706,970877,1117109,1245366,1350506,1407577,1405011,1330476,1191070,996314,781871,585028,428074,301021,212831,149528,103062,71939,49931,34662,22940,13711,7374,3781,1966,1140,642,386,279,160,160,100,60,43,9,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0
53,0,22,136,894,3765,13785,35382,75124,136070,226434,349622,503377,677702,876110,1076942,1267175,1452742,1616568,1755916,1845520,1873377,1819144,1686033,1479252,1221713,947298,705253,512065,371108,266622,182669,123404,83567,56731,37212,21850,11535,6110,3314,1893,1348,884,539,385,264,222,176,87,59,43,31,17,9,0,0,0,0,0,0,0,0,0,0,0
54,0,10,190,918,4263,17288,47673,97976,182868,312527,488504,684701,887898,1083722,1256555,1421106,1577478,1712419,1824656,1895290,1899473,1856204,1729700,1505037,1206182,890432,641244,461349,332290,233395,166290,117132,82513,58072,39239,23950,13384,7412,4517,3285,2725,2149,1737,1390,1207,938,762,558,440,313,187,145,106,86,60,23,21,9,2,0,0,0,0,0
55,0,23,253,2053,11430,35673,78497,148760,253212,393759,554605,723826,878400,999935,1085147,1152246,1190821,1223760,1245833,1239964,1211816,1153538,1053244,894565,704001,520447,378592,285648,220489,171611,131715,98535,72943,51780,35303,22313,12042,6537,3492,2117,1321,697,470,298,205,151,141,98,68,55,38,14,11,8,0,0,0,0,0,0,0,0,0,0
56,0,2,116,1172,5664,18102,43168,86112,151248,243598,359302,485090,617239,736170,848287,952853,1046312,1118924,1155145,1152243,1114163,1031332,901386,730943,558622,411758,306993,230045,174299,131013,99253,72608,52853,36220,24213,15073,7808,3384,1533,962,666,433,319,219,162,140,96,76,52,28,21,22,15,17,8,12,6,0,0,0,0,0,0,0
57,0,50,147,900,1166,1749,4056,9892,18327,25123,29251,37018,56734,103790,186452,287359,380890,464129,559348,692488,857146,1050635,1233631,1360606,1355353,1173744,889580,621428,428280,289698,194725,136066,92814,57707,30146,13068,4616,2266,1662,1404,1384,1585,2093,2092,1437,639,197,92,27,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0
58,0,30,105,149,308,704,2166,6249,15928,30124,53441,100881,183377,313518,484202,693001,884059,1028009,1198630,1353312,1445068,1407674,1201782,911915,625693,416445,293543,199886,126317,85218,61232,42736,29276,17404,9633,5853,4418,3846,3673,3334,3525,3998,6315,11071,11875,9561,6011,2887,1113,335,68,75,27,0,0,0,0,0,0,0,0,0,0,0
59,25,543,2907,4581,5120,10847,26530,61341,122622,220353,360337,538431,734324,947138,1155445,1346637,1519477,1661626,1765296,1828698,1851053,1818864,1739489,1577012,1335371,1017340,719651,499702,350230,255913,192493,145542,109626,82076,59827,42952,27878,16892,9608,5786,3646,2618,2524,2381,1865,1425,640,191,103,15,6,3,0,0,0,0,0,0,0,0,0,0,0,0
60,0,42,219,930,2867,9494,28602,68063,134538,240658,385559,554540,721025,870654,996132,1085889,1158299,1211197,1245402,1260040,1245331,1174321,1048959,878744,692905,533252,412713,323158,249911,192582,146270,112007,84235,61554,45076,28917,18578,12280,10206,12204,19220,31421,37598,34523,26103,15243,6257,1818,350,84,30,0,0,0,0,0,0,0,0,0,0,0,0,0
61,0,26,86,565,3077,9885,25006,57400,113755,202452,332595,498874,682546,869833,1031879,1149416,1234257,1274615,1274230,1243696,1189743,1111075,1004899,856172,691898,538371,414167,321348,246796,186070,130755,89557,62170,40860,24649,12949,6905,3477,1735,907,445,287,152,123,96,81,51,52,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,36,1154,5457,3903,5201,15145,40250,86095,166364,293581,463353,683775,938285,1199323,1428167,1598659,1703035,1739825,1691268,1605299,1523914,1436804,1319919,1148308,954145,758987,596570,468036,370989,282874,205521,146488,105502,76938,56292,39238,25454,20267,26099,33738,44761,55504,45695,31141,20539,11240,5208,2652,1686,1356,728,232,0,0,0,0,0,0,0,0,0,0,0,0
63,8,176,1899,4529,6545,20209,55292,116971,211834,360535,555527,783654,1018477,1236176,1411456,1533965,1595227,1604300,1586571,1545674,1476028,1362274,1220065,1037241,826336,633979,470878,350019,262418,198688,152259,114054,84285,58111,35566,19959,10748,7563,10065,15568,17667,15743,9769,6054,3464,1610,462,80,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,0,7,109,419,948,1159,3266,8415,13376,18893,28031,45803,74221,107033,155839,213779,265214,305241,350866,399504,478808,553371,592888,567532,465131,334507,225685,154877,103690,70484,49607,30493,16202,9787,5735,3878,3797,5002,12148,31055,49277,46341,30237,17526,8562,2713,778,196,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,25,1275,5798,6581,6761,7996,11478,16007,31701,114707,399468,749901,946367,1120532,1482615,2128342,2864622,3630137,4112989,4080891,3746604,3368680,2833091,1759496,930141,720567,584995,416334,287082,206473,142733,107670,78994,29468,10545,10323,12234,17023,26111,40245,51156,56225,53951,41612,26936,13978,5522,1939,713,352,104,10,0,0,0,0,0,0,0,0,0,0,0,0
66,0,12,422,2964,13323,39090,83971,155962,265078,410767,592042,799012,1016571,1219741,1371860,1468126,1514211,1516900,1488395,1451284,1419877,1398079,1368407,1310993,1208992,1051787,860504,671756,503517,365571,255112,177441,121575,80404,52248,33238,18882,11023,10609,11316,8762,7532,5736,4121,1949,898,382,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,5,338,4199,8239,17707,45905,98946,189503,323870,501394,704426,933273,1165750,1368886,1519559,1605551,1633457,1613737,1558778,1496014,1428908,1362197,1283586,1179587,1036660,860567,676163,509173,372490,267776,186573,130889,93697,65374,45448,30890,20064,15183,15872,20706,28463,34585,33067,22743,13319,7268,3724,2313,1562,1581,1016,713,269,37,0,0,0,0,0,0,0,0,0,0
68,0,100,1216,2429,6167,21761,55313,109170,202836,343242,536590,773561,1017687,1252445,1450137,1603934,1717669,1792752,1827505,1811966,1725557,1578994,1372974,1127528,872740,652072,473467,343843,252213,178546,124153,87826,61284,45348,31104,18484,10065,6812,5510,5911,8184,13164,14403,12593,10321,6159,3646,1934,774,194,114,92,11,0,0,0,0,0,0,0,0,0,0,0
69,0,11,188,951,7186,22365,55808,116142,212840,349857,528111,741130,979668,1217406,1431598,1608956,1756775,1863957,1925730,1933474,1876551,1743524,1523102,1240831,946662,696250,502667,371782,275109,200294,142463,103570,74947,52918,36508,22876,13278,8479,7340,9746,15186,18170,18332,16071,11045,6787,2892,956,535,522,465,326,149,14,0,0,0,0,0,0,0,0,0,0
70,9,171,2015,6827,32195,78064,131037,200058,283783,384082,506834,658594,836230,1030440,1224681,1418906,1586997,1721724,1801946,1826238,1797888,1706253,1565280,1345225,1078816,818680,607739,455366,344864,255866,185868,129938,90862,63102,42804,26544,13824,6832,3208,1387,579,332,195,77,61,50,9,8,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,0,15,168,904,3803,12613,34659,68942,123144,200982,306108,431815,583918,750425,925422,1094985,1250550,1378008,1466169,1498376,1475708,1414664,1298175,1125366,911840,695430,510712,363972,255873,185324,136017,101167,77487,56816,37529,20587,9130,3310,1308,546,235,118,74,81,19,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,0,0,99,910,4323,11965,29552,63377,117245,194098,297002,428442,582496,754106,921489,1074791,1195231,1277427,1305602,1282874,1220474,1121206,995088,844020,683548,537159,413711,314160,235125,168658,115925,76461,47458,28826,18690,11880,6872,3605,1394,698,444,268,169,85,45,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,0,31,323,1680,7821,25081,52814,102913,180876,298507,445219,621742,819862,1032347,1243665,1444252,1616933,1753609,1856636,1920405,1919317,1849195,1692433,1464051,1195233,915706,668859,476182,340051,238339,167042,117278,80475,53407,33589,19506,10284,4896,2302,1042,439,262,179,93,61,23,14,9,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,0,4,328,1762,7775,22920,55549,111554,197364,322036,489075,699205,931265,1154679,1348867,1531588,1679609,1786626,1850064,1877595,1867077,1788882,1649514,1443587,1178302,895106,640446,450744,317700,231629,170479,123900,89565,63467,39869,22546,10617,4539,2066,963,605,266,119,55,22,30,34,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,7,206,1476,5035,12369,25940,52824,97077,159689,245291,355615,479854,620678,765641,900701,1023845,1124522,1194683,1231102,1238981,1209999,1138538,1030971,887392,733723,578085,439695,327392,237030,166698,116723,77271,47056,28027,15077,7142,3423,1484,748,410,264,120,80,61,34,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
