,0,1,2,3,4,5,6,7,8,9,10
228,116455,23157,32042,38503,38236,51712,40003,30231,57464,212709,1
229,70726,16050,16376,20446,22295,33342,29364,23392,33583,161434,1
230,136039,22863,26478,29000,34378,49107,35756,30502,59743,264262,1
231,59819,11107,13501,14904,18290,25895,18063,16121,26185,117139,1
232,149488,29193,30164,32705,30531,45874,40297,42175,63648,342325,1
233,118954,25123,30834,33152,42975,59131,42674,38360,54912,231261,1
234,360595,72734,85532,99812,97721,140346,123543,106693,162484,745804,1
235,124907,23443,28912,33720,36133,52309,40409,37025,56502,257840,1
236,85252,16198,18784,20997,25291,35299,25446,24011,37697,171825,1
237,127479,22830,27239,31635,37142,54366,40470,34348,57001,260226,1
238,109918,22043,32275,40425,40550,51829,44441,33660,55927,206372,1
239,103443,18065,21750,23916,28108,38672,27953,25779,44515,194647,1
240,105397,17537,19163,21694,24426,34359,26887,23642,45469,214418,1
241,279496,91653,115891,135708,148565,204917,183931,152549,150036,612390,1
242,76930,14097,17783,19268,25619,34379,22772,20111,33859,145294,1
243,131389,24787,28326,33572,37835,53884,43720,39292,60577,296186,1
244,137809,24477,27147,30602,30614,42987,36013,31949,58830,270772,1
245,84254,15061,15225,17190,18597,26850,21444,19606,36337,172444,1
246,79386,13588,14972,16908,20007,27699,21000,18694,34853,164541,1
247,69978,13021,16244,18353,20863,28337,21086,18871,31313,139790,1
248,164049,32351,37036,42307,45273,65547,51770,47317,74031,348095,1
249,256363,46643,57300,66925,68938,93839,79539,72191,116141,526057,1
250,155069,32206,34391,36688,38413,54133,44099,45938,67141,321362,1
251,147981,28061,32161,35205,40235,56883,42267,40623,63702,293170,1
252,152304,27622,32094,37567,42664,62041,46365,42583,67680,338488,1
253,91032,15724,17389,18665,20788,29201,23188,22081,38885,180775,1
254,158199,29169,31126,34729,31442,47343,41816,42689,66966,350569,1
255,108241,18406,20669,23247,25683,37009,29100,25967,47510,218664,1
256,72466,12719,13886,15761,17015,23776,19042,17080,31048,144311,1
257,125779,21650,25161,27389,32815,47023,33781,29580,55665,240133,1
258,196014,37855,39398,43117,38573,57601,51500,53114,82475,438689,1
259,68628,12705,14965,15599,18003,25023,18024,17513,29132,132152,1
260,106541,19056,20939,22359,25019,34251,28231,26842,46343,224915,1
261,105045,19654,20638,22790,25046,35161,29099,26556,46720,219179,1
262,87325,15033,18265,25855,23251,40782,36492,27723,44779,231919,1
263,118979,26551,30341,34338,43198,59745,44118,39350,55913,237131,1
264,91957,18337,19831,21528,23431,34532,27588,26204,40523,189125,1
265,51654,12770,11830,13701,14757,20837,17309,16346,23279,115501,1
266,120543,24587,24587,26012,24389,37127,31807,34800,51491,288209,1
267,142384,23255,29621,39461,56125,77249,56138,43580,72056,289571,1
268,81468,19035,22378,24537,29601,40356,29072,28111,37906,163696,1
269,162453,30874,31717,34773,30021,45377,42144,43451,67896,362238,1
270,111400,19917,24136,27041,31725,45235,34305,30107,49272,218222,1
271,85965,15037,16803,19015,20378,28104,22768,20526,37346,174890,1
272,168368,32965,42830,46246,56352,76405,52522,48519,75551,318770,1
273,123915,20544,26346,30675,39626,55556,36726,30239,55569,238212,1
274,91135,16201,16378,17653,21236,29284,22068,21311,37529,184933,1
275,107841,22260,27402,30961,39554,54841,39065,32856,49838,208246,1
276,92095,16687,17142,19098,20938,29777,24076,21514,39564,192197,1
277,153111,30573,32448,34338,36256,52508,42498,41859,66715,316094,1
278,121931,21785,23116,25947,28354,39494,31736,29795,52412,252118,1
279,102315,17260,19255,23179,24763,34934,29668,24132,45338,212148,1
280,131871,26201,27715,30564,30844,44712,36630,35650,56440,269037,1
281,102635,18218,19249,21831,25076,34285,26593,24160,45073,203584,1
282,112510,23308,23839,25341,27531,40668,32710,32331,50375,236571,1
283,82843,14757,16096,18285,19685,27554,22332,20205,35427,169824,1
284,210072,44052,52755,59852,67895,97737,75051,70010,97725,452115,1
285,97468,17063,18830,21731,22945,32904,26620,21910,44363,196902,1
286,90364,26457,37620,68327,46755,57959,95485,42546,58692,228435,1
287,116533,23447,27772,29838,31543,44469,37027,32744,50950,232365,1
288,95222,16560,21567,23672,28385,39101,27507,25203,42161,182894,1
289,97351,16842,21081,22592,27056,37105,26169,24638,41802,187636,1
290,81377,14617,16723,18680,21428,31007,23183,19966,34887,163604,1
291,100141,17364,18682,20986,21013,29894,25844,23343,42527,204014,1
292,123337,24670,28918,32614,36383,51697,39617,37332,55699,257861,1
293,122953,21525,25399,29362,29109,40252,34775,31026,52315,253796,1
294,99405,17544,19196,20830,22435,31587,25569,24265,42806,200171,1
295,185941,35594,40798,45190,50538,71179,55353,50812,82385,365250,1
296,103984,20647,20440,24679,23919,34729,31416,25844,46156,219610,1
297,106014,18342,20608,24095,25813,36151,29308,25289,47739,216529,1
298,154095,30489,34656,38130,39638,56333,45571,42753,68084,304331,1
299,197177,44865,53097,57700,62082,87494,70810,68915,90093,402871,1
300,159543,29565,34538,36513,41255,58690,44469,42558,69385,314460,1
301,99303,17964,19723,22174,21354,31788,27203,26994,42159,221258,1
302,172294,34367,37620,42395,45099,64109,53365,51541,76348,390542,1
