,0,1
1533,12.5833,1
1534,10.0833,1
1535,22.75,1
1536,15.1667,1
1537,17.5833,1
1538,12.6667,1
1539,10.0833,1
1540,20.1667,1
1541,7.5833,1
1542,10.0833,1
1543,12.5833,1
1544,10.0,1
1545,10.0833,1
1546,15.0833,1
1547,7.5,1
1548,10.0833,1
1549,20.1667,1
1550,10.0833,1
1551,12.5833,1
1552,10.0833,1
1553,10.0833,1
1554,7.5833,1
1555,10.0833,1
1556,12.5833,1
1557,19.6667,1
1558,10.0833,1
1559,10.0833,1
1560,9.25,1
1561,15.1667,1
1562,7.5833,1
1563,7.5833,1
1564,12.5833,1
1565,15.0833,1
1566,10.0833,1
1567,10.0,1
1568,10.0,1
1569,10.0833,1
1570,7.5833,1
1571,5.0,1
1572,10.0,1
1573,12.5,1
1574,7.5833,1
1575,12.5833,1
1576,15.1667,1
1577,15.0833,1
1578,17.5,1
1579,2.5,1
1580,12.5833,1
1581,15.0833,1
1582,10.0833,1
1583,12.5833,1
1584,17.6667,1
1585,10.0,1
1586,15.0833,1
1587,20.1667,1
1588,15.0833,1
1589,10.0833,1
1590,7.5833,1
1591,7.5,1
1592,12.5833,1
1593,10.0,1
1594,15.0833,1
1595,17.1667,1
1596,14.5833,1
1597,20.0833,1
1598,10.8333,1
1599,10.0,1
1600,10.9167,1
1601,11.75,1
1602,12.5833,1
1603,10.0833,1
1604,16.5833,1
1605,10.0833,1
1606,15.0833,1
1607,17.6667,1
1608,15.1667,1
1609,15.1667,1
1610,9.0833,1
1611,10.0833,1
1612,14.25,1
1613,12.5833,1
1614,4.0,1
1615,15.1667,1
1616,10.0,1
1617,10.0833,1
1618,10.0833,1
1619,12.5833,1
1620,16.75,1
1621,7.5,1
1622,7.5833,1
1623,10.0,1
1624,12.5833,1
1625,15.0833,1
1626,14.0833,1
1627,15.0833,1
1628,17.5833,1
1629,10.0,1
1630,17.5833,1
1631,9.0833,1
1632,10.0833,1
1633,7.5,1
1634,17.6667,1
1635,15.0833,1
1636,15.1667,1
1637,12.5833,1
1638,5.0,1
1639,7.5833,1
1640,15.0833,1
1641,12.5,1
1642,15.1667,1
1643,10.0833,1
1644,15.1667,1
1645,10.0,1
1646,12.5833,1
1647,12.5833,1
1648,7.5833,1
1649,10.0,1
1650,10.0833,1
1651,15.1667,1
1652,15.0833,1
1653,2.5,1
1654,15.1667,1
1655,8.5833,1
1656,10.0833,1
1657,22.5833,1
1658,12.5,1
1659,20.0833,1
1660,12.5833,1
1661,5.0,1
1662,10.0,1
1663,15.1667,1
1664,10.0833,1
1665,10.0833,1
1666,12.5833,1
1667,15.0,1
1668,11.0833,1
1669,10.0833,1
1670,20.0833,1
1671,12.5833,1
1672,10.0833,1
1673,10.0,1
1674,10.0,1
1675,15.0833,1
1676,10.0833,1
1677,12.5,1
1678,20.1667,1
1679,12.5833,1
1680,10.0,1
1681,9.5833,1
1682,10.0833,1
1683,16.6667,1
1684,7.5,1
1685,17.5833,1
1686,10.0833,1
1687,10.0833,1
1688,15.0833,1
1689,7.5,1
1690,10.0,1
1691,12.5833,1
1692,7.5,1
1693,15.0833,1
1694,15.0833,1
1695,15.0833,1
1696,20.1667,1
1697,12.5,1
1698,12.5833,1
1699,20.0833,1
1700,12.5833,1
1701,10.0833,1
1702,10.0833,1
1703,10.0833,1
1704,12.5,1
1705,10.0833,1
1706,10.0,1
1707,7.5833,1
1708,15.0833,1
1709,20.1667,1
1710,7.5,1
1711,12.5833,1
1712,7.5,1
1713,20.1667,1
1714,7.5,1
1715,10.0833,1
1716,12.5833,1
1717,11.0,1
1718,12.5833,1
1719,32.75,1
1720,12.5833,1
1721,7.5833,1
1722,15.0833,1
1723,11.5833,1
1724,10.0833,1
1725,10.0833,1
1726,15.1667,1
1727,11.0,1
1728,10.0833,1
1729,15.1667,1
1730,15.1667,1
1731,7.5,1
1732,10.0,1
1733,15.0833,1
1734,7.5,1
1735,10.0833,1
1736,15.0833,1
1737,10.0,1
1738,7.5833,1
1739,10.0833,1
1740,12.5,1
1741,16.75,1
1742,7.5,1
1743,10.0833,1
1744,7.5833,1
1745,17.6667,1
1746,10.0833,1
1747,15.1667,1
1748,12.5833,1
1749,16.8333,1
1750,27.6667,1
1751,17.6667,1
1752,15.1667,1
1753,15.0833,1
1754,15.0833,1
1755,15.0833,1
1756,10.0833,1
1757,10.0833,1
1758,15.0,1
1759,10.0,1
1760,10.0,1
1761,7.5,1
1762,7.5833,1
1763,7.5833,1
1764,10.0833,1
1765,10.0833,1
1766,12.6667,1
1767,15.0,1
1768,15.0833,1
1769,7.5833,1
1770,7.5833,1
1771,7.5,1
1772,10.0,1
1773,10.0833,1
1774,13.4167,1
1775,2.5,1
1776,10.0,1
1777,10.0833,1
1778,12.5833,1
1779,17.5,1
1780,17.1667,1
1781,12.5833,1
1782,10.0833,1
1783,17.5833,1
1784,12.5833,1
1785,10.0833,1
1786,17.5833,1
1787,13.0833,1
1788,10.0833,1
1789,12.6667,1
1790,15.1667,1
1791,12.6667,1
1792,15.0833,1
1793,10.0833,1
1794,20.1667,1
1795,7.5833,1
1796,7.5,1
1797,17.5833,1
1798,15.0833,1
1799,17.6667,1
1800,10.0833,1
1801,2.5,1
1802,10.0833,1
1803,12.6667,1
1804,15.0833,1
1805,5.0833,1
1806,2.5,1
1807,20.1667,1
1808,17.5833,1
1809,12.5,1
1810,12.5833,1
1811,15.0,1
1812,10.0,1
1813,10.0833,1
1814,5.8333,1
1815,12.5833,1
1816,10.0833,1
1817,7.5833,1
1818,10.0,1
1819,12.5833,1
1820,15.0833,1
1821,20.0833,1
1822,12.5833,1
1823,15.0833,1
1824,12.5833,1
1825,17.6667,1
1826,10.0833,1
1827,17.5833,1
1828,10.0,1
1829,8.5833,1
1830,9.0833,1
1831,10.0833,1
1832,15.0833,1
1833,12.5,1
1834,15.0833,1
1835,7.5833,1
1836,10.0833,1
1837,17.6667,1
1838,10.0833,1
1839,10.0,1
1840,13.0833,1
1841,10.0833,1
1842,12.5833,1
1843,12.5833,1
1844,10.0833,1
1845,19.1667,1
1846,10.0833,1
1847,10.0833,1
1848,12.0833,1
1849,12.5833,1
1850,15.1667,1
1851,12.5833,1
1852,17.5833,1
1853,7.5,1
1854,20.1667,1
1855,12.5833,1
1856,12.5833,1
1857,10.0833,1
1858,17.6667,1
1859,12.5833,1
1860,12.5833,1
1861,12.5,1
1862,10.0833,1
1863,10.0,1
1864,15.0,1
1865,15.0833,1
1866,17.5,1
1867,15.0833,1
1868,22.75,1
1869,12.0,1
1870,10.0833,1
1871,10.0833,1
1872,12.5833,1
1873,12.5833,1
1874,15.0,1
1875,11.0833,1
1876,7.5,1
1877,17.5833,1
1878,10.0833,1
1879,7.5,1
1880,7.5,1
1881,12.5,1
1882,10.0833,1
1883,14.0833,1
1884,15.1667,1
1885,10.0,1
1886,12.5833,1
1887,10.0833,1
1888,15.0833,1
1889,17.5833,1
1890,10.0833,1
1891,10.0833,1
1892,10.0833,1
1893,20.0833,1
1894,12.5833,1
1895,7.5833,1
1896,7.5833,1
1897,7.5,1
1898,12.6667,1
1899,10.0833,1
1900,17.1667,1
1901,10.0833,1
1902,10.0,1
1903,10.0,1
1904,10.0833,1
1905,10.0833,1
1906,12.0833,1
1907,10.0833,1
1908,12.5,1
1909,12.5833,1
1910,10.0833,1
1911,15.1667,1
1912,10.0,1
1913,12.5833,1
1914,17.5833,1
1915,12.5833,1
1916,15.1667,1
1917,10.0,1
1918,12.6667,1
1919,15.0833,1
1920,14.6667,1
1921,10.0833,1
1922,17.5833,1
1923,10.0833,1
1924,10.0833,1
1925,9.0833,1
1926,13.4167,1
1927,15.1667,1
1928,17.6667,1
1929,20.1667,1
1930,12.5833,1
1931,12.5833,1
1932,12.5833,0
1933,12.6667,0
1934,10.0,1
1935,10.0833,0
1936,10.0833,1
1937,20.1667,1
1938,10.0833,1
1939,10.0,1
1940,12.5,1
1941,15.9167,0
1942,15.0833,1
1943,15.0,1
1944,17.6667,0
1945,15.1667,1
1946,17.6667,0
1947,15.0,1
1948,17.6667,1
1949,12.5833,1
1950,20.1667,0
1951,12.5,0
1952,10.0833,1
1953,12.5,0
1954,7.5833,1
1955,15.0833,1
1956,20.0833,1
1957,10.0833,1
1958,10.0833,1
1959,2.5833,0
1960,17.6667,1
1961,12.5833,1
1962,7.5,1
1963,12.5833,0
1964,20.1667,1
1965,15.0833,1
1966,10.0,1
1967,17.6667,0
1968,16.0833,0
1969,12.5,1
1970,15.1667,0
1971,10.0833,1
1972,10.0833,1
1973,20.0833,1
1974,11.75,1
1975,18.5,0
1976,15.1667,0
1977,17.6667,1
1978,10.0833,1
1979,20.1667,0
1980,12.5833,0
1981,10.0833,1
1982,10.0,1
1983,17.5833,0
1984,17.5833,0
1985,20.1667,1
1986,17.6667,0
1987,20.1667,0
1988,15.0833,0
1989,15.1667,0
1990,15.0,1
1991,14.1667,0
1992,12.5833,0
1993,12.5833,0
1994,15.0,0
1995,12.5833,0
1996,20.0833,1
1997,5.0,0
1998,10.9167,1
1999,16.6667,0
2000,15.0833,1
2001,12.6667,1
2002,20.1667,1
2003,10.0833,0
2004,12.5833,0
2005,15.0833,0
2006,12.5833,0
2007,12.5,1
2008,7.5833,1
2009,12.5833,0
2010,15.0,0
2011,15.0833,1
2012,15.0,1
2013,13.5,0
2014,12.5,0
2015,10.0,0
2016,15.1667,0
2017,15.0833,1
2018,17.5833,0
2019,12.5833,0
2020,15.0833,1
2021,10.0833,1
2022,12.5833,0
2023,8.5833,0
2024,15.0,0
2025,20.0833,0
2026,12.5833,0
2027,2.5,0
2028,12.6667,0
2029,12.5,0
2030,15.0833,1
2031,17.5,0
2032,12.5,0
2033,20.0833,1
2034,12.5833,0
2035,12.5833,1
2036,15.0833,0
2037,12.5833,0
2038,15.1667,0
2039,15.0833,0
2040,12.5833,0
2041,12.5,0
2042,12.5833,0
2043,25.0833,0
2044,25.1667,0
2045,15.0833,0
2046,15.1667,0
2047,7.5833,0
2048,15.1667,1
2049,17.5833,0
2050,17.6667,0
2051,21.8333,0
2052,17.6667,0
2053,12.5833,0
2054,12.5833,0
2055,6.6667,0
2056,15.0833,0
2057,15.0833,0
2058,10.0833,0
2059,12.5833,0
2060,12.5833,0
2061,15.0833,1
2062,19.25,0
2063,20.0833,0
2064,20.0833,0
2065,12.5833,0
2066,13.0833,0
2067,15.0,0
2068,12.6667,0
2069,14.1667,0
2070,20.0833,0
2071,15.0833,0
2072,5.0833,1
2073,20.1667,1
2074,20.0833,0
2075,17.0833,0
2076,15.0,0
2077,15.0833,0
2078,20.1667,0
2079,5.0,0
2080,20.1667,0
2081,20.0833,0
2082,12.5833,0
2083,12.5833,0
2084,20.0833,0
2085,12.5,0
2086,17.6667,0
2087,17.5833,0
2088,19.0833,0
2089,7.5833,1
2090,22.75,0
2091,12.5833,0
2092,12.5833,0
2093,10.0,0
2094,12.5833,0
2095,10.0833,0
2096,20.1667,0
2097,20.0833,0
2098,10.0833,0
2099,15.0833,0
2100,20.1667,0
2101,12.5833,0
2102,14.1667,0
2103,14.0833,0
2104,15.0833,0
2105,20.1667,0
2106,12.5833,0
2107,12.5,0
2108,17.5833,0
2109,12.5,0
2110,12.5,0
2111,17.5833,0
2112,12.5833,0
2113,17.6667,0
2114,12.5833,0
2115,15.0833,0
2116,10.0833,0
2117,12.5833,0
2118,14.1667,0
2119,12.5833,0
2120,17.6667,0
2121,20.1667,0
2122,17.5833,0
2123,20.0833,0
2124,10.0833,0
2125,15.1667,0
2126,15.0,0
2127,17.5833,0
2128,15.0833,0
2129,15.0833,0
2130,15.0,0
2131,10.0,0
2132,15.0833,0
2133,12.5833,0
2134,17.5,0
2135,12.6667,0
2136,17.6667,0
2137,12.5,0
2138,10.0,0
2139,12.6667,0
2140,10.8333,0
2141,7.5,0
2142,7.5833,0
2143,17.5833,0
2144,20.1667,0
2145,12.5,0
2146,17.5833,0
2147,12.5833,0
2148,12.5833,0
2149,15.0833,0
2150,17.5833,0
2151,15.0833,0
2152,15.0833,0
2153,12.5833,0
2154,27.1667,0
2155,10.0833,0
2156,20.1667,0
2157,12.5833,0
2158,10.0833,0
2159,17.6667,0
2160,19.3333,0
2161,16.6667,0
2162,20.0833,0
2163,22.5833,0
2164,10.0,0
2165,12.5833,0
2166,12.5833,0
2167,15.0833,0
2168,10.0833,0
2169,17.6667,0
2170,20.1667,0
2171,17.5833,0
2172,12.5833,0
2173,15.1667,0
2174,11.75,0
2175,10.0833,0
2176,17.5833,0
2177,12.5,0
2178,22.5833,0
2179,12.5833,0
2180,12.5833,0
2181,12.5,0
2182,17.5833,0
2183,10.9167,0
2184,12.5833,0
2185,20.1667,0
2186,17.6667,0
2187,2.5,0
2188,17.6667,0
2189,12.5833,0
2190,12.6667,0
2191,17.5833,0
2192,20.0833,0
2193,15.0833,0
2194,12.5,0
2195,15.0,0
2196,15.1667,0
2197,10.9167,0
2198,20.1667,0
2199,12.5833,0
2200,15.0833,0
2201,16.0,0
2202,12.5833,0
2203,12.5833,0
2204,12.6667,0
2205,17.5833,0
2206,16.0833,0
2207,14.25,0
2208,20.1667,0
2209,12.5,0
2210,20.1667,0
2211,15.0833,0
2212,18.4167,0
2213,15.0833,0
2214,15.0833,0
2215,17.5833,0
2216,15.0833,0
2217,12.0,0
2218,15.0833,0
2219,12.5833,0
2220,12.5833,0
2221,10.8333,0
2222,20.0,0
2223,22.75,0
2224,17.5833,0
2225,12.5,0
2226,15.1667,0
2227,16.8333,0
2228,12.5833,0
2229,17.1667,0
2230,22.5833,0
2231,17.5833,0
2232,17.5833,0
2233,12.5833,0
2234,12.5833,0
2235,12.5833,0
2236,15.1667,0
2237,10.0833,0
2238,15.0833,0
2239,8.5833,0
2240,5.9167,0
2241,15.0833,0
2242,15.0833,0
2243,7.5833,0
2244,12.5,0
2245,20.1667,0
2246,17.5833,0
2247,20.1667,0
2248,10.0,0
2249,17.6667,0
2250,10.0,0
2251,21.8333,0
2252,12.5833,0
2253,12.6667,0
2254,15.0833,0
2255,17.5833,0
2256,12.5833,0
2257,12.5833,0
2258,15.1667,0
2259,20.1667,0
2260,16.75,0
2261,12.5833,0
2262,20.1667,0
2263,12.5833,0
2264,12.5833,0
2265,21.75,0
2266,12.5833,0
2267,5.0,0
2268,17.6667,0
2269,17.6667,0
2270,15.0833,0
2271,17.6667,0
2272,12.5833,0
2273,8.3333,0
2274,7.5,0
2275,15.0833,0
2276,12.5833,0
2277,12.5833,0
2278,12.5833,0
2279,12.6667,0
2280,12.5833,0
2281,15.1667,0
2282,12.5833,0
2283,12.5833,0
2284,18.0833,0
2285,12.5833,0
2286,15.0833,0
2287,20.1667,0
2288,17.6667,0
2289,20.0833,0
2290,15.0833,0
2291,15.0,0
2292,12.5833,0
2293,17.5833,0
2294,18.3333,0
2295,14.0833,0
2296,15.1667,0
2297,21.8333,0
2298,15.0833,0
2299,12.5833,0
2300,15.0833,0
2301,7.5,0
2302,17.5833,0
2303,15.0833,0
2304,10.5,0
2305,11.75,0
2306,5.0,0
2307,10.0833,0
2308,22.5833,0
2309,12.5833,0
2310,12.5833,0
2311,12.5833,0
2312,12.5,0
2313,15.1667,0
2314,18.6667,0
2315,15.0833,0
2316,12.5,0
2317,20.0833,0
2318,20.0833,0
2319,12.5833,0
2320,7.5833,0
2321,12.5833,0
2322,7.5,0
2323,12.5,0
2324,12.5833,0
2325,15.1667,0
2326,2.5,0
2327,12.5833,0
2328,20.0833,0
2329,22.5833,0
2330,12.5833,0
2331,20.0833,0
2332,15.1667,0
2333,10.0,0
2334,12.5,0
2335,2.5,0
2336,17.6667,0
2337,12.5833,0
2338,12.5833,0
2339,15.0,0
2340,10.0833,0
2341,15.1667,0
2342,17.5833,0
2343,16.8333,0
2344,10.0,0
2345,17.6667,0
2346,12.6667,0
2347,6.0,0
2348,12.5833,0
2349,15.1667,0
2350,20.0833,0
2351,15.1667,1
2352,17.5833,0
2353,20.0833,0
2354,17.6667,0
2355,15.0833,0
2356,12.6667,0
2357,10.0,0
2358,2.5,0
2359,13.4167,0
2360,17.5833,0
2361,15.0833,0
2362,11.0,0
2363,12.6667,0
2364,12.6667,0
2365,17.5833,0
2366,15.0833,0
2367,19.1667,0
2368,17.6667,0
2369,22.5833,0
2370,15.0833,0
2371,12.5833,0
2372,12.5833,0
2373,17.5833,0
2374,17.5833,0
2375,15.0833,0
2376,12.5,0
2377,18.5833,0
2378,20.1667,0
2379,17.5,0
2380,20.1667,0
2381,10.0833,0
2382,15.0833,0
2383,12.5833,0
2384,17.5,0
2385,12.5833,0
2386,17.6667,0
2387,15.0833,0
2388,12.5833,0
2389,17.5,0
2390,17.6667,0
2391,10.0833,0
2392,12.5833,0
2393,17.5833,0
2394,13.4167,0
2395,12.6667,0
2396,10.5833,0
2397,17.5833,0
2398,40.25,0
2399,17.5,0
2400,17.5833,0
2401,15.1667,0
2402,12.5833,0
2403,12.5833,0
2404,20.0833,0
2405,17.6667,0
2406,20.0833,0
2407,15.0833,0
2408,13.4167,0
2409,10.0,0
2410,12.5,0
2411,15.0833,0
2412,15.1667,0
2413,2.5,0
2414,12.5,0
2415,15.0833,0
2416,17.5833,0
2417,22.6667,0
2418,20.0833,0
2419,12.5833,0
2420,15.0833,0
2421,15.0833,0
2422,10.0,0
2423,12.5833,0
2424,16.0,0
2425,37.75,0
2426,12.5833,0
2427,15.1667,0
2428,16.6667,0
2429,6.6667,0
2430,15.0,0
2431,20.1667,0
2432,15.0833,0
2433,12.5833,0
2434,13.0833,0
2435,11.5833,0
2436,20.1667,0
2437,15.0833,0
2438,10.5833,0
2439,15.1667,0
2440,12.5833,0
2441,20.8333,0
2442,15.1667,0
2443,15.1667,0
2444,10.0833,0
2445,15.1667,0
2446,12.5833,0
2447,13.5833,0
2448,20.0833,0
2449,20.1667,0
2450,15.0833,0
2451,17.6667,0
2452,22.5833,0
2453,17.5833,0
2454,12.5833,0
2455,10.0,0
2456,15.0833,0
2457,17.5833,0
2458,16.75,0
2459,20.0833,0
2460,12.5833,0
2461,5.0,0
2462,17.6667,0
2463,20.1667,0
2464,20.1667,0
2465,14.25,0
2466,12.5833,0
2467,15.0833,0
2468,17.5833,0
2469,10.0,0
2470,17.5833,0
2471,12.5,0
2472,20.0833,0
2473,17.5833,0
2474,20.0833,0
2475,15.0833,0
2476,17.5833,0
2477,20.1667,0
2478,17.5833,0
2479,11.75,0
2480,15.0833,0
2481,22.6667,0
2482,20.1667,0
2483,15.0833,0
2484,20.1667,0
2485,10.0833,0
2486,15.1667,0
2487,15.0833,0
2488,15.0833,0
2489,12.5,0
2490,12.5833,0
2491,17.6667,0
2492,12.5833,0
2493,15.1667,0
2494,15.1667,0
2495,2.5,0
2496,22.5,0
2497,12.5833,0
2498,15.0833,0
2499,20.1667,0
2500,12.5,0
2501,10.0833,0
2502,7.5,0
2503,17.6667,0
2504,17.5833,0
2505,10.0833,0
2506,13.4167,0
2507,7.5,0
2508,17.6667,0
2509,17.5,0
2510,15.0833,0
2511,20.0833,0
2512,10.0833,0
2513,10.0833,0
2514,5.0,0
2515,12.5833,0
2516,12.5,0
2517,10.0,0
2518,12.5833,0
2519,12.5833,0
2520,20.0833,0
2521,14.25,0
2522,19.25,0
2523,16.6667,0
2524,17.5833,0
2525,20.1667,0
2526,2.5,0
2527,12.6667,0
2528,20.0833,0
2529,14.5833,0
2530,12.5,0
2531,11.0833,0
2532,15.1667,0
2533,15.0833,0
2534,20.1667,0
2535,19.3333,0
2536,20.0833,0
2537,20.0833,0
2538,25.25,0
2539,15.0833,0
2540,12.5833,0
2541,15.0,0
2542,12.5833,0
2543,10.0833,0
2544,10.0833,0
2545,20.0833,0
2546,17.6667,0
2547,19.25,0
2548,2.5,0
2549,10.0833,0
2550,10.0833,0
2551,12.5833,0
2552,10.0833,0
2553,13.0833,0
2554,13.5833,0
2555,17.5833,0
2556,17.5833,0
2557,12.5833,0
2558,20.1667,0
2559,17.5833,0
2560,17.6667,0
2561,12.5833,0
2562,15.0833,0
2563,10.0833,0
2564,18.0833,0
2565,10.0833,0
2566,17.6667,0
2567,10.0,0
2568,17.5833,0
2569,10.0833,0
2570,15.1667,0
2571,12.5833,0
2572,7.5833,0
2573,15.0833,0
2574,17.5833,0
2575,15.1667,0
2576,12.5833,0
2577,15.1667,0
2578,15.0833,0
2579,37.75,0
2580,10.0833,0
2581,15.0833,0
2582,12.5833,0
2583,20.1667,0
2584,16.8333,0
2585,5.0,0
2586,12.5833,0
2587,12.5833,0
2588,12.6667,0
2589,17.5833,0
2590,15.0833,0
2591,15.1667,0
2592,17.5833,0
2593,10.0,0
2594,17.5833,0
2595,12.5833,0
2596,10.0833,0
2597,17.6667,0
2598,12.5833,0
2599,15.0833,0
2600,15.0833,0
2601,17.5833,0
2602,15.1667,0
2603,15.1667,0
2604,12.5833,0
2605,17.5,0
2606,12.5833,0
2607,15.1667,0
2608,15.0,0
2609,15.0833,0
2610,15.0833,0
2611,20.0833,0
2612,17.5833,0
2613,10.9167,0
2614,20.0,0
2615,12.6667,0
2616,15.1667,0
2617,18.4167,0
2618,15.0833,0
2619,2.5833,0
2620,20.0833,0
2621,12.5833,0
2622,13.3333,0
2623,20.0833,0
2624,10.0833,0
2625,12.5833,0
2626,17.5833,0
2627,17.5833,0
2628,12.5833,0
2629,12.5,0
2630,12.5833,0
2631,17.5833,0
2632,12.5833,0
2633,15.0833,0
2634,17.5833,0
2635,12.0833,0
2636,12.5,0
2637,15.0833,0
2638,12.6667,0
2639,12.5,0
2640,17.5833,0
2641,12.6667,0
2642,20.0833,0
2643,7.5,0
2644,25.1667,0
2645,12.5833,0
2646,12.5833,0
2647,17.5,0
2648,12.5,0
2649,17.6667,0
2650,19.25,0
2651,35.1667,0
2652,16.0,0
2653,12.5833,0
2654,20.0833,0
2655,17.5833,0
2656,17.0833,0
2657,17.5833,0
2658,17.5833,0
2659,15.1667,0
2660,12.5,0
2661,17.5833,0
2662,12.5833,0
2663,14.6667,0
2664,17.5833,0
2665,12.5833,0
2666,20.1667,0
2667,15.1667,0
2668,17.5833,0
2669,12.5,0
2670,20.0833,0
2671,17.5833,0
2672,10.9167,0
2673,20.1667,0
2674,15.0833,0
2675,22.5833,0
2676,15.0833,0
2677,20.1667,0
2678,12.0833,0
2679,32.75,0
2680,12.5,0
2681,12.5,0
2682,12.5,0
2683,12.5,0
2684,20.0,0
2685,20.1667,0
2686,20.0833,0
2687,12.5833,0
2688,12.5,0
2689,20.1667,0
2690,15.0833,0
2691,12.5833,0
2692,17.6667,0
2693,12.5833,0
2694,20.0833,0
2695,30.1667,0
2696,12.6667,0
2697,15.0833,0
2698,15.0,0
2699,15.0833,0
2700,5.0,0
2701,12.5833,0
2702,12.0833,0
2703,10.0833,0
2704,20.1667,0
2705,15.0,0
2706,15.1667,0
2707,12.5833,0
2708,2.5,0
2709,12.5833,0
2710,10.0833,0
2711,10.5,0
2712,15.1667,0
2713,20.1667,0
2714,10.0833,0
2715,12.5833,0
2716,15.0833,0
2717,10.0833,0
2718,20.0833,0
2719,12.6667,0
2720,15.0833,0
2721,15.0833,0
2722,17.5833,0
2723,12.5833,0
2724,17.5833,0
2725,22.5833,0
2726,12.5833,0
2727,17.5833,0
2728,15.0833,0
2729,12.6667,0
2730,12.5833,0
2731,12.6667,0
2732,12.5833,0
2733,15.0833,0
2734,17.5833,0
2735,17.5833,0
2736,12.5833,0
2737,10.0,0
2738,15.1667,0
2739,20.1667,0
2740,20.1667,0
2741,12.5833,0
2742,4.0,0
2743,17.6667,0
2744,17.5833,0
2745,12.6667,0
2746,5.0833,0
2747,12.5833,0
2748,17.5833,0
2749,17.6667,0
2750,12.5833,0
2751,10.0833,0
2752,10.0833,0
2753,15.0833,0
2754,2.5,0
2755,12.5833,0
2756,12.5,0
2757,22.5833,0
2758,12.5833,0
2759,15.1667,0
2760,21.0833,0
2761,15.0,0
2762,12.5833,0
2763,17.5,0
2764,10.0833,0
2765,12.5833,0
2766,12.5833,0
2767,12.5833,0
2768,12.5833,0
2769,15.0833,0
2770,20.1667,0
2771,12.6667,0
2772,12.5,0
2773,20.0833,0
2774,17.5833,0
2775,16.75,0
2776,12.6667,0
2777,21.8333,0
2778,20.1667,0
2779,12.5833,0
2780,15.1667,0
2781,20.1667,0
2782,12.5,0
2783,25.0833,0
2784,17.6667,0
2785,20.1667,0
2786,12.5,0
2787,7.5,0
2788,15.0833,0
2789,17.5833,0
2790,18.5,0
2791,12.5833,0
2792,10.0833,0
2793,15.0833,0
2794,12.5833,0
2795,12.5833,0
2796,20.0833,0
2797,15.0833,0
2798,12.5833,0
2799,17.5833,0
2800,12.5833,0
2801,20.1667,0
2802,17.6667,0
2803,10.0,0
2804,10.0,0
2805,12.5833,0
2806,10.0833,0
2807,17.5833,0
2808,20.0833,0
2809,12.5833,0
2810,15.0833,0
2811,15.1667,0
2812,15.0833,0
2813,20.1667,0
2814,15.0833,0
2815,6.0833,0
2816,20.1667,0
2817,10.0833,0
2818,15.1667,0
2819,12.6667,0
2820,15.0,0
2821,10.0833,0
2822,14.25,0
2823,12.5833,0
2824,20.1667,0
2825,15.0833,0
2826,17.5833,0
2827,17.5833,0
2828,15.0833,0
2829,20.1667,0
2830,10.0833,0
2831,10.0833,0
2832,15.1667,0
2833,20.0833,0
2834,21.75,0
2835,17.6667,0
2836,20.1667,0
2837,12.5,0
2838,12.5,0
2839,12.5833,0
2840,20.1667,0
2841,15.0833,0
2842,12.5833,0
2843,12.6667,0
2844,7.5833,0
2845,12.5833,0
2846,5.0833,0
2847,10.0833,0
2848,17.6667,0
2849,12.5833,0
2850,20.0833,0
2851,20.1667,0
2852,22.6667,0
2853,12.5833,0
2854,15.0833,0
2855,12.5833,0
2856,20.0833,0
2857,15.0833,0
2858,12.5833,0
2859,20.1667,0
2860,17.5833,0
2861,15.0,0
2862,15.0833,0
2863,21.8333,0
2864,18.4167,0
2865,10.0833,0
2866,20.1667,0
2867,10.0833,0
2868,17.5833,0
2869,12.6667,0
2870,12.5833,0
2871,30.25,0
2872,12.5833,0
2873,20.1667,0
2874,16.5833,0
2875,10.0833,0
2876,14.6667,0
2877,15.0833,0
2878,15.0833,0
2879,15.0833,0
2880,15.0833,0
2881,12.6667,0
2882,5.0,0
2883,17.5833,0
2884,17.6667,0
2885,15.0,0
2886,12.5833,0
2887,15.0,0
2888,16.75,0
2889,15.0833,0
2890,17.5833,0
2891,6.5833,0
2892,6.0,0
2893,12.5833,0
2894,20.0833,0
2895,16.0,0
2896,20.0833,0
2897,17.5833,0
2898,17.5833,0
2899,15.1667,0
2900,10.9167,0
2901,12.6667,0
2902,20.1667,0
2903,15.0833,0
2904,13.4167,0
2905,15.0833,0
2906,12.5833,0
2907,10.0833,0
2908,20.1667,0
2909,15.0833,0
2910,20.1667,0
2911,7.5833,0
2912,12.5833,0
2913,20.0833,0
2914,15.0833,0
2915,12.6667,0
2916,12.5833,0
2917,20.1667,0
2918,12.5833,0
2919,25.25,0
2920,22.6667,0
2921,7.5833,0
2922,12.5833,0
2923,14.25,0
2924,20.1667,0
2925,20.0833,0
2926,15.1667,0
2927,12.5833,0
2928,20.0833,0
2929,17.5833,0
2930,2.0833,0
2931,17.5833,0
2932,12.5833,0
2933,15.0833,0
2934,12.6667,0
2935,17.5833,0
2936,12.5833,0
2937,10.0833,0
2938,12.5833,0
2939,15.0833,0
2940,10.0833,0
2941,15.0,0
2942,15.9167,0
2943,20.0833,0
2944,30.0833,0
2945,20.1667,0
2946,15.0,0
2947,12.5833,0
2948,15.1667,0
2949,20.0833,0
2950,20.0833,0
2951,15.8333,0
2952,15.1667,0
2953,17.6667,0
2954,15.0833,0
2955,15.1667,0
2956,10.5833,0
2957,17.6667,0
2958,17.5833,0
2959,17.5833,0
