,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
599,0,13,144,486,14680,64887,84985,77903,103937,128350,135312,126256,101081,72200,46938,27092,13787,7027,3843,2576,1946,1702,1869,2256,2930,3803,4519,4490,2634,661,27,2
600,0,418,6196,20562,32143,33772,36431,43510,53185,62501,69930,69246,59387,43998,30286,21679,14043,7906,3888,2070,660,204,209,257,211,133,30,9,0,0,0,0
601,0,175,1687,2646,10381,34135,66719,96129,122862,122987,104575,78135,45040,27160,15660,8031,4916,3189,1965,1149,709,552,429,382,311,301,260,221,188,118,66,26
602,0,66,305,2447,10648,23332,35506,50208,63660,77524,84166,74722,63719,52664,40494,28840,19091,12394,8091,5248,2988,1419,652,297,175,160,103,23,2,0,0,0
603,0,0,529,2564,4133,11869,48670,85041,75244,61521,51897,44081,37796,32360,28677,26695,24003,20724,16924,13596,10899,8977,7693,6346,4638,3190,1805,929,364,106,25,0
604,0,3220,24894,13400,4848,11571,40184,59159,66352,93493,109816,102194,93769,81370,67526,50809,35033,21816,14028,9499,6723,4666,3279,2518,2091,1754,1683,1248,1013,718,490,116
605,0,0,206,22421,35105,13025,12311,24453,44407,66136,78939,79098,70006,55225,40298,29014,19853,11730,6036,3023,1616,928,507,363,334,437,869,1554,2173,2639,3034,2484
606,0,0,1005,85603,46429,6491,35651,27769,35481,44043,55023,69897,73764,57993,39220,21176,9575,3987,2470,2395,2287,2319,2862,3419,2825,2185,1395,550,89,1,0,0
607,0,91,18449,49991,29326,16405,40871,40568,77708,95830,85286,80102,73899,55305,32825,16066,5717,2754,2269,2174,1896,1982,2519,4572,4883,1803,132,1,0,0,0,0
608,0,46,627,3168,12342,27427,48097,65234,74029,79700,73151,53911,33729,17699,7928,3227,1164,420,248,69,29,16,9,2,0,0,0,0,0,0,0,0
609,0,5,418,5873,20364,42284,59649,74380,90327,103205,100362,80641,54784,28667,11341,3221,1790,1536,1272,1287,1371,1712,1609,1552,1059,825,130,0,0,0,0,0
610,0,288,14790,35854,2800,9254,35095,40528,79476,95959,77558,59419,45432,33524,19079,7229,3115,1983,1556,1123,1078,2631,3913,3439,874,3,0,0,0,0,0,0
611,0,0,1042,53031,45882,23404,36984,64272,92041,112847,117429,107261,83490,56302,33325,16995,8497,4127,1691,699,405,390,825,1355,2094,3073,3351,3284,3055,1401,40,0
612,0,0,4095,20107,7027,10195,27392,43651,57738,75640,86791,79393,60270,36407,17748,7301,3543,4585,5632,2212,974,421,174,89,25,10,4,0,0,0,0,0
613,609,6749,7536,7105,3114,2471,5638,17306,24855,28971,30904,32164,40450,48225,50603,49094,42148,32827,25019,18309,13814,10849,9564,8322,5684,4289,3882,3877,3658,3457,3241,2082
614,259,6041,11755,3646,2899,5069,13150,28640,30390,26567,25153,26385,29029,31822,32026,31432,28607,22037,15845,10936,7315,5025,3846,3024,2366,1940,1748,1713,1808,2020,2296,3003
615,4440,3135,1838,7178,18969,32536,46965,59676,68539,72767,70568,61336,44856,26885,13357,5990,3083,2028,1058,613,560,896,883,632,753,1047,744,578,749,178,95,28
616,0,837,23602,36359,4346,4627,27984,41656,65729,77277,64910,58564,54246,42317,26652,14397,6599,3911,3967,5360,3908,786,174,63,33,14,2,0,0,0,0,0
617,135,3118,3409,1335,817,1672,9035,23900,33597,29704,26739,24612,27065,29335,30845,29555,26769,22826,18413,14713,11741,10102,7028,4932,3881,3283,3051,2878,2770,2060,1356,972
618,2145,9621,4615,4782,10080,28404,58965,89850,111132,114811,100132,70845,42272,22292,10660,4962,2064,793,458,278,174,132,88,45,27,20,17,0,0,0,0,0
619,0,1179,29530,15796,4460,3364,6956,16299,30591,48846,67492,77211,77777,74485,67053,50924,31855,16436,9173,4874,2068,971,511,402,274,207,130,61,31,15,5,0
620,0,25,58,414,607,641,1597,6011,12802,17318,23295,38201,37362,36959,44367,49017,49161,42546,29078,18001,8244,4132,2374,1533,921,866,982,1319,1455,1353,858,119
621,0,4435,10569,2601,2474,5701,16340,30204,34130,36495,41219,47816,52484,52025,47705,41064,33073,24274,16412,10909,8013,6423,5864,4880,3353,2129,1841,1831,1828,1781,2034,1517
622,0,460,9906,3333,4093,8642,25664,53409,73625,84528,90372,88406,76176,62109,53449,46089,38116,29501,23299,19510,16211,13290,10858,8483,6663,5272,3903,2931,2213,1847,1814,15956
623,910,12296,24615,12063,6314,10644,36501,69244,72196,61696,56090,58144,59929,56609,48827,38380,26793,15693,7703,3622,1859,1201,950,880,872,965,1018,1095,1094,1290,1669,1574
624,0,0,1673,5153,1876,1045,1633,6044,15548,26611,35945,45583,53345,54391,50257,46641,43266,39753,33619,26001,17973,12102,7702,4654,3088,2580,2126,2087,1803,1663,1719,8615
625,0,49,29858,45051,10550,4696,20502,47786,48396,65333,87748,84638,60703,33225,11978,4525,2817,2120,1893,2620,4616,4320,980,48,7,2,3,0,0,0,0,0
626,1623,7270,4119,10908,37186,28154,36246,61996,87731,103714,108683,97264,76488,54310,35382,22450,13211,7484,5030,3873,2815,1937,1028,373,141,31,15,7,2,1,0,0
627,144,2245,1698,19590,79704,145836,190773,197284,185887,174550,162263,148554,135117,126775,116528,101033,81436,59934,43088,31204,22577,15284,10950,7551,5406,3998,3083,2040,1282,999,934,461
628,0,10457,6305,4532,12461,6849,5492,14246,21903,25645,26535,29048,36861,42084,42184,39283,35574,30390,24007,15536,9874,5955,3699,2512,1880,1505,1410,1124,855,637,351,70
629,0,32,217,431,917,2269,17238,40274,66248,79164,84224,88739,78871,61458,41970,26327,15271,9516,6321,3631,1778,721,380,313,251,196,219,201,199,215,268,365
630,0,653,20208,12823,3551,3083,5411,13504,25985,40725,52593,56457,51502,42259,34185,25397,17821,10370,5451,2402,1039,530,336,266,176,125,72,41,23,7,9,4
631,3,1012,20288,62148,18623,8967,36999,46561,78683,93245,82904,75074,76726,64969,44488,24837,11408,4514,2775,2654,2080,1485,1603,3736,6212,3335,350,1,0,0,0,0
632,11,98,440,6071,57625,109150,123831,118178,127903,142177,132819,132539,154140,174729,171041,143734,112278,80021,51252,30785,19278,13209,8809,5530,3792,2784,2253,1832,1479,925,442,61
633,0,6000,15078,4383,4474,11490,23056,33212,40407,50049,58699,61539,58581,52295,45685,39472,34776,30545,26210,21907,17809,14343,11046,8457,6528,4861,3676,2906,2194,1618,1038,402
634,437,6001,4252,7677,29353,41755,48882,72662,100050,116777,113492,93745,69102,46697,30319,18853,11359,6444,3453,1922,918,404,150,90,31,7,0,0,0,0,0,0
635,0,992,8629,26164,2525,5023,22281,48932,62947,61070,49550,45843,38185,29108,20634,11928,8479,4463,2103,2967,2731,1864,2015,788,41,2,0,0,0,0,0,0
636,1103,7600,4991,2468,1772,2446,7106,15660,22902,23007,22693,24068,26366,28792,31798,33525,31248,26628,20270,13869,9064,5789,3996,2793,1853,1421,1120,897,527,327,189,32
637,757,7791,10356,3228,3251,11486,28764,32889,29893,34251,35544,38214,41303,43244,41638,35769,28606,20935,14440,9632,6356,4424,3027,2288,2184,1985,1890,2035,2373,2472,2703,1616
638,0,727,1798,2608,7591,34869,50954,49621,56122,66927,78493,80139,67498,47579,30996,18501,10365,5934,3163,1748,1057,789,881,1212,1542,1339,1376,1914,1689,723,69,0
639,187,5673,9320,5003,2932,3612,7680,14946,21537,20574,17133,20583,26727,28374,28684,29464,28019,24908,20589,15843,11168,7567,5010,3240,2175,1636,1460,1374,1312,1240,1267,5547
640,0,13,432,35122,37243,34982,17076,53318,96385,79452,77010,84836,62912,54666,58577,53947,46614,37450,33083,25478,14809,9397,6526,4648,3244,2359,1864,1417,1219,1145,1113,623
641,0,1853,1731,2493,20120,38326,30922,28947,36169,44308,47390,45022,38636,27302,17816,10883,6525,3875,2322,1438,1140,1056,1112,962,645,426,166,50,13,0,0,0
642,0,206,1342,624,1136,3322,9803,19905,32434,42683,45150,42026,35517,27507,19485,12845,7708,4323,2439,1485,825,636,625,601,637,813,1000,582,304,228,177,48
643,0,60,459,327,835,3289,8116,11088,11472,16048,21982,29841,39149,33264,37134,41467,34496,29836,24338,20761,19876,18271,16157,14473,12098,9931,8920,8924,8557,8037,6943,6123
644,2,962,394,4052,23607,30578,30267,38171,49055,58200,61780,58616,49448,36350,23490,13879,7284,3869,2176,1595,1616,1574,1551,1234,462,591,1640,1114,176,31,29,15
645,0,14449,9968,4361,3708,4928,3069,9231,22899,32571,32073,32252,38032,44912,49254,50627,48516,43853,36623,27769,19128,12443,8890,7177,5739,4442,3574,2457,1983,1513,937,158
646,0,22,1718,11399,33618,35321,28493,29358,33354,41008,57536,86287,108027,115149,109967,98814,87361,65835,43347,28865,20168,13649,8763,5707,3496,2166,1500,1177,972,1016,868,239
647,34,7238,19160,9727,6471,8154,16784,35283,58212,73615,80822,82301,75919,64552,52387,41938,32401,23720,16637,9824,4473,2203,1061,529,622,783,642,589,293,117,33,4
648,1088,5494,11569,6444,4917,11169,25480,30133,27496,27642,28714,30284,31632,32664,32621,32430,30249,25128,18380,12914,8846,6608,5307,4369,3344,2255,1580,982,715,663,662,557
649,0,63,248,622,1293,3389,11008,28282,58969,97231,129301,141278,143347,121192,76946,45567,26553,14817,7765,4204,2076,1244,1067,1153,1247,1029,792,749,752,613,319,20
650,0,0,0,153,3277,11059,22776,44812,63829,74381,81474,80992,67649,53480,44652,39515,33508,26539,23218,22300,20626,19642,21466,22302,20159,16663,13157,12056,10750,7949,3943,905
651,0,0,68,570,2324,18617,57455,71105,74611,79931,80537,70141,55721,43565,35862,30181,25153,20888,16720,11701,7354,4210,2179,1368,1215,1203,1214,1349,1383,1542,2132,4693
652,0,284,5225,23706,12290,7207,31778,48488,72089,87039,79675,64254,48545,33837,23332,12153,5134,3600,4494,7106,4816,1906,433,120,24,1,0,0,0,0,0,0
653,0,4512,11654,4223,1741,3767,12244,31757,54022,70957,77106,69167,51221,30875,15700,7744,3229,1180,642,466,326,197,129,91,82,69,19,0,0,0,0,0
654,0,832,13762,40739,3870,7323,35540,59273,86183,94952,83299,67870,50753,33810,19944,10751,8154,5229,1756,1403,2063,4497,4681,2000,292,0,0,0,0,0,0,0
655,0,8,84,2073,11578,29986,54178,74406,88231,94262,91559,80895,66109,54512,43869,33015,22458,15039,11408,8461,4700,2169,982,440,233,157,108,59,37,17,7,0
656,0,3877,36323,8897,2073,3004,6096,10988,20043,36193,53688,67732,72234,65602,55874,46341,35037,23636,14197,7970,3880,1677,834,490,337,242,156,79,27,8,1,0
657,0,13,508,14087,40706,30507,22633,30748,46373,61716,66756,61289,48361,32580,19298,8689,3403,1745,1363,1658,2118,1855,1429,955,712,870,849,443,353,211,44,0
658,0,88,1493,2414,10445,41548,95901,99656,85604,76259,62691,46415,32154,22270,15518,10279,6972,5259,4073,3132,2434,1711,1010,576,250,63,9,0,0,0,0,0
659,0,458,24109,70678,29710,12614,47114,53195,101585,108359,92071,90398,77205,54905,32001,13706,5637,4648,5582,3631,3866,5739,4723,4477,3654,821,50,6,2,0,0,0
660,19,116,6211,6532,3059,2310,2126,7713,20782,35657,42441,45067,48068,49911,49725,50244,45153,35914,25403,15994,9043,4818,2783,1890,1418,1151,846,643,498,447,997,6797
661,4,611,1285,4000,10978,19208,30982,45888,60627,71665,75052,69619,59537,45261,29377,15887,7599,3332,1328,471,167,48,21,6,4,3,0,0,0,0,0,0
662,0,171,357,1418,4802,22421,61655,93697,113035,115985,101316,74867,57239,44772,30413,15590,6301,2016,868,573,279,141,84,29,3,0,0,0,0,0,0,0
663,0,11451,4959,2612,10083,9054,3079,7330,15789,19021,16578,15449,18160,22694,25499,27013,28000,29070,31685,34031,30785,21928,12720,5858,3044,1980,1526,1560,1480,1418,1368,1032
664,0,13632,7449,7790,12068,6295,3107,7484,19019,26049,24085,26197,33837,40401,43707,44685,41557,35512,24828,15006,7922,4417,2678,1954,1700,1589,1616,1689,1585,1424,1160,358
665,478,7563,17278,7622,10759,23226,35234,39917,34940,33217,33083,35087,37341,36480,33670,29279,23314,17242,12380,8510,5999,4575,3524,2473,1891,1641,1310,1194,800,482,180,47
666,0,5,225,2282,34288,107842,132003,136825,160850,182068,188092,173203,147937,120037,92161,65656,45299,30521,19257,9793,3924,2231,1615,1695,2191,3462,5922,7889,9919,12871,16512,9889
667,0,20,171,1517,3651,7733,22699,44176,58656,66785,72261,69817,49739,30597,16814,8409,3928,2025,1162,672,631,578,269,26,0,0,0,0,0,0,0,0
668,0,1,68,152,580,2823,10970,27125,39865,41563,35583,30820,33671,40890,46388,49719,49217,44807,36579,28551,21780,16582,12433,9236,6938,5854,5405,5134,4685,3597,2967,11169
669,0,2486,20727,54583,7433,16230,54142,70609,97592,121626,111540,98473,75411,49064,27463,12750,5573,3450,2678,3031,3760,6026,4918,1321,54,4,0,0,0,0,0,0
670,704,4410,3005,5859,8326,26380,42317,62866,88235,104117,104418,87897,63537,40735,22100,10483,4398,1958,1168,761,521,357,228,113,73,20,20,25,6,17,2,0
671,0,130,141,512,2187,5198,14514,32333,52902,70640,80549,68980,55193,41187,29455,19971,12605,7549,4309,2370,1267,766,402,276,187,114,38,22,9,2,0,0
672,15,171,476,2473,8278,15463,22632,31181,40209,46293,45745,40453,32292,23869,16819,10711,5846,2631,1081,326,137,28,6,1,0,0,0,0,0,0,0,0
673,0,3240,7410,4492,15198,42040,88866,137035,178029,220804,246307,215430,150152,92123,53247,29416,15570,7971,4571,2753,1661,1139,787,428,237,109,56,26,7,0,0,0
674,132,603,249,1230,4869,13106,33308,62016,89028,105699,95062,69603,44994,26504,14647,8113,4085,2112,1011,493,281,187,90,65,25,13,5,6,0,0,0,0
675,63,46,89,354,1786,7202,18882,35689,50442,50976,49084,48414,43752,40077,37259,34024,29900,25366,20800,15845,11233,7694,5145,3536,2446,1798,1444,1276,1271,1220,1536,5847
676,0,15,561,20597,50758,21750,25728,47014,70468,87196,97555,95292,78577,54976,36630,24044,13191,6752,2450,1044,668,639,797,1174,1894,2218,3040,4338,1655,81,2,0
677,0,2792,2910,3769,6430,15662,31046,44207,48667,49651,49531,48146,42626,34635,25471,17897,12048,7302,4436,2898,2280,2371,2554,2389,1539,799,260,19,1,0,0,0
678,4,1863,8494,3745,6945,19283,42444,70937,89615,97371,95388,85944,74085,59477,41066,26333,15601,7525,3678,1591,579,201,107,128,92,72,43,28,1,0,0,0
679,0,2,9034,13955,1476,4854,29605,47625,62893,74329,79017,70136,48980,33562,23637,14689,7624,6164,8066,4387,1399,854,759,1987,3110,208,0,0,0,0,0,0
680,0,25,1034,971,2057,2257,2520,6059,15714,35944,64801,91532,97390,85321,65209,49382,39064,32092,26851,22095,18217,14498,11329,8951,6924,5346,3960,2982,2079,1614,1715,2451
681,288,8173,12914,3463,1950,3474,14436,30714,34045,33193,31170,31229,38110,43182,46483,43311,36547,27674,19911,14313,10474,7791,5824,4375,3226,2302,1892,2083,2487,3209,3706,3363
682,0,0,964,2759,1852,1574,4303,12520,26044,40907,50390,53223,56105,60493,56318,40077,26014,19857,15556,11999,7822,4778,2782,1712,1153,805,598,498,456,372,250,91
683,0,0,3,58,6763,18537,26462,17267,19400,33581,43856,49803,48061,41001,31711,21336,13087,7647,4481,2972,2477,2135,2371,1237,865,638,602,751,609,67,31,15
684,4763,9055,6131,2747,3460,4462,6079,9460,14490,22161,34695,47804,57771,70405,78292,77652,75748,69424,57239,43401,32101,22463,14923,9358,5744,3612,2420,1908,1918,1965,2034,9643
685,0,1393,35778,36705,16688,8734,6864,13472,26405,46069,69445,88415,88910,79012,62857,49373,36617,25906,17902,11819,7458,4846,3534,2862,2633,2626,2624,2468,2040,1404,772,81
686,0,75,4114,48432,79769,73450,85239,113901,150327,181907,193541,185854,153620,105810,64655,37723,20585,9760,4682,2474,1535,1034,864,1543,3049,4047,3152,1221,333,106,31,95
687,0,54,46,42,159,2357,11471,21136,24763,26313,26541,28802,30008,28786,27135,25192,22221,20130,18659,16342,13610,10486,7753,5513,4043,2910,2021,1489,976,690,615,6809
688,0,544,1997,1290,10770,44045,86664,101174,77135,50403,34130,28057,26315,26126,25456,22923,18183,13196,9452,7188,5230,4148,3296,2777,2363,2310,2394,2162,1621,922,498,95
689,0,943,10516,37892,5900,8394,42183,55895,83185,104831,106065,128318,116637,68577,30986,10639,4717,4828,5053,8210,14306,2420,300,97,25,10,7,10,0,0,0,0
690,0,30,1010,7513,15881,42349,52659,57511,65197,64541,61325,56294,47328,35859,25328,16718,10265,6479,3875,2335,1442,921,687,602,585,462,443,480,489,718,1384,2970
691,308,20296,8621,5432,4367,7406,19506,41503,66255,87817,99101,100849,85314,62767,43995,30287,20636,13481,8257,5055,2793,1475,827,416,255,173,73,11,4,0,0,0
692,5,5561,14179,13870,4585,3138,7265,15879,30093,45021,56429,59336,53870,45036,33450,19632,10111,4169,1618,875,571,342,261,117,44,12,3,0,0,0,0,0
693,0,165,381,501,1783,10019,30128,35871,37878,41661,44011,42617,40319,37524,31798,25284,18228,13166,9770,7952,6137,5067,4584,4556,3229,2064,1877,1800,1659,1414,688,205
694,0,258,3444,33024,20920,6372,13099,27807,39924,54057,75272,99850,112037,107987,88540,63488,46051,34059,23457,15099,7510,2543,1015,576,351,186,94,33,3,0,0,0
695,0,0,74,13256,53702,10064,15091,59185,99973,92747,81006,67251,52006,45121,41399,38240,34908,28320,22263,18155,17697,14350,7438,4219,2591,1769,1279,855,666,567,501,139
696,2839,7658,1482,3011,2555,6856,13598,16735,23181,36794,50465,60068,59540,48834,33676,21111,13349,9219,6070,3294,1612,888,525,274,165,83,41,11,2,0,0,0
697,111,15998,5351,3274,5675,16039,45197,73361,79821,77132,72622,65417,63180,59788,52806,45509,36309,28234,21427,16892,14525,13910,12506,10267,8176,6420,4705,3379,2702,1944,1449,642
698,0,23,7350,6373,7954,14082,25822,40580,63535,101053,130183,118707,85653,53772,40297,31647,23222,15131,8791,5069,3440,2643,2242,1832,1631,1399,1048,784,537,403,299,146
699,0,47,193,1212,2212,5305,9094,8449,12966,24025,27593,22074,20307,31641,50662,62218,56249,45443,36812,31830,31276,30975,28352,25035,21862,20505,18969,16625,13339,11470,10918,8934
700,0,78,15507,6316,1076,757,1198,5412,15059,24373,29756,35807,42061,44288,41525,39468,36293,31897,25344,18353,11668,7288,4278,2754,2208,1918,1986,1926,1879,1657,1522,2540
701,13,204,572,5484,19380,27842,33643,44071,55409,61172,58828,50468,37092,25766,17431,11526,6084,2796,1230,582,461,241,166,120,66,55,62,24,10,2,0,0
702,2,444,614,772,1751,5818,22091,38888,54467,62815,68984,67491,59438,50823,43515,34630,23886,14984,8682,5441,3335,1705,957,778,631,422,330,308,272,144,46,0
703,240,9642,8953,7531,19310,46896,84712,92628,78870,88205,93180,86569,74224,59616,44179,32961,22710,13149,8413,5799,4121,2877,2169,1753,2033,1970,1815,1612,1373,1118,913,555
704,0,72,25805,80283,31668,17482,66008,77335,125555,121398,109310,110047,101487,73107,38647,18011,9848,6371,4820,3806,3327,3769,4702,3821,1454,198,5,0,0,0,0,0
705,0,2838,10930,7760,5388,13439,19844,27830,32169,37668,44885,49909,53389,50729,44894,37480,28631,21642,16191,11586,8013,5478,3765,2684,1727,1228,841,579,363,215,106,7
706,0,371,1886,1737,4872,18239,33364,33955,46466,58648,66279,65590,56505,43555,31611,22860,16019,11336,7935,4699,2910,2854,2275,1178,416,189,120,70,39,36,30,20
707,0,9654,10111,4727,5826,16893,30773,39918,44172,62605,82233,94747,92709,78559,59848,42597,29014,21008,14949,10501,7084,4141,2357,1413,756,479,356,252,150,102,60,6
708,1012,3708,839,705,1210,4207,14581,23031,20030,14960,16737,23932,30183,31762,29506,26555,23311,17697,12129,7553,4268,2466,1458,1040,861,916,882,777,696,608,304,28
709,0,681,1615,4350,3590,6251,16886,36791,62642,79413,80733,72095,54030,37767,25857,20129,16486,13654,10117,5561,3062,1440,707,278,188,118,45,10,0,0,0,0
710,0,0,6,272,7110,32580,49405,53973,69372,83930,85458,70640,50299,32917,18423,9402,4624,2368,1447,1036,800,643,457,479,517,714,1208,2140,2787,2515,1170,60
711,0,427,13795,27504,2733,10049,53223,55061,118755,143869,126284,122891,101095,70373,44245,24129,11249,6056,7649,8815,5951,3151,802,337,17,4,0,0,0,0,0,0
712,0,84,105,1315,22764,38357,70713,49380,45807,63040,99702,126506,122118,100898,71593,46874,28775,16187,9211,5543,3710,3065,2875,3090,2764,2436,3264,2339,1746,376,3,0
713,0,5145,9371,3342,1694,1760,4845,16152,27495,33982,35672,35099,35048,33776,30131,28758,29128,29632,27881,24635,19537,13916,9781,6644,4651,3461,2851,2293,2180,1940,2078,2498
714,0,130,80,287,1449,3001,3359,4756,8395,17045,35796,57893,72642,92788,104006,97308,78159,55758,38315,26375,20065,16705,13508,10510,8016,5948,4248,2916,2129,1966,2718,3233
715,200,661,241,1415,7193,21836,39051,50630,61918,71829,75904,75297,68218,53959,38372,24687,15213,9350,5015,2547,1234,497,251,159,184,161,142,167,95,124,102,36
716,0,27,28522,62078,15589,5851,9635,23925,44726,65415,79051,79841,68745,53411,36995,24227,15502,10262,7039,4186,2500,2022,2039,2162,1822,1208,703,483,204,21,1,0
717,0,127,221,3103,21737,44113,52171,83552,107959,134262,145060,108131,65577,33367,15286,6582,2780,2008,1608,1401,1063,666,177,25,0,0,0,0,0,0,0,0
718,0,11,134,16932,65637,44260,30367,39779,54008,69493,80661,84097,77330,62244,46555,32071,21297,11857,5302,2899,2282,2741,2998,2422,1824,1360,940,858,1175,1778,2404,748
719,0,564,3756,32361,62275,22846,21502,41363,67520,92913,105683,101746,84991,64988,46520,32011,19184,9867,6429,4106,2878,2181,1700,1530,480,46,0,0,0,0,0,0
720,163,8353,2361,2023,3428,8767,23470,44758,65129,76726,73828,56145,38379,23147,13472,8124,5236,3323,1826,812,389,262,222,147,81,97,112,18,1,1,0,0
721,554,3801,47352,14175,5523,5720,17702,39099,52272,55407,52502,53240,57871,62162,65658,65144,62622,59227,51349,41182,30915,22293,15452,10549,7247,5202,4112,3197,2897,2553,2208,877
722,0,76,127,670,4675,20459,39776,35684,33246,34245,40481,45297,44808,41305,34069,26608,18424,11603,6283,2843,1142,423,113,11,0,0,0,0,0,0,0,0
723,891,8723,5228,4299,4699,8947,31447,42470,34172,37853,51488,63593,69260,62462,46743,28443,13669,6323,3106,1766,1459,1247,1044,951,855,668,542,336,212,77,19,0
724,486,11382,2692,2017,3426,9135,21710,39031,54480,64184,66010,58609,44705,31997,22469,15377,7613,2903,838,170,24,4,2,0,0,0,0,0,0,0,0,0
725,0,8,1354,29420,54029,30739,22840,37572,62253,84310,95293,92400,76294,52770,31284,15120,6363,2903,1871,1873,2053,2176,2060,1600,1629,1462,1317,1368,844,474,351,210
726,0,3,52,1947,28574,80196,101303,94757,102045,124416,144523,147766,133806,105953,81057,62182,48851,37664,26529,16760,9571,5679,4516,4422,4834,5172,4191,2325,1065,497,192,16
727,0,193,443,3989,10499,33918,91300,144201,144765,111947,74033,47426,30852,20956,15682,10193,5542,2277,781,1329,1122,707,702,900,876,465,272,227,95,20,0,0
728,0,22,446,12096,40887,26418,22510,42451,74730,108278,130184,126972,97098,57247,29490,17019,10643,5959,4330,2854,2170,1880,3404,5470,3383,1361,586,16,0,0,0,0
729,107,479,852,4368,8439,12843,19357,28600,39711,49442,55118,54794,49554,41060,31836,23425,15068,9298,5740,3660,2238,1294,791,535,303,200,101,37,11,3,0,0
730,49,3553,7065,5791,22434,24680,33379,49053,61750,67089,67462,64073,52133,35456,21416,12657,6917,3365,1489,601,201,44,14,1,0,0,0,0,0,0,0,0
731,0,3,198,6329,30233,33427,28408,29629,39396,48842,56625,60963,56606,45033,31613,18469,9200,4157,1803,701,257,122,98,94,66,0,0,0,0,0,0,0
732,0,9,829,6400,4850,3971,10519,21640,18237,22424,24692,34246,49274,63785,73430,73841,62140,44683,27695,14593,7091,3735,2234,1426,1064,717,494,296,104,35,10,0
733,593,7213,9856,11307,22232,53498,133732,205658,216493,172097,100089,57602,32772,19125,10969,7300,5637,4395,2172,696,448,357,307,225,180,123,71,39,10,4,0,0
734,48,11011,4687,6429,11235,2864,3725,12838,27705,33478,28923,30694,38771,46938,48721,42019,35637,28335,19294,10343,5007,2785,1686,1110,913,913,900,932,828,672,684,675
735,0,190,1241,4819,9313,35579,74363,74678,82260,99117,109628,103634,88147,65344,41432,23219,12491,6606,3337,1884,1112,827,732,828,638,269,40,0,0,0,0,0
736,0,770,6643,2014,2050,2882,6753,14915,27849,45589,61749,79215,87481,76635,61008,45489,29471,15226,6007,1904,518,168,63,34,21,9,1,0,0,0,0,0
737,0,8024,13860,5488,2762,3164,8884,26723,59020,88914,107315,102131,76798,49524,32231,22959,20563,15947,9649,5820,4261,3750,3515,3323,2992,2547,2376,2197,1977,1532,1146,272
738,105,375,344,421,844,2794,9453,19808,34177,42846,45735,48283,54653,62095,69861,72657,65390,53993,41466,30207,21190,15383,11506,8650,6842,5299,4080,3416,3459,3668,3990,1970
739,0,340,2694,4191,5194,8469,15357,49236,85645,155934,213657,188223,128286,92048,73123,70035,67835,57725,43557,32110,22395,15132,9253,5725,4114,3248,2759,2383,2190,2173,2597,4484
740,0,3974,4754,17155,30164,10947,13615,24818,37864,50057,57942,61076,59857,54469,47325,39279,31062,24317,18370,14491,10631,8034,5740,4451,3863,3281,2534,1734,1264,786,779,487
741,0,467,12081,33554,4109,9877,35493,48003,67866,69978,59405,54237,47112,35127,22100,10231,4662,3310,1668,1357,2447,4471,3293,595,13,0,0,0,0,0,0,0
742,805,10896,10594,4267,4627,19193,77775,114228,115007,113641,106438,84245,54283,29687,16194,8477,4478,3053,2869,2857,2760,2461,1926,1332,865,542,273,154,103,62,20,0
743,24,15670,8502,3806,10957,14039,7370,10064,20827,25240,20926,20198,26959,36314,45391,52756,58504,57963,49594,36257,22075,11932,5760,2920,1737,1431,1442,1555,1588,1779,1704,716
744,0,1,144,1972,21609,28238,10539,12091,23815,38829,52290,55436,51968,44656,34601,25707,18812,13099,8156,4740,2847,2321,1735,1199,776,513,491,668,1073,858,817,799
745,288,1333,1480,6195,14528,53907,117664,144097,139333,126141,105300,86052,74029,57227,35997,17694,5723,1587,406,131,54,15,2,1,0,0,0,0,0,0,0,0
746,1071,9635,19429,4479,5641,18375,33535,36779,35983,42315,50282,51716,48953,43264,37340,29784,22298,15188,9764,7397,5332,3593,2964,2044,1722,1998,2289,2400,1999,1558,696,65
747,15,3089,4854,2023,2073,4424,15594,37597,56776,61662,57224,51853,43812,37533,31422,27532,21903,14887,8999,4828,2666,1609,1181,896,639,581,542,634,830,1085,1348,625
748,65,2224,2874,3388,14244,49116,58508,55143,67020,77343,79815,70691,52682,33594,18764,10046,4861,2321,1149,750,585,940,1263,948,900,1079,1063,761,582,130,14,1
749,0,41,404,7924,21581,27420,30329,40727,57032,71754,76962,70932,59544,41014,23472,11309,4778,1618,459,226,355,516,545,715,868,675,131,35,17,27,12,2
750,354,4439,5471,3958,2371,10742,24638,25443,26631,39789,37985,34966,36080,35633,36223,33515,28241,23156,18514,15721,12508,9862,7566,5652,4942,4470,3562,2339,853,476,888,6820
751,2605,5507,14654,5525,3372,6925,20274,23345,19542,17444,16837,20694,25685,29286,31927,33183,31969,26555,20285,14539,10281,7113,4786,3072,2062,1764,1700,1803,2360,2797,3148,2145
752,32,488,2455,6921,32797,43929,43736,76282,103405,111094,102716,84421,65881,51506,36806,21836,10844,5977,3434,2862,2075,1136,824,686,1002,1694,2422,2831,2923,2956,1721,212
753,0,19,323,945,5969,22759,53743,66373,83733,110326,124429,119369,101053,76351,53349,35232,20351,12132,7644,4129,2006,1144,1280,1506,1481,2058,2804,3278,3177,1438,126,1
