,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
609,0,0,0,5,52,366,1699,4174,7413,12951,19068,23216,27676,31973,35648,38732,42624,47703,51058,52147,52168,48194,43323,37318,30641,24143,17397,11270,7250,4091,1977,1244,1007,783,818,718,668,604,624,663,649,722,845,867,760,849,795,757,589,470,445,380,116,14,0,0,0,0,0,0,0,0,0,0
610,0,0,0,288,3545,11245,21844,14010,2040,760,1804,7450,15822,19273,17315,23213,34918,44558,48356,47603,41465,36093,31532,27887,24312,21120,18256,15268,11496,7583,4552,2677,1816,1299,1060,923,803,753,659,464,496,582,971,1660,1897,2016,1832,1607,750,124,3,0,0,0,0,0,0,0,0,0,0,0,0,0
611,0,0,0,0,1,1041,16388,36643,29303,16579,11316,12088,15910,21074,28468,35804,42606,49435,54593,58254,59333,58096,55889,51372,44794,38696,31783,24519,19029,14296,10040,6955,5014,3483,2460,1667,1058,633,423,276,207,198,189,201,294,531,651,704,855,1239,1503,1570,1712,1639,1654,1630,1589,1466,1064,337,38,2,0,0
612,0,0,0,0,120,3975,10944,9163,4196,2831,3713,6482,11491,15901,20460,23191,26464,31274,35594,40046,42982,43809,41502,37891,32850,27420,20884,15523,10616,7132,4383,2918,1983,1560,1733,2852,3553,2079,1315,897,614,360,268,153,111,63,56,33,20,5,5,5,3,1,0,0,0,0,0,0,0,0,0,0
613,0,609,4040,2709,2788,4748,4468,2637,1764,1350,1229,1242,1890,3748,7073,10233,11899,12956,14141,14830,15429,15475,15456,16708,19032,21418,23487,24738,25292,25311,25129,23965,22383,19765,17620,15207,13315,11704,9861,8448,7229,6585,5789,5060,4892,4672,4443,3879,3244,2440,2203,2086,1955,1927,1905,1972,1840,1818,1773,1684,1659,1582,1568,514
614,0,259,2454,3587,8239,3516,1986,1660,1425,1474,1924,3145,4851,8299,12922,15718,15954,14436,13589,12978,12388,12765,12799,13586,14330,14699,15609,16213,15930,16096,15892,15540,14925,13682,11995,10042,8725,7120,5946,4990,4024,3291,2688,2337,2013,1833,1578,1446,1270,1096,1023,917,876,872,840,873,887,921,990,1030,1047,1249,1693,1310
615,1,4439,2619,516,578,1260,2454,4724,7804,11165,14316,18220,21971,24994,28491,31185,33493,35046,36308,36459,36023,34545,32451,28885,24845,20011,15480,11405,8190,5167,3608,2382,1721,1362,1119,909,608,450,331,282,263,297,354,542,455,428,325,307,322,431,523,524,421,323,254,324,404,345,126,52,45,50,27,1
616,0,0,65,772,7208,16394,25378,10981,3362,984,1168,3459,9889,18095,18757,22899,29922,35807,39296,37981,34261,30649,29199,29365,28200,26046,22989,19328,15219,11433,8455,5942,3922,2677,1947,1964,1945,2022,2509,2851,2580,1328,522,264,121,53,43,20,19,14,6,8,2,0,0,0,0,0,0,0,0,0,0,0
617,63,72,1114,2004,1967,1442,809,526,393,424,571,1101,2954,6081,10146,13754,16783,16814,15340,14364,13670,13069,12293,12319,13145,13920,14437,14898,15364,15481,14977,14578,13917,12852,12006,10820,9675,8738,7916,6797,6159,5582,5454,4648,3836,3192,2665,2267,2063,1818,1691,1592,1560,1491,1366,1512,1417,1353,1193,867,755,601,603,369
618,163,1982,7118,2503,2155,2460,2333,2449,3465,6615,11101,17303,25094,33871,41542,48308,54160,56972,58138,56673,53612,46520,39301,31544,24285,17987,13132,9160,6300,4360,2948,2014,1252,812,470,323,260,198,152,126,101,73,73,59,42,46,24,21,15,12,10,10,8,9,0,0,0,0,0,0,0,0,0,0
619,0,0,3,1176,10883,18647,10632,5164,2754,1706,1563,1801,2800,4156,6561,9738,13263,17328,21722,27124,31894,35598,38166,39045,39055,38722,38255,36230,34736,32317,28068,22856,18229,13626,9636,6800,5281,3892,2887,1987,1317,751,579,392,279,232,244,158,156,118,113,94,86,44,37,24,19,12,10,5,1,4,0,0
620,0,0,0,25,30,28,122,292,302,305,315,326,577,1020,2243,3768,5544,7258,8452,8866,10141,13154,17705,20496,19365,17997,17863,19096,21236,23131,24185,24832,25238,23923,22639,19907,16012,13066,10612,7389,4942,3302,2335,1797,1354,1020,848,685,513,408,436,430,462,520,627,692,727,728,757,596,515,343,118,1
621,0,0,2276,2159,7221,3348,1465,1136,1115,1359,2038,3663,6470,9870,13733,16471,17225,16905,17454,19041,20010,21209,22998,24818,26016,26468,26058,25967,24553,23152,21450,19614,17597,15476,13310,10964,9091,7321,5883,5026,4246,3767,3364,3059,3044,2820,2594,2286,1857,1496,1148,981,941,900,906,925,907,921,863,918,977,1057,1197,320
622,0,0,3,457,5896,4010,1838,1495,1736,2357,3271,5371,9752,15912,23487,29922,35059,38566,41457,43071,44520,45852,45238,43168,39630,36546,32520,29589,27382,26067,23890,22199,20300,17816,15854,13647,12335,10964,10132,9378,8465,7746,6937,6353,5637,5221,4431,4052,3507,3156,2855,2417,2105,1798,1542,1389,1164,1049,958,889,806,1008,1702,14254
623,0,910,6123,6173,11739,12876,7284,4779,3511,2803,3830,6814,13203,23298,32294,36950,37694,34502,32145,29551,28046,28044,28698,29446,30062,29867,29140,27469,25478,23349,20563,17817,14814,11979,9011,6682,4610,3093,2181,1441,1043,816,679,522,471,479,449,431,411,461,467,498,527,491,538,557,541,553,625,665,754,915,1041,533
624,0,0,0,0,29,1644,3229,1924,1227,649,470,575,592,1041,2141,3903,6376,9172,11992,14619,17059,18886,21542,24041,25972,27373,27382,27009,25562,24695,23281,23360,21910,21356,20470,19283,17769,15850,14026,11975,9859,8114,6677,5425,4346,3356,2603,2051,1643,1445,1320,1260,1061,1065,1049,1038,949,854,870,793,867,852,1185,7430
625,0,0,0,49,5112,24746,22980,22071,7982,2568,1409,3287,7494,13008,22359,25427,22946,25450,30043,35290,41446,46302,45318,39320,33403,27300,20395,12830,7526,4452,2731,1794,1543,1274,1075,1045,962,931,1002,1618,2449,2167,2107,2213,859,121,41,7,3,4,2,0,3,0,0,0,0,0,0,0,0,0,0,0
626,0,1623,4741,2529,2063,2056,3046,7862,17974,19212,14967,13187,15635,20611,27364,34632,41376,46355,50186,53528,54750,53933,50700,46564,41004,35484,29751,24559,19875,15507,12718,9732,7527,5684,4298,3186,2603,2427,2051,1822,1470,1345,1100,837,613,415,221,152,99,42,19,12,6,9,3,4,1,1,1,0,0,0,0,0
627,2,142,1949,296,457,1241,4605,14985,31569,48135,65045,80791,92487,98286,99640,97644,94344,91543,88825,85725,82944,79319,75942,72612,68706,66411,64447,62328,59828,56700,52743,48290,43434,38002,32550,27384,23175,19913,16879,14325,12385,10192,8277,7007,6019,4931,4101,3450,2826,2580,2137,1861,1595,1488,1196,844,694,588,519,480,472,462,387,74
628,0,0,2024,8433,3693,2612,2492,2040,6267,6194,3676,3173,2205,3287,6014,8232,10263,11640,12668,12977,13387,13148,13878,15170,17615,19246,20675,21409,21379,20805,20238,19045,18261,17313,15667,14723,13202,10805,8708,6828,5475,4399,3297,2658,2046,1653,1380,1132,963,917,766,739,751,659,568,556,483,372,369,268,211,140,65,5
629,0,0,0,32,131,86,155,276,436,481,711,1558,4829,12409,17216,23058,30605,35643,38983,40181,40843,43381,44853,43886,41644,37227,33467,27991,23423,18547,14859,11468,8631,6640,5234,4282,3559,2762,2074,1557,1058,720,441,280,201,179,172,141,130,121,90,106,111,108,104,97,93,106,105,110,135,133,229,136
630,0,0,0,653,7142,13066,9241,3582,2017,1534,1490,1593,2045,3366,5429,8075,11153,14832,18379,22346,25178,27415,28336,28121,26747,24755,22301,19958,18009,16176,13500,11897,10092,7729,5909,4461,3217,2234,1453,949,641,398,294,236,183,153,149,117,92,84,70,55,41,31,20,21,17,6,2,5,5,4,4,0
631,0,3,371,641,3038,17250,34402,27746,14362,4261,2893,6074,15482,21517,20296,26265,35978,42705,46168,47077,44009,38895,37487,37587,38834,37892,35137,29832,24894,19594,14630,10207,6780,4628,2751,1763,1416,1359,1381,1273,1080,1000,806,679,684,919,1475,2261,3044,3168,2285,1050,294,56,1,0,0,0,0,0,0,0,0,0
632,0,11,36,62,170,270,986,5085,21635,35990,50114,59036,61113,62718,60162,58016,61468,66435,70856,71321,68056,64763,64133,68406,73559,80581,86491,88238,87416,83625,76135,67599,60069,52209,44052,35969,28801,22451,17338,13447,10646,8632,7257,5952,4877,3932,3076,2454,2102,1690,1446,1338,1173,1080,961,871,801,678,507,418,309,133,60,1
633,0,0,69,5931,10513,4565,2401,1982,1963,2511,4189,7301,9915,13141,15640,17572,19138,21269,23547,26502,28640,30059,31112,30427,29840,28741,26930,25365,23672,22013,20389,19083,17980,16796,15929,14616,13633,12577,11443,10464,9347,8462,7688,6655,5842,5204,4489,3968,3488,3040,2568,2293,1992,1684,1509,1397,1151,1043,904,714,593,445,322,80
634,0,437,3431,2570,2105,2147,2926,4751,10904,18449,20925,20830,22242,26640,32742,39920,47327,52723,57410,59367,58349,55143,50026,43719,37668,31434,25654,21043,16873,13446,10525,8328,6463,4896,3654,2790,1959,1494,1097,825,540,378,233,171,91,59,56,34,20,11,6,1,0,0,0,0,0,0,0,0,0,0,0,0
635,0,0,12,980,1334,7295,13747,12417,1784,741,1607,3416,6642,15639,24212,24720,29730,33217,32474,28596,25389,24161,23235,22608,20365,17820,15425,13683,11484,9150,6874,5054,4790,3689,2925,1538,1081,1022,1141,1826,1630,1101,902,962,1090,925,569,219,38,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
636,0,1103,4445,3155,2675,2316,1495,973,842,930,1012,1434,2585,4521,6764,8896,11090,11812,11823,11184,11331,11362,11848,12220,12954,13412,14026,14766,15435,16363,16760,16765,16095,15153,14047,12581,10986,9284,7662,6207,4978,4086,3143,2646,2177,1819,1533,1260,1016,837,742,679,578,542,498,399,298,229,191,136,108,81,23,9
637,0,757,4761,3030,7342,3014,2008,1220,1294,1957,3860,7626,12570,16194,17230,15659,14868,15025,16564,17687,17783,17761,18427,19787,20336,20967,21545,21699,21261,20377,18787,16982,15067,13539,11387,9548,7909,6531,5248,4384,3521,2835,2439,1985,1601,1426,1189,1099,1109,1075,1058,927,920,970,956,1079,1157,1216,1202,1270,1300,1403,1364,252
638,0,0,127,600,823,975,1131,1477,2383,5208,13190,21679,25746,25208,24419,25202,26994,29128,31893,35034,38505,39988,40974,39165,35897,31601,26256,21323,17399,13597,10482,8019,5922,4443,3431,2503,1828,1335,1038,710,577,480,391,398,421,460,555,657,812,730,710,629,636,740,890,1024,967,722,493,230,63,6,0,0
639,0,187,3883,1790,4503,4817,2858,2145,1542,1390,1603,2009,2895,4785,6444,8502,10208,11329,11206,9368,8560,8573,9506,11077,12841,13886,14194,14180,14503,14181,14880,14584,14274,13745,13000,11908,10882,9707,8519,7324,6109,5059,4159,3408,2746,2264,1810,1430,1185,990,863,773,754,706,688,686,681,631,657,583,589,678,1144,4403
640,0,0,0,13,35,397,11193,23929,15910,21333,22414,12568,7211,9865,19708,33610,46095,50290,43220,36232,36207,40803,43576,41260,34805,28107,26897,27769,29258,29319,27625,26322,24594,22020,19788,17662,16851,16232,14081,11397,8369,6440,5119,4278,3565,2961,2538,2110,1777,1467,1249,1110,992,872,732,685,616,603,597,548,552,561,514,109
641,0,0,638,1215,920,811,939,1554,5567,14553,19519,18807,16567,14355,14055,14892,16959,19210,21367,22941,23632,23758,22933,22089,20558,18078,15072,12230,9968,7848,6124,4759,3646,2879,2237,1638,1322,1000,779,659,623,517,546,510,573,539,509,453,376,269,248,178,109,57,36,14,12,1,0,0,0,0,0,0
642,0,0,0,206,977,365,305,319,445,691,1199,2123,3768,6035,8693,11212,14771,17663,20345,22338,22669,22481,21830,20196,18820,16697,14755,12752,10816,8669,7156,5689,4453,3255,2443,1880,1371,1068,831,654,456,369,332,304,315,310,310,291,296,341,367,446,530,470,336,246,159,145,119,109,78,99,48,0
643,0,0,7,53,249,210,166,161,285,550,1220,2069,3361,4755,5516,5572,5673,5799,7247,8801,10111,11871,13515,16326,19045,20104,17188,16076,17767,19367,20820,20647,18243,16253,15438,14398,12876,11462,10757,10004,9929,9947,9610,8661,8211,7946,7487,6986,6283,5815,5101,4830,4497,4423,4357,4567,4406,4151,4043,3994,3661,3282,2633,3490
644,0,2,601,361,202,192,629,3423,9275,14332,15458,15120,14684,15583,17735,20436,23187,25868,28104,30096,30964,30816,30098,28518,26157,23291,19884,16466,13120,10370,7916,5963,4233,3051,2237,1632,1215,961,830,765,766,850,818,756,778,773,681,553,273,189,230,361,694,946,755,359,133,43,13,18,15,14,15,0
645,0,0,6696,7753,6430,3538,2552,1809,1631,2077,2850,2078,1287,1782,3356,5875,9659,13240,15655,16916,16399,15674,15731,16521,18106,19926,21763,23149,24362,24892,25414,25213,24598,23918,22859,20994,19287,17336,14959,12810,10538,8590,6891,5552,4788,4102,3796,3381,3094,2645,2368,2074,1930,1644,1291,1166,1089,894,840,673,551,386,152,6
646,0,0,0,22,187,1531,3589,7810,14658,18960,18877,16444,13799,14694,14335,15023,16241,17113,19140,21868,25869,31667,39173,47114,52938,55089,56926,58223,56426,53541,50162,48652,45875,41486,35977,29858,23984,19363,15806,13059,11105,9063,7571,6078,4790,3973,3155,2552,1952,1544,1157,1009,806,694,616,561,487,485,511,505,479,389,232,7
647,0,34,519,6719,9899,9261,5451,4276,3381,3090,3558,4596,6636,10148,14804,20479,26498,31714,35631,37984,39818,41004,41327,40974,39325,36594,33585,30967,27628,24759,22558,19380,17167,15234,12894,10826,9321,7316,5700,4124,2640,1833,1270,933,658,403,273,256,262,360,412,371,355,287,312,277,194,99,70,47,22,11,4,0
648,0,1088,2082,3412,6489,5080,3620,2824,2459,2458,4050,7119,11174,14306,15307,14826,13957,13539,13793,13849,14244,14470,15019,15265,15477,16155,16449,16215,16385,16236,16455,15975,15532,14717,13284,11844,10002,8378,6980,5934,4764,4082,3527,3081,2772,2535,2272,2097,1819,1525,1230,1025,864,716,592,390,371,344,320,343,319,343,436,121
649,0,0,3,60,92,156,230,392,530,763,1220,2169,4044,6964,11156,17126,24886,34083,43635,53596,61996,67305,70130,71148,72627,70720,65969,55223,43633,33313,25718,19849,15101,11452,8467,6350,4502,3263,2434,1770,1214,862,712,532,510,557,554,599,651,596,549,480,438,354,377,372,383,369,332,281,216,103,20,0
650,0,0,0,0,0,0,9,144,831,2446,4468,6591,8964,13812,19381,25431,30423,33406,36030,38351,40087,41387,41294,39698,35810,31839,28089,25391,23486,21166,20129,19386,18193,15315,13874,12665,11746,11472,11312,10988,10700,9926,9591,10051,10566,10900,10994,11308,10484,9675,8971,7692,6750,6407,6071,5985,5637,5113,4464,3485,2407,1536,820,85
651,0,0,0,0,6,62,188,382,730,1594,5097,13520,24812,32643,35323,35782,36424,38187,39675,40256,40894,39643,36698,33443,29743,25978,22889,20676,18798,17064,15903,14278,13155,11998,11053,9835,8925,7795,6624,5077,4055,3299,2444,1766,1288,891,747,621,620,595,600,603,573,641,660,689,674,709,761,781,953,1179,2178,2515
652,0,0,2,282,593,4632,8512,15194,9061,3229,2133,5074,11289,20489,21333,27155,33026,39063,43250,43789,41738,37937,33715,30539,26334,22211,18639,15198,13057,10275,7254,4899,3003,2131,1802,1798,1806,2688,3524,3582,2855,1961,1225,681,285,148,77,43,17,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0
653,0,0,218,4294,6526,5128,2872,1351,807,934,1392,2375,4500,7744,12997,18760,24411,29611,34063,36894,38340,38766,36429,32738,28033,23188,17804,13071,9267,6433,4633,3111,1982,1247,708,472,338,304,260,206,169,157,112,85,71,58,45,46,37,45,33,36,16,3,0,0,0,0,0,0,0,0,0,0
654,0,0,13,819,3289,10473,21553,19186,2811,1059,1823,5500,13859,21681,26223,33050,40342,45841,47688,47264,44151,39148,35766,32104,27626,23127,18814,14996,11370,8574,6282,4469,3825,4329,3446,1783,949,807,699,704,711,1352,1968,2529,2688,1993,1353,647,258,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,0,0,1,7,8,76,433,1640,3872,7706,12113,17873,24095,30083,35205,39201,42690,45541,46990,47272,46758,44801,42379,38516,34841,31268,28559,25953,23148,20721,17899,15116,12395,10063,8270,6769,6048,5360,4743,3718,2777,1923,1305,864,572,410,260,180,128,105,86,71,70,38,38,21,20,17,14,3,7,0,0,0
656,0,0,23,3854,18153,18170,6775,2122,1115,958,1227,1777,2625,3471,4690,6298,8564,11479,15710,20483,25051,28637,32424,35308,36364,35870,34121,31481,29027,26847,24546,21795,18797,16240,13159,10477,7998,6199,4693,3277,2333,1547,1034,643,467,367,282,208,196,141,125,117,85,71,55,24,14,13,5,3,1,0,0,0
657,0,0,0,13,199,309,2677,11410,19677,21029,17518,12989,11096,11537,13749,16999,21077,25296,29415,32301,33341,33415,31798,29491,26090,22271,18222,14358,11326,7972,5384,3305,2050,1353,963,782,682,681,814,844,1030,1088,986,869,763,666,516,439,376,336,388,482,489,360,242,201,165,188,126,85,39,5,0,0
658,0,0,0,88,656,837,892,1522,3312,7133,14530,27018,43197,52704,51927,47729,43914,41690,39422,36837,33365,29326,25397,21018,17640,14514,12015,10255,8480,7038,5701,4578,3800,3172,2832,2427,2138,1935,1685,1447,1307,1127,972,739,602,408,306,270,156,94,47,16,8,1,0,0,0,0,0,0,0,0,0,0
659,0,0,37,421,1038,23071,44647,26031,21825,7885,3946,8668,20584,26530,22318,30877,46072,55513,56917,51442,46584,45487,46020,44378,40978,36227,30591,24314,18886,13115,8400,5306,3266,2371,2061,2587,3111,2471,1908,1723,1606,2260,2762,2977,2622,2101,2153,2324,2275,1379,607,214,46,4,4,2,2,0,0,0,0,0,0,0
660,6,13,17,99,1362,4849,4137,2395,1661,1398,1293,1017,968,1158,2739,4974,8482,12300,16301,19356,20837,21604,22142,22925,23691,24377,25049,24862,24808,24917,25501,24743,23631,21522,19099,16815,14022,11381,8962,7032,5260,3783,2813,2005,1562,1221,1008,882,742,676,608,543,438,408,349,294,268,230,199,248,354,643,2037,4760
661,0,4,254,357,497,788,1350,2650,4521,6457,8372,10836,13684,17298,21045,24843,28500,32127,34818,36847,37499,37553,36003,33616,31536,28001,24649,20612,16652,12725,9280,6607,4569,3030,2017,1315,843,485,301,170,109,58,24,24,12,9,5,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
662,0,0,23,148,85,272,482,936,1594,3208,7358,15063,25786,35869,43780,49917,55185,57850,58347,57638,53726,47590,40033,34834,30143,27096,24260,20512,17289,13124,9462,6128,4060,2241,1284,732,509,359,301,272,166,113,73,68,61,23,22,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,0,0,4137,7314,3116,1843,1202,1410,4507,5576,5114,3940,1746,1333,2701,4629,6929,8860,9745,9276,8571,8007,7478,7971,8592,9568,10833,11861,12462,13037,13344,13669,13851,14149,14368,14702,15296,16389,16990,17041,16369,14416,12248,9680,7501,5219,3459,2399,1717,1327,1096,884,808,718,770,790,741,739,747,671,674,694,710,322
664,0,0,5684,7948,4638,2811,2960,4830,6485,5583,3646,2649,1538,1569,2657,4827,8100,10919,12922,13127,12281,11804,12370,13827,15741,18096,19466,20935,21554,22153,22816,21869,21426,20131,18754,16758,13851,10977,8613,6393,4489,3433,2525,1892,1453,1225,1064,890,894,806,779,810,799,817,815,874,782,803,777,647,634,526,324,34
665,0,478,2251,5312,10669,6609,4047,3575,4551,6208,9614,13612,16488,18746,20573,19344,17903,17037,16952,16265,16430,16653,17312,17775,18594,18747,18488,17992,17357,16313,15373,13906,12591,10723,9302,7940,6761,5619,4677,3833,3191,2808,2471,2104,1873,1651,1347,1126,961,930,854,787,679,631,606,588,469,331,260,222,115,65,30,17
666,0,0,0,5,74,151,489,1793,8245,26043,46707,61135,66561,65442,66378,70447,77277,83573,89137,92931,94827,93265,89436,83767,77750,70187,63296,56741,49628,42533,36003,29653,24862,20437,16670,13851,10984,8273,5977,3816,2359,1565,1219,1012,790,825,804,891,1036,1155,1426,2036,2614,3308,3708,4181,4569,5350,6001,6870,7930,8582,8113,1776
667,0,0,0,20,63,108,342,1175,1820,1831,2751,4982,8675,14024,19728,24448,27924,30732,32732,34053,35701,36560,36505,33312,27763,21976,17410,13187,9762,7052,4948,3461,2342,1586,1150,875,672,490,367,305,308,323,328,250,180,89,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,0,0,0,1,15,53,47,105,222,358,1000,1823,3853,7117,11390,15735,18902,20963,21409,20154,18445,17138,15707,15113,16072,17599,19432,21458,22698,23690,24675,25044,24995,24222,23263,21544,19324,17255,15254,13297,11556,10224,8927,7655,6714,5719,5065,4171,3727,3211,3001,2853,2737,2668,2553,2581,2471,2214,1902,1695,1545,1422,1759,9410
669,0,0,291,2195,4271,16456,30174,24409,4666,2767,4825,11405,21220,32922,33960,36649,44535,53057,60519,61107,57215,54325,51356,47117,40990,34421,27504,21560,16128,11335,7754,4996,3198,2375,1871,1579,1360,1318,1478,1553,1703,2057,2782,3244,2915,2003,1025,296,51,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0
670,0,704,2313,2097,1083,1922,2786,3073,3047,5279,10719,15661,18971,23346,28044,34822,41153,47082,50988,53129,53343,51075,46887,41010,34784,28753,23219,17516,12992,9108,6245,4238,2681,1717,1161,797,628,540,408,353,276,245,202,155,131,97,62,51,43,30,11,9,10,10,13,12,3,3,9,8,1,1,0,0
671,0,0,61,69,75,66,147,365,784,1403,2016,3182,5529,8985,13362,18971,24159,28743,33028,37612,40637,39912,36263,32717,29455,25738,22350,18837,16053,13402,11112,8859,7000,5605,4326,3223,2486,1823,1378,992,724,543,454,312,231,171,164,112,112,75,68,46,27,11,10,12,6,3,2,0,0,0,0,0
672,0,15,91,80,110,366,866,1607,3141,5137,6778,8685,10335,12297,14662,16519,19052,21157,22567,23726,23166,22579,21051,19402,17083,15209,12793,11076,9221,7598,6028,4683,3513,2333,1520,1111,698,383,203,123,81,56,25,3,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,0,0,775,2465,4987,2423,1671,2821,5477,9721,16195,25845,37614,51252,63792,73243,83401,94628,104555,116249,122615,123692,114452,100978,83324,66828,51836,40287,30504,22743,16917,12499,9050,6520,4607,3364,2576,1995,1542,1211,912,749,611,528,433,354,253,175,135,102,64,45,27,29,12,14,5,2,0,0,0,0,0,0
674,0,132,441,162,106,143,369,861,1914,2955,4916,8190,13410,19898,27128,34888,41801,47227,52132,53567,50677,44385,38224,31379,25216,19778,15127,11377,8310,6337,4777,3336,2411,1674,1241,871,606,405,278,215,151,130,105,82,50,40,31,34,18,7,12,1,2,3,4,2,0,0,0,0,0,0,0,0
675,34,29,19,27,32,57,98,256,531,1255,2514,4688,7558,11324,15290,20399,24463,25979,25914,25062,24639,24445,24201,24213,22628,21124,20405,19672,19043,18216,17571,16453,15413,14487,13371,11995,10934,9866,8542,7303,6148,5085,4228,3466,2752,2393,1968,1568,1335,1111,951,847,739,705,655,621,643,628,626,594,656,880,1686,4161
676,0,0,0,15,97,464,3263,17334,29331,21427,12413,9337,10848,14880,20248,26766,32607,37861,41937,45259,47918,49637,49087,46205,41789,36788,30337,24639,20040,16590,13697,10347,7589,5602,4034,2718,1569,881,589,455,373,295,284,355,387,410,514,660,892,1002,1107,1111,1270,1770,2344,1994,1210,445,68,13,2,0,0,0
677,0,0,1086,1706,1442,1468,1718,2051,2591,3839,6108,9554,13333,17713,21182,23025,23955,24712,24707,24944,24765,24766,24577,23569,22421,20205,18686,15949,13812,11659,9607,8290,6653,5395,4114,3188,2484,1952,1584,1314,1166,1114,1141,1230,1278,1276,1267,1122,879,660,513,286,190,70,15,4,1,0,0,0,0,0,0,0
678,0,4,115,1748,5469,3025,1960,1785,2592,4353,7364,11919,17733,24711,32406,38531,43337,46278,48055,49316,48522,46866,44544,41400,38748,35337,31930,27547,22902,18164,14800,11533,8960,6641,4525,3000,2215,1463,917,674,349,230,140,61,54,53,64,64,54,38,41,31,27,16,21,7,1,0,0,0,0,0,0,0
679,0,0,0,2,426,8608,9159,4796,836,640,1178,3676,9869,19736,23843,23782,28768,34125,36846,37483,39093,39924,37678,32458,26658,22322,18431,15131,12851,10786,8584,6105,4334,3290,2787,3377,4309,3757,2701,1686,826,573,497,357,351,408,627,1360,1808,1302,208,0,0,0,0,0,0,0,0,0,0,0,0,0
680,0,0,0,25,435,599,394,577,866,1191,1181,1076,1067,1453,2305,3754,5902,9812,14672,21272,28463,36338,43277,48255,49332,48058,44816,40505,34846,30363,26254,23128,20655,18409,16768,15324,14063,12788,11538,10557,9651,8566,7680,6818,5955,5374,4672,4279,3678,3246,2890,2456,2144,1816,1605,1377,1073,1006,853,761,790,925,1458,993
681,0,288,3129,5044,8597,4317,2058,1405,1003,947,1207,2267,5123,9313,13850,16864,17291,16754,16402,16791,16009,15161,14947,16282,18088,20022,21039,22143,23482,23001,22175,21136,19356,17191,14836,12838,10821,9090,7669,6644,5543,4931,4139,3652,3116,2708,2380,1995,1725,1501,1240,1062,968,924,960,1123,1154,1333,1525,1684,1773,1933,2381,982
682,0,0,0,0,78,886,1484,1275,1082,770,736,838,1449,2854,4842,7678,11021,15023,18900,22007,24397,25993,26367,26856,27555,28550,29858,30635,29740,26578,22356,17721,14191,11823,10394,9463,8327,7229,6470,5529,4320,3502,2709,2069,1541,1241,924,788,608,545,418,387,320,278,247,251,242,214,209,163,138,112,75,16
683,0,0,0,0,0,3,9,49,1510,5253,7116,11421,15463,10999,9097,8170,8471,10929,14831,18750,21260,22596,24542,25261,24716,23345,21573,19428,16900,14811,11728,9608,7367,5720,4251,3396,2517,1964,1646,1326,1284,1193,1018,1117,1345,1026,692,545,455,410,321,317,315,287,281,470,406,203,49,18,19,12,15,0
684,0,4763,4051,5004,4867,1264,1388,1359,1544,1916,2106,2356,2724,3355,4219,5241,6603,7887,9975,12186,15181,19514,22888,24916,27016,30755,33897,36508,38807,39485,39068,38584,38099,37649,35759,33665,30450,26789,23149,20252,17268,14833,12275,10188,8293,6630,5193,4165,3177,2567,2034,1578,1310,1110,1019,889,976,942,979,986,1046,988,1243,8400
685,0,0,4,1389,10044,25734,23026,13679,9642,7046,5111,3623,3144,3720,5422,8050,11077,15328,20310,25759,31351,38094,43258,45157,44642,44268,41094,37918,33414,29443,26347,23026,19809,16808,14113,11793,9762,8140,6529,5290,4152,3306,2682,2164,1893,1641,1506,1356,1274,1359,1326,1300,1345,1279,1288,1180,1134,906,780,624,488,284,75,6
686,0,0,0,75,311,3803,16233,32199,40421,39348,37010,36440,39795,45444,52982,60919,70483,79844,88099,93808,97004,96537,95225,90629,82299,71321,58686,47124,36319,28336,21641,16082,11924,8661,5741,4019,2723,1959,1449,1025,865,670,563,471,414,450,653,890,1376,1673,2072,1975,1729,1423,782,439,221,112,68,38,13,18,37,58
687,0,0,8,46,20,26,27,15,37,122,477,1880,4255,7216,9642,11494,11949,12814,13184,13129,13073,13468,14232,14570,15056,14952,14639,14147,13711,13424,13062,12130,11456,10765,10442,9688,9560,9099,8445,7897,7247,6363,5654,4832,4131,3622,2937,2576,2174,1869,1625,1285,1083,938,826,663,523,453,400,290,274,341,858,5951
688,0,0,103,441,1470,527,415,875,2783,7987,16653,27392,38905,47759,52155,49019,42157,34978,27802,22601,18366,15764,14444,13613,13023,13292,13062,13064,12863,12593,11965,10958,9715,8468,7069,6127,5121,4331,3805,3383,2820,2410,2273,1875,1691,1605,1416,1361,1202,1161,1142,1168,1217,1177,1126,1036,928,693,522,400,304,194,93,2
