,0,1,2,3,4,5,6,7,8,9,10
134,39702,53401,22533,30807,39826,40863,32797,56511,53497,89327,1
135,24207,33509,12494,16362,21953,22290,17853,36144,34102,54494,1
136,54341,73573,32919,45514,56407,60016,47970,78472,74582,125934,1
137,61587,86638,37912,53840,73036,75147,56960,90462,87002,145416,1
138,56732,75532,29100,37376,42718,49099,44029,77807,85073,138438,1
139,57746,94328,29735,49257,62045,80691,59722,108214,114361,170269,1
140,53443,74357,31083,42744,55045,56159,43248,79879,68405,122325,1
141,41399,57248,22346,28965,36940,37323,29608,61054,54330,93123,1
142,61922,111074,47441,81291,91673,111985,86616,126930,125800,188996,1
143,49034,69961,26681,34500,44788,46193,37070,76874,75188,114175,1
144,39450,52539,23051,30856,41586,42714,33659,54838,53335,88772,1
145,63640,76552,31678,40267,42383,55549,50331,82535,96076,150653,1
146,60051,82028,34309,44801,55927,58542,48341,88466,81844,138427,1
147,49587,70616,26776,35777,44118,45732,37385,73420,77418,116707,1
148,53184,76562,29592,39185,49383,51545,42784,80939,81183,126939,1
149,67896,117297,48209,67272,93829,81556,62922,119083,100346,161654,1
150,61198,83073,42076,59073,73509,75559,59726,86660,84816,140774,1
151,43706,67116,26301,36498,49086,45672,34722,72552,57676,99663,1
152,45431,67484,25168,34125,43394,45609,36242,72617,70761,109057,1
153,46895,64827,26855,35974,47696,48168,39470,67183,65552,108804,1
154,39841,53532,19089,24319,32002,32828,26661,58816,54404,90124,1
155,137793,161543,97860,160288,185833,225577,146509,181561,216510,331262,1
156,63579,90688,38873,52561,69564,69038,53055,96026,82004,141860,1
157,112254,204170,90663,129007,161173,151411,113797,220350,179298,267573,1
158,77205,99118,40484,51316,50406,64938,62528,104067,126560,192754,1
159,57771,76184,37216,51116,62008,66238,53488,80464,78062,131725,1
160,69532,91557,34030,43763,54876,59681,49940,98871,94137,159325,1
161,78625,106464,52732,72794,91203,98179,79104,113561,126059,184287,1
162,70917,96772,43397,58618,74427,73149,61878,101412,94354,156052,1
163,58461,75444,28790,35878,38351,46571,44338,78468,90793,141882,1
164,61870,95646,36120,50810,66112,67066,54180,103633,135952,153443,1
165,31194,42558,15615,19756,25635,25488,21416,44987,43604,72275,1
166,54170,78070,29602,38245,50439,48840,43002,81082,79983,126327,1
167,50460,64995,25711,32649,33565,42416,40092,67848,81171,126341,1
168,57084,73172,33028,44086,55540,58075,48504,77381,77984,127946,1
